season,match_name,fullName,runs,ballsFaced,strikeRate
2022,MI v RR,Kieron Pollard,22,24,91.66
2022,MI v RR,Tim David,1,3,33.33
2022,MI v RR,Daniel Sams,0,1,0
2022,MI v RR,Murugan Ashwin,6,8,75
2022,MI v RR,Jasprit Bumrah,0,1,0
2022,GT v DC,Matthew Wade,1,2,50
2022,GT v DC,Shubman Gill,84,46,182.6
2022,GT v DC,Vijay Shankar,13,20,65
2022,GT v DC,Hardik Pandya,31,27,114.81
2022,GT v DC,David Miller,20,15,133.33
2022,GT v DC,Rahul Tewatia,14,8,175
2022,GT v DC,Abhinav Manohar,1,2,50
2022,GT v DC,Rashid Khan,0,1,0
2022,GT v DC,Prithvi Shaw,10,7,142.85
2022,GT v DC,Tim Seifert,3,5,60
2022,GT v DC,Mandeep Singh,18,16,112.5
2022,GT v DC,Rishabh Pant,43,29,148.27
2022,GT v DC,Lalit Yadav,25,22,113.63
2022,GT v DC,Rovman Powell,20,12,166.66
2022,GT v DC,Axar Patel,8,4,200
2022,GT v DC,Shardul Thakur,2,5,40
2022,GT v DC,Kuldeep Yadav,14,14,100
2022,GT v DC,Khaleel Ahmed,0,1,0
2022,GT v DC,Mustafizur Rahman,3,5,60
2022,CSK v PBKS,Mayank Agarwal,4,2,200
2022,CSK v PBKS,Shikhar Dhawan,33,24,137.5
2022,CSK v PBKS,Bhanuka Rajapaksa,9,5,180
2022,CSK v PBKS,Liam Livingstone,60,32,187.5
2022,CSK v PBKS,Jitesh Sharma,26,17,152.94
2022,CSK v PBKS,M Shahrukh Khan,6,11,54.54
2022,CSK v PBKS,Odean Smith,3,7,42.85
2022,CSK v PBKS,Kagiso Rabada,12,12,100
2022,CSK v PBKS,Rahul Chahar,12,8,150
2022,CSK v PBKS,Vaibhav Arora,1,2,50
2022,CSK v PBKS,Robin Uthappa,13,10,130
2022,CSK v PBKS,Ruturaj Gaikwad,1,4,25
2022,CSK v PBKS,Moeen Ali,0,2,0
2022,CSK v PBKS,Ambati Rayudu,13,21,61.9
2022,CSK v PBKS,Ravindra Jadeja,0,3,0
2022,CSK v PBKS,Shivam Dube,57,30,190
2022,CSK v PBKS,MS Dhoni,23,28,82.14
2022,CSK v PBKS,Dwayne Bravo,0,1,0
2022,CSK v PBKS,Dwaine Pretorius,8,4,200
2022,CSK v PBKS,Chris Jordan,5,5,100
2022,CSK v PBKS,Mukesh Choudhary,2,2,100
2022,SRH v LSG,KL Rahul,68,50,136
2022,SRH v LSG,Quinton de Kock,1,4,25
2022,SRH v LSG,Evin Lewis,1,5,20
2022,SRH v LSG,Manish Pandey,11,10,110
2022,SRH v LSG,Deepak Hooda,51,33,154.54
2022,SRH v LSG,Ayush Badoni,19,12,158.33
2022,SRH v LSG,Krunal Pandya,6,3,200
2022,SRH v LSG,Jason Holder,8,3,266.66
2022,SRH v LSG,Abhishek Sharma,13,11,118.18
2022,SRH v LSG,Kane Williamson,16,16,100
2022,SRH v LSG,Rahul Tripathi,44,30,146.66
2022,SRH v LSG,Aiden Markram,12,14,85.71
2022,SRH v LSG,Nicholas Pooran,34,24,141.66
2022,SRH v LSG,Washington Sundar,18,14,128.57
2022,SRH v LSG,Abdul Samad,0,1,0
2022,SRH v LSG,Romario Shepherd,8,8,100
2022,SRH v LSG,Bhuvneshwar Kumar,1,2,50
2022,SRH v LSG,Umran Malik,1,1,100
2022,RR v RCB,Jos Buttler,70,47,148.93
2022,RR v RCB,Yashasvi Jaiswal,4,6,66.66
2022,RR v RCB,Devdutt Padikkal,37,29,127.58
2022,RR v RCB,Sanju Samson,8,8,100
2022,RR v RCB,Shimron Hetmyer,42,31,135.48
2022,RR v RCB,Faf du Plessis,29,20,145
2022,RR v RCB,Anuj Rawat,26,25,104
2022,RR v RCB,Virat Kohli,5,6,83.33
2022,RR v RCB,David Willey,0,2,0
2022,RR v RCB,Sherfane Rutherford,5,10,50
2022,RR v RCB,Shahbaz Ahmed,45,26,173.07
2022,RR v RCB,Dinesh Karthik,44,23,191.3
2022,RR v RCB,Harshal Patel,9,4,225
2022,KKR v MI,Rohit Sharma,3,12,25
2022,KKR v MI,Ishan Kishan,14,21,66.66
2022,KKR v MI,Dewald Brevis,29,19,152.63
2022,KKR v MI,Suryakumar Yadav,52,36,144.44
2022,KKR v MI,Tilak Varma,38,27,140.74
2022,KKR v MI,Kieron Pollard,22,5,440
2022,KKR v MI,Ajinkya Rahane,7,11,63.63
2022,KKR v MI,Venkatesh Iyer,50,41,121.95
2022,KKR v MI,Shreyas Iyer,10,6,166.66
2022,KKR v MI,Sam Billings,17,12,141.66
2022,KKR v MI,Nitish Rana,8,7,114.28
2022,KKR v MI,Andre Russell,11,5,220
2022,KKR v MI,Pat Cummins,56,15,373.33
2022,LSG v DC,Prithvi Shaw,61,34,179.41
2022,LSG v DC,David Warner,4,12,33.33
2022,LSG v DC,Rovman Powell,3,10,30
2022,LSG v DC,Rishabh Pant,39,36,108.33
2022,LSG v DC,Sarfaraz Khan,36,28,128.57
2022,LSG v DC,KL Rahul,24,25,96
2022,LSG v DC,Quinton de Kock,80,52,153.84
2022,LSG v DC,Evin Lewis,5,13,38.46
2022,LSG v DC,Deepak Hooda,11,13,84.61
2022,LSG v DC,Krunal Pandya,19,14,135.71
2022,LSG v DC,Ayush Badoni,10,3,333.33
2022,PBKS v GT,Mayank Agarwal,5,9,55.55
2022,PBKS v GT,Shikhar Dhawan,35,30,116.66
2022,PBKS v GT,Jonny Bairstow,8,8,100
2022,PBKS v GT,Liam Livingstone,64,27,237.03
2022,PBKS v GT,Jitesh Sharma,23,11,209.09
2022,PBKS v GT,Odean Smith,0,1,0
2022,PBKS v GT,M Shahrukh Khan,15,8,187.5
2022,PBKS v GT,Kagiso Rabada,1,1,100
2022,PBKS v GT,Rahul Chahar,22,14,157.14
2022,PBKS v GT,Vaibhav Arora,2,6,33.33
2022,PBKS v GT,Arshdeep Singh,10,5,200
2022,PBKS v GT,Matthew Wade,6,7,85.71
2022,PBKS v GT,Shubman Gill,96,59,162.71
2022,PBKS v GT,Sai Sudharsan,35,30,116.66
2022,PBKS v GT,Hardik Pandya,27,18,150
2022,PBKS v GT,David Miller,6,4,150
2022,PBKS v GT,Rahul Tewatia,13,3,433.33
2022,CSK v SRH,Robin Uthappa,15,11,136.36
2022,CSK v SRH,Ruturaj Gaikwad,16,13,123.07
2022,CSK v SRH,Moeen Ali,48,35,137.14
2022,CSK v SRH,Ambati Rayudu,27,27,100
2022,CSK v SRH,Shivam Dube,3,5,60
2022,CSK v SRH,Ravindra Jadeja,23,15,153.33
2022,CSK v SRH,MS Dhoni,3,6,50
2022,CSK v SRH,Dwayne Bravo,8,5,160
2022,CSK v SRH,Chris Jordan,6,3,200
2022,CSK v SRH,Abhishek Sharma,75,50,150
2022,CSK v SRH,Kane Williamson,32,40,80
2022,CSK v SRH,Rahul Tripathi,39,15,260
2022,CSK v SRH,Nicholas Pooran,5,2,250
2022,RCB v MI,Ishan Kishan,26,28,92.85
2022,RCB v MI,Rohit Sharma,26,15,173.33
2022,RCB v MI,Dewald Brevis,8,11,72.72
2022,RCB v MI,Suryakumar Yadav,68,37,183.78
2022,RCB v MI,Tilak Varma,0,3,0
2022,RCB v MI,Kieron Pollard,0,1,0
2022,RCB v MI,Ramandeep Singh,6,12,50
2022,RCB v MI,Jaydev Unadkat,13,14,92.85
2022,RCB v MI,Faf du Plessis,16,24,66.66
2022,RCB v MI,Anuj Rawat,66,47,140.42
2022,RCB v MI,Virat Kohli,48,36,133.33
2022,RCB v MI,Dinesh Karthik,7,2,350
2022,RCB v MI,Glenn Maxwell,8,2,400
2022,KKR v DC,Prithvi Shaw,51,29,175.86
2022,KKR v DC,David Warner,61,45,135.55
2022,KKR v DC,Rishabh Pant,27,14,192.85
2022,KKR v DC,Lalit Yadav,1,4,25
2022,KKR v DC,Rovman Powell,8,6,133.33
2022,KKR v DC,Axar Patel,22,14,157.14
2022,KKR v DC,Shardul Thakur,29,11,263.63
2022,KKR v DC,Ajinkya Rahane,8,14,57.14
2022,KKR v DC,Venkatesh Iyer,18,8,225
2022,KKR v DC,Shreyas Iyer,54,33,163.63
2022,KKR v DC,Nitish Rana,30,20,150
2022,KKR v DC,Andre Russell,24,21,114.28
2022,KKR v DC,Sam Billings,15,9,166.66
2022,KKR v DC,Pat Cummins,4,3,133.33
2022,KKR v DC,Sunil Narine,4,2,200
2022,KKR v DC,Umesh Yadav,0,1,0
2022,KKR v DC,Rasikh Salam,7,6,116.66
2022,KKR v DC,Varun Chakravarthy,1,1,100
2022,RR v LSG,Jos Buttler,13,11,118.18
2022,RR v LSG,Devdutt Padikkal,29,29,100
2022,RR v LSG,Sanju Samson,13,12,108.33
2022,RR v LSG,Rassie van der Dussen,4,4,100
2022,RR v LSG,Shimron Hetmyer,59,36,163.88
2022,RR v LSG,Ravichandran Ashwin,28,23,121.73
2022,RR v LSG,Riyan Parag,8,4,200
2022,RR v LSG,Trent Boult,2,1,200
2022,RR v LSG,KL Rahul,0,1,0
2022,RR v LSG,Quinton de Kock,39,32,121.87
2022,RR v LSG,Krishnappa Gowtham,0,1,0
2022,RR v LSG,Jason Holder,8,14,57.14
2022,RR v LSG,Deepak Hooda,25,24,104.16
2022,RR v LSG,Ayush Badoni,5,7,71.42
2022,RR v LSG,Krunal Pandya,22,15,146.66
2022,RR v LSG,Marcus Stoinis,38,17,223.52
2022,RR v LSG,Dushmantha Chameera,13,7,185.71
2022,RR v LSG,Avesh Khan,7,2,350
2022,SRH v GT,Matthew Wade,19,19,100
2022,SRH v GT,Shubman Gill,7,9,77.77
2022,SRH v GT,Sai Sudharsan,11,9,122.22
2022,SRH v GT,Hardik Pandya,50,42,119.04
2022,SRH v GT,David Miller,12,15,80
2022,SRH v GT,Abhinav Manohar,35,21,166.66
2022,SRH v GT,Rahul Tewatia,6,4,150
2022,SRH v GT,Rashid Khan,0,1,0
2022,SRH v GT,Abhishek Sharma,42,32,131.25
2022,SRH v GT,Kane Williamson,57,46,123.91
2022,SRH v GT,Rahul Tripathi,17,11,154.54
2022,SRH v GT,Nicholas Pooran,34,18,188.88
2022,SRH v GT,Aiden Markram,12,8,150
2022,CSK v RCB,Ruturaj Gaikwad,17,16,106.25
2022,CSK v RCB,Robin Uthappa,88,50,176
2022,CSK v RCB,Moeen Ali,3,8,37.5
2022,CSK v RCB,Shivam Dube,95,46,206.52
2022,CSK v RCB,Ravindra Jadeja,0,1,0
2022,CSK v RCB,MS Dhoni,0,0,0
2022,CSK v RCB,Faf du Plessis,8,9,88.88
2022,CSK v RCB,Anuj Rawat,12,16,75
2022,CSK v RCB,Virat Kohli,1,3,33.33
2022,CSK v RCB,Glenn Maxwell,26,11,236.36
2022,CSK v RCB,Shahbaz Ahmed,41,27,151.85
2022,CSK v RCB,Suyash Prabhudessai,34,18,188.88
2022,CSK v RCB,Dinesh Karthik,34,14,242.85
2022,CSK v RCB,Wanindu Hasaranga de Silva,7,3,233.33
2022,CSK v RCB,Akash Deep,0,2,0
2022,CSK v RCB,Mohammed Siraj,14,11,127.27
2022,CSK v RCB,Josh Hazlewood,7,7,100
2022,MI v PBKS,Mayank Agarwal,52,32,162.5
2022,MI v PBKS,Shikhar Dhawan,70,50,140
2022,MI v PBKS,Jonny Bairstow,12,13,92.3
2022,MI v PBKS,Liam Livingstone,2,3,66.66
2022,MI v PBKS,Jitesh Sharma,30,15,200
2022,MI v PBKS,M Shahrukh Khan,15,6,250
2022,MI v PBKS,Odean Smith,1,1,100
2022,MI v PBKS,Rohit Sharma,28,17,164.7
2022,MI v PBKS,Ishan Kishan,3,6,50
2022,MI v PBKS,Dewald Brevis,49,25,196
2022,MI v PBKS,Tilak Varma,36,20,180
2022,MI v PBKS,Suryakumar Yadav,43,30,143.33
2022,MI v PBKS,Kieron Pollard,10,11,90.9
2022,MI v PBKS,Jaydev Unadkat,12,7,171.42
2022,MI v PBKS,Murugan Ashwin,0,2,0
2022,MI v PBKS,Jasprit Bumrah,0,1,0
2022,MI v PBKS,Tymal Mills,0,2,0
2022,RR v GT,Matthew Wade,12,6,200
2022,RR v GT,Shubman Gill,13,14,92.85
2022,RR v GT,Vijay Shankar,2,7,28.57
2022,RR v GT,Hardik Pandya,87,52,167.3
2022,RR v GT,Abhinav Manohar,43,28,153.57
2022,RR v GT,David Miller,31,14,221.42
2022,RR v GT,Jos Buttler,54,24,225
2022,RR v GT,Devdutt Padikkal,0,1,0
2022,RR v GT,Ravichandran Ashwin,8,8,100
2022,RR v GT,Sanju Samson,11,11,100
2022,RR v GT,Rassie van der Dussen,6,10,60
2022,RR v GT,Shimron Hetmyer,29,17,170.58
2022,RR v GT,Riyan Parag,18,16,112.5
2022,RR v GT,James Neesham,17,15,113.33
2022,RR v GT,Prasidh Krishna,4,7,57.14
2022,RR v GT,Yuzvendra Chahal,5,8,62.5
2022,RR v GT,Kuldeep Sen,0,3,0
2022,SRH v KKR,Venkatesh Iyer,6,13,46.15
2022,SRH v KKR,Aaron Finch,7,5,140
2022,SRH v KKR,Shreyas Iyer,28,25,112
2022,SRH v KKR,Sunil Narine,6,2,300
2022,SRH v KKR,Nitish Rana,54,36,150
2022,SRH v KKR,Sheldon Jackson,7,7,100
2022,SRH v KKR,Andre Russell,49,25,196
2022,SRH v KKR,Pat Cummins,3,3,100
2022,SRH v KKR,Aman Hakim Khan,5,3,166.66
2022,SRH v KKR,Umesh Yadav,1,1,100
2022,SRH v KKR,Abhishek Sharma,3,10,30
2022,SRH v KKR,Kane Williamson,17,16,106.25
2022,SRH v KKR,Rahul Tripathi,71,37,191.89
2022,SRH v KKR,Aiden Markram,68,36,188.88
2022,SRH v KKR,Nicholas Pooran,5,8,62.5
2022,MI v LSG,KL Rahul,103,60,171.66
2022,MI v LSG,Quinton de Kock,24,13,184.61
2022,MI v LSG,Manish Pandey,38,29,131.03
2022,MI v LSG,Marcus Stoinis,10,9,111.11
2022,MI v LSG,Deepak Hooda,15,8,187.5
2022,MI v LSG,Krunal Pandya,1,1,100
2022,MI v LSG,Ishan Kishan,13,17,76.47
2022,MI v LSG,Rohit Sharma,6,7,85.71
2022,MI v LSG,Dewald Brevis,31,13,238.46
2022,MI v LSG,Suryakumar Yadav,37,27,137.03
2022,MI v LSG,Tilak Varma,26,26,100
2022,MI v LSG,Kieron Pollard,25,14,178.57
2022,MI v LSG,Fabian Allen,8,7,114.28
2022,MI v LSG,Jaydev Unadkat,14,6,233.33
2022,MI v LSG,Murugan Ashwin,6,2,300
2022,MI v LSG,Jasprit Bumrah,0,0,0
2022,MI v LSG,Tymal Mills,0,1,0
2022,DC v RCB,Faf du Plessis,8,11,72.72
2022,DC v RCB,Anuj Rawat,0,1,0
2022,DC v RCB,Virat Kohli,12,14,85.71
2022,DC v RCB,Glenn Maxwell,55,34,161.76
2022,DC v RCB,Suyash Prabhudessai,6,5,120
2022,DC v RCB,Shahbaz Ahmed,32,21,152.38
2022,DC v RCB,Dinesh Karthik,66,34,194.11
2022,DC v RCB,Prithvi Shaw,16,13,123.07
2022,DC v RCB,David Warner,66,38,173.68
2022,DC v RCB,Mitchell Marsh,14,24,58.33
2022,DC v RCB,Rishabh Pant,34,17,200
2022,DC v RCB,Rovman Powell,0,1,0
2022,DC v RCB,Lalit Yadav,1,4,25
2022,DC v RCB,Shardul Thakur,17,9,188.88
2022,DC v RCB,Axar Patel,10,7,142.85
2022,DC v RCB,Kuldeep Yadav,10,7,142.85
2022,PBKS v SRH,Shikhar Dhawan,8,11,72.72
2022,PBKS v SRH,Prabhsimran Singh,14,11,127.27
2022,PBKS v SRH,Jonny Bairstow,12,10,120
2022,PBKS v SRH,Liam Livingstone,60,33,181.81
2022,PBKS v SRH,Jitesh Sharma,11,8,137.5
2022,PBKS v SRH,M Shahrukh Khan,26,28,92.85
2022,PBKS v SRH,Odean Smith,13,15,86.66
2022,PBKS v SRH,Kagiso Rabada,0,0,0
2022,PBKS v SRH,Rahul Chahar,0,2,0
2022,PBKS v SRH,Vaibhav Arora,0,1,0
2022,PBKS v SRH,Arshdeep Singh,0,1,0
2022,PBKS v SRH,Abhishek Sharma,31,25,124
2022,PBKS v SRH,Kane Williamson,3,9,33.33
2022,PBKS v SRH,Rahul Tripathi,34,22,154.54
2022,PBKS v SRH,Aiden Markram,41,27,151.85
2022,PBKS v SRH,Nicholas Pooran,35,30,116.66
2022,GT v CSK,Ruturaj Gaikwad,73,48,152.08
2022,GT v CSK,Robin Uthappa,3,10,30
2022,GT v CSK,Moeen Ali,1,3,33.33
2022,GT v CSK,Ambati Rayudu,46,31,148.38
2022,GT v CSK,Shivam Dube,19,17,111.76
2022,GT v CSK,Ravindra Jadeja,22,12,183.33
2022,GT v CSK,Wriddhiman Saha,11,18,61.11
2022,GT v CSK,Shubman Gill,0,1,0
2022,GT v CSK,Vijay Shankar,0,2,0
2022,GT v CSK,Abhinav Manohar,12,12,100
2022,GT v CSK,David Miller,94,51,184.31
2022,GT v CSK,Rahul Tewatia,6,14,42.85
2022,GT v CSK,Rashid Khan,40,21,190.47
2022,GT v CSK,Alzarri Joseph,0,1,0
2022,GT v CSK,Lockie Ferguson,0,0,0
2022,RR v KKR,Jos Buttler,103,61,168.85
2022,RR v KKR,Devdutt Padikkal,24,18,133.33
2022,RR v KKR,Sanju Samson,38,19,200
2022,RR v KKR,Shimron Hetmyer,26,13,200
2022,RR v KKR,Riyan Parag,5,3,166.66
2022,RR v KKR,Karun Nair,3,5,60
2022,RR v KKR,Ravichandran Ashwin,2,2,100
2022,RR v KKR,Aaron Finch,58,28,207.14
2022,RR v KKR,Sunil Narine,0,0,0
2022,RR v KKR,Shreyas Iyer,85,51,166.66
2022,RR v KKR,Nitish Rana,18,11,163.63
2022,RR v KKR,Andre Russell,0,1,0
2022,RR v KKR,Venkatesh Iyer,6,7,85.71
2022,RR v KKR,Sheldon Jackson,8,8,100
2022,RR v KKR,Shivam Mavi,0,1,0
2022,RR v KKR,Pat Cummins,0,1,0
2022,RR v KKR,Umesh Yadav,21,9,233.33
2022,RR v KKR,Varun Chakravarthy,1,1,100
2022,LSG v RCB,Anuj Rawat,4,5,80
2022,LSG v RCB,Faf du Plessis,96,64,150
2022,LSG v RCB,Virat Kohli,0,1,0
2022,LSG v RCB,Glenn Maxwell,23,11,209.09
2022,LSG v RCB,Suyash Prabhudessai,10,9,111.11
2022,LSG v RCB,Shahbaz Ahmed,26,22,118.18
2022,LSG v RCB,Dinesh Karthik,13,8,162.5
2022,LSG v RCB,Harshal Patel,0,1,0
2022,LSG v RCB,Quinton de Kock,3,5,60
2022,LSG v RCB,KL Rahul,30,24,125
2022,LSG v RCB,Manish Pandey,6,8,75
2022,LSG v RCB,Krunal Pandya,42,28,150
2022,LSG v RCB,Deepak Hooda,13,14,92.85
2022,LSG v RCB,Ayush Badoni,13,13,100
2022,LSG v RCB,Marcus Stoinis,24,15,160
2022,LSG v RCB,Jason Holder,16,9,177.77
2022,LSG v RCB,Dushmantha Chameera,1,3,33.33
2022,LSG v RCB,Ravi Bishnoi,0,1,0
2022,DC v PBKS,Mayank Agarwal,24,15,160
2022,DC v PBKS,Shikhar Dhawan,9,10,90
2022,DC v PBKS,Jonny Bairstow,9,8,112.5
2022,DC v PBKS,Liam Livingstone,2,3,66.66
2022,DC v PBKS,Jitesh Sharma,32,23,139.13
2022,DC v PBKS,M Shahrukh Khan,12,20,60
2022,DC v PBKS,Kagiso Rabada,2,6,33.33
2022,DC v PBKS,Nathan Ellis,0,2,0
2022,DC v PBKS,Rahul Chahar,12,12,100
2022,DC v PBKS,Arshdeep Singh,9,17,52.94
2022,DC v PBKS,Vaibhav Arora,2,4,50
2022,DC v PBKS,Prithvi Shaw,41,20,205
2022,DC v PBKS,David Warner,60,30,200
2022,DC v PBKS,Sarfaraz Khan,12,13,92.3
2022,MI v CSK,Rohit Sharma,0,2,0
2022,MI v CSK,Ishan Kishan,0,1,0
2022,MI v CSK,Dewald Brevis,4,7,57.14
2022,MI v CSK,Suryakumar Yadav,32,21,152.38
2022,MI v CSK,Tilak Varma,51,43,118.6
2022,MI v CSK,Hrithik Shokeen,25,25,100
2022,MI v CSK,Kieron Pollard,14,9,155.55
2022,MI v CSK,Daniel Sams,5,3,166.66
2022,MI v CSK,Jaydev Unadkat,19,9,211.11
2022,MI v CSK,Ruturaj Gaikwad,0,1,0
2022,MI v CSK,Robin Uthappa,30,25,120
2022,MI v CSK,Mitchell Santner,11,9,122.22
