season,match_name,fullName,overs,conceded,wickets,economyRate
2017,RCB v MI,Sreenath Aravind,4,21,0,5.25
2017,RCB v MI,Tymal Mills,3.5,36,0,9.39
2017,RCB v MI,Yuzvendra Chahal,3,31,1,10.33
2017,RCB v MI,Pawan Negi,2,28,0,14
2017,GL v RPS,Praveen Kumar,4,51,1,12.75
2017,GL v RPS,Basil Thampi,3,21,0,7
2017,GL v RPS,Shadab Jakati,2,22,0,11
2017,GL v RPS,Andrew Tye,4,17,5,4.25
2017,GL v RPS,Ravindra Jadeja,4,40,1,10
2017,GL v RPS,Dwayne Smith,2,10,1,5
2017,GL v RPS,Suresh Raina,1,9,0,9
2017,GL v RPS,Ankit Sharma,1,16,0,16
2017,GL v RPS,Lockie Ferguson,4,44,0,11
2017,GL v RPS,Shardul Thakur,3,14,1,4.66
2017,GL v RPS,Ben Stokes,3,18,0,6
2017,GL v RPS,Imran Tahir,4,53,1,13.25
2017,GL v RPS,Rahul Chahar,3,26,1,8.66
2017,KKR v SRH,Bhuvneshwar Kumar,4,20,3,5
2017,KKR v SRH,Ashish Nehra,4,35,1,8.75
2017,KKR v SRH,Ben Cutting,4,41,1,10.25
2017,KKR v SRH,Rashid Khan,4,29,1,7.25
2017,KKR v SRH,Moises Henriques,2,26,0,13
2017,KKR v SRH,Bipul Sharma,2,20,0,10
2017,KKR v SRH,Umesh Yadav,3,27,0,9
2017,KKR v SRH,Trent Boult,4,33,1,8.25
2017,KKR v SRH,Sunil Narine,4,18,1,4.5
2017,KKR v SRH,Kuldeep Yadav,4,23,1,5.75
2017,KKR v SRH,Yusuf Pathan,1,2,1,2
2017,KKR v SRH,Chris Woakes,4,49,2,12.25
2017,DC v KXIP,Sandeep Sharma,4,41,1,10.25
2017,DC v KXIP,Mohit Sharma,4,37,1,9.25
2017,DC v KXIP,Axar Patel,4,33,1,8.25
2017,DC v KXIP,Varun Aaron,4,45,2,11.25
2017,DC v KXIP,KC Cariappa,3,23,1,7.66
2017,DC v KXIP,Glenn Maxwell,1,7,0,7
2017,DC v KXIP,Zaheer Khan,4,38,0,9.5
2017,DC v KXIP,Shahbaz Nadeem,2,13,2,6.5
2017,DC v KXIP,Chris Morris,4,23,3,5.75
2017,DC v KXIP,Pat Cummins,4,23,2,5.75
2017,DC v KXIP,Amit Mishra,3,16,1,5.33
2017,DC v KXIP,Corey Anderson,3,23,1,7.66
2017,MI v GL,Mitchell McClenaghan,4,24,2,6
2017,MI v GL,Lasith Malinga,4,51,1,12.75
2017,MI v GL,Harbhajan Singh,4,22,1,5.5
2017,MI v GL,Jasprit Bumrah,4,45,0,11.25
2017,MI v GL,Krunal Pandya,3,18,0,6
2017,MI v GL,Hardik Pandya,1,15,0,15
2017,MI v GL,Praveen Kumar,2.3,25,1,10
2017,MI v GL,Basil Thampi,4,34,0,8.5
2017,MI v GL,Munaf Patel,4,35,1,8.75
2017,MI v GL,Andrew Tye,4,34,2,8.5
2017,MI v GL,Ravindra Jadeja,4,34,0,8.5
2017,MI v GL,Dwayne Smith,1,12,0,12
2017,RCB v RPS,Adam Milne,4,27,2,6.75
2017,RCB v RPS,Samuel Badree,4,32,1,8
2017,RCB v RPS,Sreenath Aravind,4,29,2,7.25
2017,RCB v RPS,Shane Watson,4,44,1,11
2017,RCB v RPS,Pawan Negi,3,12,1,4
2017,RCB v RPS,Yuzvendra Chahal,1,11,0,11
2017,RCB v RPS,Jaydev Unadkat,4,25,2,6.25
2017,RCB v RPS,Shardul Thakur,4,35,3,8.75
2017,RCB v RPS,Daniel Christian,4,26,0,6.5
2017,RCB v RPS,Ben Stokes,4,18,3,4.5
2017,RCB v RPS,Imran Tahir,4,27,1,6.75
2017,DC v KKR,Nathan Coulter-Nile,4,22,3,5.5
2017,DC v KKR,Chris Woakes,4,31,1,7.75
2017,DC v KKR,Umesh Yadav,4,53,1,13.25
2017,DC v KKR,Sunil Narine,4,20,1,5
2017,DC v KKR,Kuldeep Yadav,3,29,0,9.66
2017,DC v KKR,Colin de Grandhomme,1,12,0,12
2017,DC v KKR,Zaheer Khan,4,28,2,7
2017,DC v KKR,Pat Cummins,4,39,2,9.75
2017,DC v KKR,Chris Morris,4,30,1,7.5
2017,DC v KKR,Amit Mishra,2.5,26,1,9.17
2017,DC v KKR,Mohammed Shami,3,28,0,9.33
2017,DC v KKR,Angelo Mathews,2,15,0,7.5
2017,SRH v KXIP,Sandeep Sharma,4,35,1,8.75
2017,SRH v KXIP,Ishant Sharma,4,23,0,5.75
2017,SRH v KXIP,Mohit Sharma,4,25,2,6.25
2017,SRH v KXIP,KC Cariappa,4,38,1,9.5
2017,SRH v KXIP,Axar Patel,4,33,2,8.25
2017,SRH v KXIP,Bhuvneshwar Kumar,4,19,5,4.75
2017,SRH v KXIP,Barinder Sran,2,29,0,14.5
2017,SRH v KXIP,Siddarth Kaul,3.4,26,1,7.09
2017,SRH v KXIP,Mohammad Nabi,4,28,1,7
2017,SRH v KXIP,Rashid Khan,4,42,2,10.5
2017,SRH v KXIP,Moises Henriques,2,6,1,3
2017,GL v RCB,Dhawal Kulkarni,4,37,1,9.25
2017,GL v RCB,Basil Thampi,4,31,1,7.75
2017,GL v RCB,Andrew Tye,4,34,0,8.5
2017,GL v RCB,Ravindra Jadeja,4,57,0,14.25
2017,GL v RCB,Shivil Kaushik,3,36,0,12
2017,GL v RCB,Dwayne Smith,1,17,0,17
2017,GL v RCB,Pawan Negi,4,21,1,5.25
2017,GL v RCB,Yuzvendra Chahal,4,31,3,7.75
2017,GL v RCB,Sreenath Aravind,4,53,1,13.25
2017,GL v RCB,Adam Milne,4,43,1,10.75
2017,GL v RCB,Shane Watson,2,24,0,12
2017,GL v RCB,Travis Head,2,18,0,9
2017,SRH v DC,Jayant Yadav,2,16,0,8
2017,SRH v DC,Chris Morris,4,26,4,6.5
2017,SRH v DC,Zaheer Khan,4,37,0,9.25
2017,SRH v DC,Pat Cummins,4,37,0,9.25
2017,SRH v DC,Angelo Mathews,3,41,0,13.66
2017,SRH v DC,Amit Mishra,3,33,0,11
2017,SRH v DC,Bhuvneshwar Kumar,4,29,0,7.25
2017,SRH v DC,Mohammed Siraj,4,39,2,9.75
2017,SRH v DC,Siddarth Kaul,4,32,1,8
2017,SRH v DC,Rashid Khan,4,33,0,8.25
2017,SRH v DC,Moises Henriques,3,32,0,10.66
2017,SRH v DC,Yuvraj Singh,1,6,1,6
2017,KXIP v MI,Hardik Pandya,2,18,0,9
2017,KXIP v MI,Mitchell McClenaghan,4,46,2,11.5
2017,KXIP v MI,Harbhajan Singh,2,12,0,6
2017,KXIP v MI,Lasith Malinga,4,58,0,14.5
2017,KXIP v MI,Krunal Pandya,4,29,1,7.25
2017,KXIP v MI,Jasprit Bumrah,4,30,1,7.5
2017,KXIP v MI,Sandeep Sharma,3,39,0,13
2017,KXIP v MI,Ishant Sharma,4,58,0,14.5
2017,KXIP v MI,Mohit Sharma,2.3,29,1,11.6
2017,KXIP v MI,Marcus Stoinis,2,28,1,14
2017,KXIP v MI,Axar Patel,2,20,0,10
2017,KXIP v MI,Swapnil Singh,2,22,0,11
2017,KKR v GL,Praveen Kumar,2,24,1,12
2017,KKR v GL,James Faulkner,4,38,1,9.5
2017,KKR v GL,Basil Thampi,4,44,1,11
2017,KKR v GL,Suresh Raina,2,11,1,5.5
2017,KKR v GL,Dhawal Kulkarni,2,23,0,11.5
2017,KKR v GL,Ravindra Jadeja,4,31,0,7.75
2017,KKR v GL,Dwayne Smith,2,14,0,7
2017,KKR v GL,Shakib Al Hasan,3,31,0,10.33
2017,KKR v GL,Sunil Narine,4,42,0,10.5
2017,KKR v GL,Nathan Coulter-Nile,3.2,41,2,12.3
2017,KKR v GL,Chris Woakes,2,20,1,10
2017,KKR v GL,Kuldeep Yadav,4,33,2,8.25
2017,KKR v GL,Umesh Yadav,2,17,1,8.5
2017,RPS v SRH,Jaydev Unadkat,4,41,1,10.25
2017,RPS v SRH,Washington Sundar,3,19,0,6.33
2017,RPS v SRH,Ben Stokes,2,19,0,9.5
2017,RPS v SRH,Shardul Thakur,4,50,0,12.5
2017,RPS v SRH,Daniel Christian,4,20,1,5
2017,RPS v SRH,Imran Tahir,3,23,1,7.66
2017,RPS v SRH,Bhuvneshwar Kumar,4,39,1,9.75
2017,RPS v SRH,Bipul Sharma,4,30,1,7.5
2017,RPS v SRH,Mohammed Siraj,4,42,0,10.5
2017,RPS v SRH,Siddarth Kaul,3,45,0,15
2017,RPS v SRH,Rashid Khan,4,17,1,4.25
2017,RPS v SRH,Moises Henriques,1,4,0,4
2017,MI v DC,Kagiso Rabada,4,30,1,7.5
2017,MI v DC,Chris Morris,4,33,0,8.25
2017,MI v DC,Zaheer Khan,4,36,0,9
2017,MI v DC,Amit Mishra,4,18,2,4.5
2017,MI v DC,Pat Cummins,4,20,2,5
2017,MI v DC,Mitchell Johnson,4,23,0,5.75
2017,MI v DC,Mitchell McClenaghan,4,24,3,6
2017,MI v DC,Jasprit Bumrah,4,21,2,5.25
2017,MI v DC,Hardik Pandya,3,23,1,7.66
2017,MI v DC,Harbhajan Singh,4,26,0,6.5
2017,MI v DC,Krunal Pandya,1,8,0,8
2017,GL v KXIP,Shubham Agarwal,4,42,1,10.5
2017,GL v KXIP,Nathu Singh,2,7,1,3.5
2017,GL v KXIP,Suresh Raina,1,6,0,6
2017,GL v KXIP,Basil Thampi,4,44,0,11
2017,GL v KXIP,Andrew Tye,4,35,2,8.75
2017,GL v KXIP,Ravindra Jadeja,4,32,1,8
2017,GL v KXIP,Dwayne Smith,1,18,1,18
2017,GL v KXIP,Sandeep Sharma,4,40,2,10
2017,GL v KXIP,Mohit Sharma,4,25,1,6.25
2017,GL v KXIP,T Natarajan,3,22,0,7.33
2017,GL v KXIP,KC Cariappa,4,24,2,6
2017,GL v KXIP,Axar Patel,4,36,2,9
2017,GL v KXIP,Marcus Stoinis,1,12,0,12
2017,KKR v RCB,Samuel Badree,4,33,1,8.25
2017,KKR v RCB,Tymal Mills,4,31,2,7.75
2017,KKR v RCB,Sreenath Aravind,3.3,27,1,7.71
2017,KKR v RCB,Stuart Binny,1,9,1,9
2017,KKR v RCB,Yuzvendra Chahal,4,16,3,4
2017,KKR v RCB,Pawan Negi,3,15,2,5
2017,KKR v RCB,Nathan Coulter-Nile,3,21,3,7
2017,KKR v RCB,Umesh Yadav,3,15,1,5
2017,KKR v RCB,Chris Woakes,2,6,3,3
2017,KKR v RCB,Colin de Grandhomme,1.4,4,3,2.4
2017,MI v RPS,Mitchell Johnson,4,34,1,8.5
2017,MI v RPS,Mitchell McClenaghan,4,36,0,9
2017,MI v RPS,Karn Sharma,4,39,2,9.75
2017,MI v RPS,Jasprit Bumrah,4,29,2,7.25
2017,MI v RPS,Harbhajan Singh,4,20,1,5
2017,MI v RPS,Washington Sundar,4,26,1,6.5
2017,MI v RPS,Shardul Thakur,3,29,0,9.66
2017,MI v RPS,Jaydev Unadkat,4,40,2,10
2017,MI v RPS,Ben Stokes,4,21,2,5.25
2017,MI v RPS,Daniel Christian,1,6,1,6
2017,MI v RPS,Imran Tahir,4,32,1,8
2017,RPS v KKR,Umesh Yadav,3,28,1,9.33
2017,RPS v KKR,Chris Woakes,3,38,0,12.66
2017,RPS v KKR,Sunil Narine,4,34,1,8.5
2017,RPS v KKR,Colin de Grandhomme,2,14,0,7
2017,RPS v KKR,Piyush Chawla,4,36,1,9
2017,RPS v KKR,Kuldeep Yadav,4,31,2,7.75
2017,RPS v KKR,Jaydev Unadkat,3,26,1,8.66
2017,RPS v KKR,Shardul Thakur,3.1,31,0,9.78
2017,RPS v KKR,Washington Sundar,3,32,0,10.66
2017,RPS v KKR,Daniel Christian,4,31,1,7.75
2017,RPS v KKR,Imran Tahir,4,48,0,12
2017,RPS v KKR,Rahul Tripathi,1,12,0,12
2017,RCB v GL,Nathu Singh,2,8,0,4
2017,RCB v GL,Basil Thampi,4,34,1,8.5
2017,RCB v GL,Andrew Tye,4,12,3,3
2017,RCB v GL,Ravindra Jadeja,4,28,2,7
2017,RCB v GL,Ankit Soni,3,28,1,9.33
2017,RCB v GL,James Faulkner,3,15,1,5
2017,RCB v GL,Samuel Badree,3,29,2,9.66
2017,RCB v GL,Sreenath Aravind,3,19,0,6.33
2017,RCB v GL,Aniket Choudhary,2,21,0,10.5
2017,RCB v GL,Yuzvendra Chahal,3,29,0,9.66
2017,RCB v GL,Pawan Negi,2,24,1,12
2017,RCB v GL,Travis Head,0.5,11,0,13.2
2017,KKR v DC,Nathan Coulter-Nile,4,34,3,8.5
2017,KKR v DC,Umesh Yadav,4,38,1,9.5
2017,KKR v DC,Chris Woakes,3,20,0,6.66
2017,KKR v DC,Sunil Narine,4,25,1,6.25
2017,KKR v DC,Kuldeep Yadav,4,27,0,6.75
2017,KKR v DC,Colin de Grandhomme,1,15,0,15
2017,KKR v DC,Zaheer Khan,1.1,8,0,6.85
2017,KKR v DC,Kagiso Rabada,3.2,20,2,6
2017,KKR v DC,Corey Anderson,2.5,27,0,9.52
2017,KKR v DC,Chris Morris,3,39,0,13
2017,KKR v DC,Pat Cummins,3,22,0,7.33
2017,KKR v DC,Amit Mishra,3,36,0,12
2017,KXIP v SRH,Ishant Sharma,4,41,0,10.25
2017,KXIP v SRH,Anureet Singh,2,26,0,13
2017,KXIP v SRH,Mohit Sharma,3,34,1,11.33
2017,KXIP v SRH,Axar Patel,3,34,0,11.33
2017,KXIP v SRH,KC Cariappa,4,42,0,10.5
2017,KXIP v SRH,Glenn Maxwell,4,29,2,7.25
2017,KXIP v SRH,Bhuvneshwar Kumar,4,27,2,6.75
2017,KXIP v SRH,Ashish Nehra,4,42,3,10.5
2017,KXIP v SRH,Siddarth Kaul,4,36,3,9
2017,KXIP v SRH,Deepak Hooda,1,17,0,17
2017,KXIP v SRH,Moises Henriques,3,39,0,13
2017,KXIP v SRH,Rashid Khan,4,16,1,4
2017,RPS v RCB,Adam Milne,4,35,0,8.75
2017,RPS v RCB,Samuel Badree,4,31,1,7.75
2017,RPS v RCB,Sreenath Aravind,4,30,0,7.5
2017,RPS v RCB,Yuzvendra Chahal,2,25,0,12.5
2017,RPS v RCB,Pawan Negi,4,18,1,4.5
2017,RPS v RCB,Stuart Binny,2,17,1,8.5
2017,RPS v RCB,Deepak Chahar,2,18,0,9
2017,RPS v RCB,Jaydev Unadkat,4,19,1,4.75
2017,RPS v RCB,Lockie Ferguson,4,7,2,1.75
2017,RPS v RCB,Daniel Christian,4,25,1,6.25
2017,RPS v RCB,Imran Tahir,4,18,3,4.5
2017,RPS v RCB,Washington Sundar,2,7,1,3.5
2017,GL v MI,Mitchell McClenaghan,4,50,0,12.5
2017,GL v MI,Lasith Malinga,4,33,2,8.25
2017,GL v MI,Harbhajan Singh,4,23,1,5.75
2017,GL v MI,Jasprit Bumrah,4,32,2,8
2017,GL v MI,Krunal Pandya,4,14,3,3.5
2017,GL v MI,Basil Thampi,4,29,3,7.25
2017,GL v MI,James Faulkner,4,34,2,8.5
2017,GL v MI,Irfan Pathan,2,26,0,13
2017,GL v MI,Ankit Soni,4,16,1,4
2017,GL v MI,Suresh Raina,4,28,0,7
2017,GL v MI,Andrew Tye,1,9,0,9
2017,GL v MI,Ravindra Jadeja,1,11,0,11
2017,KXIP v DC,Sandeep Sharma,4,20,4,5
2017,KXIP v DC,T Natarajan,2,7,0,3.5
2017,KXIP v DC,Mohit Sharma,1.1,3,1,2.57
2017,KXIP v DC,Axar Patel,4,22,2,5.5
2017,KXIP v DC,Glenn Maxwell,4,12,1,3
2017,KXIP v DC,Varun Aaron,2,3,2,1.5
2017,KXIP v DC,Mohammed Shami,2,19,0,9.5
2017,KXIP v DC,Kagiso Rabada,2,18,0,9
2017,KXIP v DC,Chris Morris,2,13,0,6.5
2017,KXIP v DC,Amit Mishra,1,9,0,9
2017,KXIP v DC,Shahbaz Nadeem,0.5,9,0,10.8
2017,SRH v KKR,Nathan Coulter-Nile,4,34,0,8.5
2017,SRH v KKR,Umesh Yadav,4,30,0,7.5
2017,SRH v KKR,Chris Woakes,4,46,1,11.5
2017,SRH v KKR,Yusuf Pathan,1,17,0,17
2017,SRH v KKR,Sunil Narine,3,37,0,12.33
2017,SRH v KKR,Kuldeep Yadav,4,43,0,10.75
2017,SRH v KKR,Bhuvneshwar Kumar,4,29,2,7.25
2017,SRH v KKR,Mohammed Siraj,4,26,2,6.5
2017,SRH v KKR,Siddarth Kaul,4,26,2,6.5
2017,SRH v KKR,Moises Henriques,3,31,0,10.33
2017,SRH v KKR,Rashid Khan,4,38,1,9.5
2017,SRH v KKR,Bipul Sharma,1,10,0,10
2017,MI v RCB,Mitchell McClenaghan,4,34,3,8.5
2017,MI v RCB,Lasith Malinga,4,31,0,7.75
2017,MI v RCB,Hardik Pandya,1,5,0,5
2017,MI v RCB,Karn Sharma,3,23,1,7.66
2017,MI v RCB,Jasprit Bumrah,4,33,1,8.25
2017,MI v RCB,Krunal Pandya,4,34,2,8.5
2017,MI v RCB,Aniket Choudhary,4,32,1,8
2017,MI v RCB,Yuzvendra Chahal,4,36,1,9
2017,MI v RCB,Adam Milne,2,29,0,14.5
2017,MI v RCB,Sreenath Aravind,2,21,0,10.5
2017,MI v RCB,Shane Watson,3.5,28,1,7.3
2017,MI v RCB,Pawan Negi,4,17,2,4.25
2017,RPS v GL,Jaydev Unadkat,3.5,29,3,7.56
2017,RPS v GL,Washington Sundar,2,12,0,6
2017,RPS v GL,Ben Stokes,4,36,0,9
2017,RPS v GL,Imran Tahir,4,27,3,6.75
2017,RPS v GL,Shardul Thakur,3,25,1,8.33
2017,RPS v GL,Daniel Christian,3,27,1,9
2017,RPS v GL,Pradeep Sangwan,4,38,2,9.5
2017,RPS v GL,Basil Thampi,4,35,2,8.75
2017,RPS v GL,James Faulkner,2.5,30,0,10.58
2017,RPS v GL,Ankit Soni,4,16,0,4
2017,RPS v GL,Ravindra Jadeja,2,19,0,9.5
2017,RPS v GL,Dwayne Smith,3,26,0,8.66
2017,DC v SRH,Jayant Yadav,4,26,0,6.5
2017,DC v SRH,Kagiso Rabada,4,59,0,14.75
2017,DC v SRH,Chris Morris,4,36,0,9
2017,DC v SRH,Mohammed Shami,4,36,2,9
2017,DC v SRH,Amit Mishra,4,23,1,5.75
2017,DC v SRH,Bhuvneshwar Kumar,4,33,1,8.25
2017,DC v SRH,Mohammed Siraj,4,41,2,10.25
2017,DC v SRH,Siddarth Kaul,4,38,1,9.5
2017,DC v SRH,Moises Henriques,2.1,36,0,16.61
2017,DC v SRH,Rashid Khan,4,24,0,6
2017,DC v SRH,Yuvraj Singh,1,16,0,16
2017,KKR v RPS,Jaydev Unadkat,4,28,2,7
2017,KKR v RPS,Ben Stokes,4,24,1,6
2017,KKR v RPS,Washington Sundar,2,18,2,9
2017,KKR v RPS,Shardul Thakur,3,21,0,7
2017,KKR v RPS,Imran Tahir,4,36,1,9
2017,KKR v RPS,Daniel Christian,3,23,1,7.66
2017,KKR v RPS,Nathan Coulter-Nile,3,41,0,13.66
2017,KKR v RPS,Umesh Yadav,4,23,1,5.75
2017,KKR v RPS,Chris Woakes,4,18,3,4.5
2017,KKR v RPS,Sunil Narine,4,28,1,7
2017,KKR v RPS,Kuldeep Yadav,4,35,1,8.75
2017,KKR v RPS,Colin de Grandhomme,0.2,7,0,21
2017,DC v GL,Shahbaz Nadeem,2,28,0,14
2017,DC v GL,Kagiso Rabada,4,28,2,7
2017,DC v GL,Pat Cummins,4,30,2,7.5
2017,DC v GL,Mohammed Shami,3,40,0,13.33
