season,match_name,fullName,runs,ballsFaced,strikeRate
2013,MI v DC,Shahbaz Nadeem,2,3,66.66
2013,MI v DC,Morne Morkel,23,9,255.55
2013,MI v DC,Ashish Nehra,1,5,20
2013,MI v DC,Umesh Yadav,5,4,125
2013,KXIP v CSK,Mandeep Singh,9,10,90
2013,KXIP v CSK,Adam Gilchrist,9,6,150
2013,KXIP v CSK,Manan Vohra,16,11,145.45
2013,KXIP v CSK,David Hussey,41,36,113.88
2013,KXIP v CSK,Gurkeerat Singh Mann,31,26,119.23
2013,KXIP v CSK,Azhar Mahmood,8,7,114.28
2013,KXIP v CSK,Rajagopal Sathish,8,6,133.33
2013,KXIP v CSK,Piyush Chawla,4,5,80
2013,KXIP v CSK,Ryan Harris,0,2,0
2013,KXIP v CSK,Praveen Kumar,3,5,60
2013,KXIP v CSK,Parvinder Awana,1,5,20
2013,KXIP v CSK,Murali Vijay,50,50,100
2013,KXIP v CSK,Michael Hussey,86,54,159.25
2013,RCB v KKR,Manvinder  Bisla,1,5,20
2013,RCB v KKR,Gautam Gambhir,59,46,128.26
2013,RCB v KKR,Jacques Kallis,16,19,84.21
2013,RCB v KKR,Yusuf Pathan,27,17,158.82
2013,RCB v KKR,Manoj Tiwary,23,16,143.75
2013,RCB v KKR,Eoin Morgan,2,5,40
2013,RCB v KKR,Rajat Bhatia,13,7,185.71
2013,RCB v KKR,Ryan McLaren,2,3,66.66
2013,RCB v KKR,Pradeep Sangwan,4,2,200
2013,RCB v KKR,Sunil Narine,1,1,100
2013,RCB v KKR,Chris Gayle,85,50,170
2013,RCB v KKR,Mayank Agarwal,6,8,75
2013,RCB v KKR,Virat Kohli,35,27,129.62
2013,RCB v KKR,AB de Villiers,22,22,100
2013,PWI v RR,Kusal Perera,0,1,0
2013,PWI v RR,Ajinkya Rahane,30,27,111.11
2013,PWI v RR,Rahul Dravid,54,48,112.5
2013,PWI v RR,Stuart Binny,1,4,25
2013,PWI v RR,Brad Hodge,22,19,115.78
2013,PWI v RR,Dishant Yagnik,12,8,150
2013,PWI v RR,James Faulkner,19,14,135.71
2013,PWI v RR,Robin Uthappa,32,16,200
2013,PWI v RR,Aaron Finch,64,53,120.75
2013,PWI v RR,Ross Taylor,17,20,85
2013,PWI v RR,Yuvraj Singh,28,23,121.73
2013,PWI v RR,Angelo Mathews,1,1,100
2013,DC v SRH,David Warner,0,4,0
2013,DC v SRH,Virender Sehwag,12,10,120
2013,DC v SRH,Mahela Jayawardene,12,14,85.71
2013,DC v SRH,Manprit Juneja,15,22,68.18
2013,DC v SRH,Johan Botha,9,14,64.28
2013,DC v SRH,Irfan Pathan,23,30,76.66
2013,DC v SRH,Kedar Jadhav,30,20,150
2013,DC v SRH,Morne Morkel,0,1,0
2013,DC v SRH,Shahbaz Nadeem,0,1,0
2013,DC v SRH,Umesh Yadav,6,5,120
2013,DC v SRH,Akshath Reddy,1,8,12.5
2013,DC v SRH,Parthiv Patel,19,19,100
2013,DC v SRH,Kumar Sangakkara,28,28,100
2013,DC v SRH,Hanuma Vihari,17,23,73.91
2013,DC v SRH,Cameron White,4,8,50
2013,DC v SRH,Thisara Perera,2,3,66.66
2013,DC v SRH,Ashish Reddy,16,9,177.77
2013,DC v SRH,Amit Mishra,16,14,114.28
2013,DC v SRH,Dale Steyn,9,5,180
2013,MI v PWI,Ricky Ponting,14,17,82.35
2013,MI v PWI,Sachin Tendulkar,44,29,151.72
2013,MI v PWI,Dinesh Karthik,41,29,141.37
2013,MI v PWI,Rohit Sharma,62,32,193.75
2013,MI v PWI,Kieron Pollard,19,14,135.71
2013,MI v PWI,Aaron Finch,0,1,0
2013,MI v PWI,Robin Uthappa,7,9,77.77
2013,MI v PWI,Ross Taylor,4,5,80
2013,MI v PWI,Yuvraj Singh,24,16,150
2013,MI v PWI,Tirumalasetti Suman,23,15,153.33
2013,MI v PWI,Angelo Mathews,19,18,105.55
2013,MI v PWI,Mitchell Marsh,38,26,146.15
2013,MI v PWI,Abhishek Nayar,6,7,85.71
2013,MI v PWI,Bhuvneshwar Kumar,6,11,54.54
2013,MI v PWI,Rahul Sharma,10,12,83.33
2013,CSK v RCB,Chris Gayle,4,10,40
2013,CSK v RCB,Mayank Agarwal,24,21,114.28
2013,CSK v RCB,Virat Kohli,58,47,123.4
2013,CSK v RCB,AB de Villiers,64,32,200
2013,CSK v RCB,Daniel Christian,2,2,100
2013,CSK v RCB,Ravi Rampaul,0,4,0
2013,CSK v RCB,Arun Karthik,5,5,100
2013,CSK v RCB,Michael Hussey,6,16,37.5
2013,CSK v RCB,Murali Vijay,2,5,40
2013,CSK v RCB,Suresh Raina,30,22,136.36
2013,CSK v RCB,S Badrinath,34,29,117.24
2013,CSK v RCB,MS Dhoni,33,23,143.47
2013,CSK v RCB,Ravindra Jadeja,38,20,190
2013,CSK v RCB,Dwayne Bravo,8,3,266.66
2013,CSK v RCB,Chris Morris,7,4,175
2013,KKR v SRH,Manvinder  Bisla,28,24,116.66
2013,KKR v SRH,Gautam Gambhir,53,45,117.77
2013,KKR v SRH,Jacques Kallis,41,27,151.85
2013,KKR v SRH,Eoin Morgan,47,21,223.8
2013,KKR v SRH,Yusuf Pathan,3,3,100
2013,KKR v SRH,Parthiv Patel,27,31,87.09
2013,KKR v SRH,Cameron White,34,31,109.67
2013,KKR v SRH,Kumar Sangakkara,2,3,66.66
2013,KKR v SRH,Dwaraka Ravi Teja,10,13,76.92
2013,KKR v SRH,Thisara Perera,36,25,144
2013,KKR v SRH,Ashish Reddy,4,5,80
2013,KKR v SRH,Karn Sharma,5,9,55.55
2013,KKR v SRH,Hanuma Vihari,1,2,50
2013,KKR v SRH,Amit Mishra,1,1,100
2013,RR v KXIP,Mandeep Singh,2,8,25
2013,RR v KXIP,Adam Gilchrist,0,2,0
2013,RR v KXIP,Manan Vohra,3,6,50
2013,RR v KXIP,David Hussey,41,31,132.25
2013,RR v KXIP,Gurkeerat Singh Mann,10,15,66.66
2013,RR v KXIP,Rajagopal Sathish,11,12,91.66
2013,RR v KXIP,Azhar Mahmood,23,20,115
2013,RR v KXIP,Piyush Chawla,7,9,77.77
2013,RR v KXIP,Ryan Harris,2,3,66.66
2013,RR v KXIP,Praveen Kumar,15,7,214.28
2013,RR v KXIP,Parvinder Awana,0,1,0
2013,RR v KXIP,Shane Watson,32,19,168.42
2013,RR v KXIP,Ajinkya Rahane,34,42,80.95
2013,RR v KXIP,Rahul Dravid,9,12,75
2013,RR v KXIP,Stuart Binny,0,4,0
2013,RR v KXIP,Brad Hodge,15,16,93.75
2013,RR v KXIP,Sanju Samson,27,23,117.39
2013,CSK v PWI,Robin Uthappa,26,33,78.78
2013,CSK v PWI,Aaron Finch,67,45,148.88
2013,CSK v PWI,Ross Taylor,8,13,61.53
2013,CSK v PWI,Steven Smith,39,16,243.75
2013,CSK v PWI,Mitchell Marsh,2,4,50
2013,CSK v PWI,Manish Pandey,9,8,112.5
2013,CSK v PWI,Abhishek Nayar,0,1,0
2013,CSK v PWI,Srikkanth Anirudha,0,2,0
2013,CSK v PWI,Murali Vijay,24,22,109.09
2013,CSK v PWI,Suresh Raina,8,10,80
2013,CSK v PWI,S Badrinath,34,26,130.76
2013,CSK v PWI,Ravindra Jadeja,27,22,122.72
2013,CSK v PWI,MS Dhoni,10,13,76.92
2013,CSK v PWI,Dwayne Bravo,1,4,25
2013,CSK v PWI,Albie Morkel,13,11,118.18
2013,CSK v PWI,Chris Morris,5,5,100
2013,CSK v PWI,Ravichandran Ashwin,11,5,220
2013,KXIP v KKR,Adam Gilchrist,7,12,58.33
2013,KXIP v KKR,Mandeep Singh,41,30,136.66
2013,KXIP v KKR,Manan Vohra,17,16,106.25
2013,KXIP v KKR,David Hussey,12,15,80
2013,KXIP v KKR,David Miller,20,17,117.64
2013,KXIP v KKR,Azhar Mahmood,0,1,0
2013,KXIP v KKR,Gurkeerat Singh Mann,0,1,0
2013,KXIP v KKR,Manpreet Gony,42,18,233.33
2013,KXIP v KKR,Piyush Chawla,11,8,137.5
2013,KXIP v KKR,Praveen Kumar,1,2,50
2013,KXIP v KKR,Parvinder Awana,0,0,0
2013,KXIP v KKR,Manvinder  Bisla,0,1,0
2013,KXIP v KKR,Gautam Gambhir,60,39,153.84
2013,KXIP v KKR,Jacques Kallis,1,6,16.66
2013,KXIP v KKR,Eoin Morgan,47,38,123.68
2013,KXIP v KKR,Manoj Tiwary,1,7,14.28
2013,KXIP v KKR,Yusuf Pathan,13,16,81.25
2013,KXIP v KKR,Debabrata Das,1,3,33.33
2013,KXIP v KKR,Rajat Bhatia,16,6,266.66
2013,KXIP v KKR,Sachithra Senanayake,1,2,50
2013,KXIP v KKR,Sunil Narine,1,2,50
2013,KXIP v KKR,Lakshmipathy Balaji,0,0,0
2013,RCB v DC,David Warner,15,13,115.38
2013,RCB v DC,Virender Sehwag,25,23,108.69
2013,RCB v DC,Manprit Juneja,17,16,106.25
2013,RCB v DC,Mahela Jayawardene,28,31,90.32
2013,RCB v DC,Ben Rohrer,14,14,100
2013,RCB v DC,Kedar Jadhav,29,16,181.25
2013,RCB v DC,Irfan Pathan,19,8,237.5
2013,RCB v DC,Chris Gayle,13,9,144.44
2013,RCB v DC,KL Rahul,12,12,100
2013,RCB v DC,Virat Kohli,65,50,130
2013,RCB v DC,AB de Villiers,39,32,121.87
2013,RCB v DC,Andrew McDonald,0,2,0
2013,RCB v DC,Arun Karthik,5,5,100
2013,RCB v DC,Jamaluddin Syed Mohammad,1,2,50
2013,RCB v DC,Vinay Kumar,1,1,100
2013,RCB v DC,Ravi Rampaul,12,7,171.42
2013,PWI v SRH,Parthiv Patel,12,9,133.33
2013,PWI v SRH,Quinton de Kock,2,8,25
2013,PWI v SRH,Hanuma Vihari,1,8,12.5
2013,PWI v SRH,Cameron White,0,1,0
2013,PWI v SRH,Biplab Samantray,37,37,100
2013,PWI v SRH,Karn Sharma,7,13,53.84
2013,PWI v SRH,Thisara Perera,2,4,50
2013,PWI v SRH,Amit Mishra,30,24,125
2013,PWI v SRH,Ashish Reddy,19,15,126.66
2013,PWI v SRH,Dale Steyn,4,1,400
2013,PWI v SRH,Robin Uthappa,22,14,157.14
2013,PWI v SRH,Aaron Finch,16,13,123.07
2013,PWI v SRH,Tirumalasetti Suman,12,14,85.71
2013,PWI v SRH,Steven Smith,17,25,68
2013,PWI v SRH,Angelo Mathews,20,24,83.33
2013,PWI v SRH,Mitchell Marsh,14,13,107.69
2013,PWI v SRH,Abhishek Nayar,0,2,0
2013,PWI v SRH,Manish Pandey,7,6,116.66
2013,PWI v SRH,Bhuvneshwar Kumar,0,1,0
2013,PWI v SRH,Rahul Sharma,0,1,0
2013,PWI v SRH,Ashok Dinda,0,1,0
2013,RR v MI,Shane Watson,31,25,124
2013,RR v MI,Ajinkya Rahane,68,54,125.92
2013,RR v MI,Dishant Yagnik,34,24,141.66
2013,RR v MI,Stuart Binny,4,4,100
2013,RR v MI,Brad Hodge,27,15,180
2013,RR v MI,Sachin Tendulkar,1,3,33.33
2013,RR v MI,Ricky Ponting,4,9,44.44
2013,RR v MI,Dinesh Karthik,30,32,93.75
2013,RR v MI,Rohit Sharma,2,7,28.57
2013,RR v MI,Kieron Pollard,1,7,14.28
2013,RR v MI,Ambati Rayudu,27,29,93.1
2013,RR v MI,Rishi Dhawan,0,1,0
2013,RR v MI,Harbhajan Singh,1,1,100
2013,RR v MI,Mitchell Johnson,11,9,122.22
2013,RR v MI,Lasith Malinga,7,11,63.63
2013,RR v MI,Pragyan Ojha,1,1,100
2013,DC v CSK,Michael Hussey,65,50,130
2013,DC v CSK,Murali Vijay,18,13,138.46
2013,DC v CSK,Suresh Raina,30,32,93.75
2013,DC v CSK,MS Dhoni,44,23,191.3
2013,DC v CSK,Dwayne Bravo,3,2,150
2013,DC v CSK,David Warner,1,4,25
2013,DC v CSK,Virender Sehwag,17,13,130.76
2013,DC v CSK,Manprit Juneja,2,3,66.66
2013,DC v CSK,Mahela Jayawardene,6,11,54.54
2013,DC v CSK,Jeevan Mendis,12,17,70.58
2013,DC v CSK,Kedar Jadhav,31,28,110.71
2013,DC v CSK,Irfan Pathan,2,6,33.33
2013,DC v CSK,Ajit Agarkar,3,7,42.85
2013,DC v CSK,Morne Morkel,2,4,50
2013,DC v CSK,Shahbaz Nadeem,2,7,28.57
2013,DC v CSK,Umesh Yadav,1,5,20
2013,SRH v KXIP,Mandeep Singh,10,11,90.9
2013,SRH v KXIP,Adam Gilchrist,26,25,104
2013,SRH v KXIP,Paul Valthaty,6,17,35.29
2013,SRH v KXIP,David Hussey,22,24,91.66
2013,SRH v KXIP,Piyush Chawla,23,15,153.33
2013,SRH v KXIP,Gurkeerat Singh Mann,17,12,141.66
2013,SRH v KXIP,Azhar Mahmood,4,4,100
2013,SRH v KXIP,Manpreet Gony,0,0,0
2013,SRH v KXIP,Manan Vohra,0,1,0
2013,SRH v KXIP,Dimitri Mascarenhas,5,5,100
2013,SRH v KXIP,Praveen Kumar,3,6,50
2013,SRH v KXIP,Quinton de Kock,0,4,0
2013,SRH v KXIP,Akshath Reddy,19,17,111.76
2013,SRH v KXIP,Hanuma Vihari,46,39,117.94
2013,SRH v KXIP,Cameron White,16,23,69.56
2013,SRH v KXIP,Biplab Samantray,10,12,83.33
2013,SRH v KXIP,Thisara Perera,23,11,209.09
2013,SRH v KXIP,Ashish Reddy,7,7,100
2013,KKR v CSK,Gautam Gambhir,25,19,131.57
2013,KKR v CSK,Yusuf Pathan,25,22,113.63
2013,KKR v CSK,Jacques Kallis,0,0,0
2013,KKR v CSK,Eoin Morgan,2,7,28.57
2013,KKR v CSK,Manoj Tiwary,13,18,72.22
2013,KKR v CSK,Debabrata Das,19,15,126.66
2013,KKR v CSK,Rajat Bhatia,1,10,10
2013,KKR v CSK,Laxmi Shukla,1,3,33.33
2013,KKR v CSK,Sachithra Senanayake,7,13,53.84
2013,KKR v CSK,Sunil Narine,13,6,216.66
2013,KKR v CSK,Lakshmipathy Balaji,9,7,128.57
2013,KKR v CSK,Michael Hussey,40,51,78.43
2013,KKR v CSK,Ravichandran Ashwin,11,13,84.61
2013,KKR v CSK,Murali Vijay,2,5,40
2013,KKR v CSK,Suresh Raina,7,8,87.5
2013,KKR v CSK,MS Dhoni,9,7,128.57
2013,KKR v CSK,S Badrinath,6,13,46.15
2013,KKR v CSK,Ravindra Jadeja,36,14,257.14
2013,KKR v CSK,Dwayne Bravo,7,4,175
2013,RCB v RR,Shane Watson,6,9,66.66
2013,RCB v RR,Ajinkya Rahane,14,13,107.69
2013,RCB v RR,Rahul Dravid,35,31,112.9
2013,RCB v RR,Stuart Binny,33,20,165
2013,RCB v RR,Brad Hodge,13,17,76.47
2013,RCB v RR,Dishant Yagnik,5,4,125
2013,RCB v RR,James Faulkner,3,7,42.85
2013,RCB v RR,Ajit  Chandila,4,6,66.66
2013,RCB v RR,Sreesanth,0,2,0
2013,RCB v RR,Shaun Tait,1,3,33.33
2013,RCB v RR,Siddharth Trivedi,3,6,50
2013,RCB v RR,Tillakaratne Dilshan,25,22,113.63
2013,RCB v RR,Chris Gayle,49,44,111.36
2013,RCB v RR,Virat Kohli,1,4,25
2013,RCB v RR,AB de Villiers,7,8,87.5
2013,RCB v RR,Saurabh Tiwary,25,29,86.2
2013,DC v MI,Dwayne Smith,8,12,66.66
2013,DC v MI,Sachin Tendulkar,54,47,114.89
2013,DC v MI,Dinesh Karthik,2,6,33.33
2013,DC v MI,Rohit Sharma,73,43,169.76
2013,DC v MI,Kieron Pollard,19,10,190
2013,DC v MI,Ambati Rayudu,2,2,100
2013,DC v MI,Mahela Jayawardene,59,43,137.2
2013,DC v MI,Virender Sehwag,95,57,166.66
2013,DC v MI,David Warner,7,5,140
2013,KXIP v PWI,Robin Uthappa,37,33,112.12
2013,KXIP v PWI,Aaron Finch,64,42,152.38
2013,KXIP v PWI,Yuvraj Singh,34,24,141.66
2013,KXIP v PWI,Steven Smith,6,9,66.66
2013,KXIP v PWI,Luke Wright,34,10,340
2013,KXIP v PWI,Abhishek Nayar,2,2,100
2013,KXIP v PWI,Adam Gilchrist,4,3,133.33
2013,KXIP v PWI,Mandeep Singh,77,58,132.75
2013,KXIP v PWI,Azhar Mahmood,0,4,0
2013,KXIP v PWI,Manan Vohra,22,13,169.23
2013,KXIP v PWI,David Miller,80,41,195.12
2013,CSK v RR,Shane Watson,101,61,165.57
2013,CSK v RR,Ajinkya Rahane,16,15,106.66
2013,CSK v RR,Dishant Yagnik,7,8,87.5
2013,CSK v RR,Rahul Dravid,6,9,66.66
2013,CSK v RR,Stuart Binny,36,22,163.63
2013,CSK v RR,Brad Hodge,9,6,150
2013,CSK v RR,Murali Vijay,3,5,60
2013,CSK v RR,Michael Hussey,88,51,172.54
2013,CSK v RR,Suresh Raina,51,35,145.71
2013,CSK v RR,MS Dhoni,21,16,131.25
2013,CSK v RR,Ravindra Jadeja,0,2,0
2013,CSK v RR,Dwayne Bravo,15,9,166.66
2013,CSK v RR,Chris Morris,1,1,100
2013,RCB v PWI,Chris Gayle,175,66,265.15
2013,RCB v PWI,Tillakaratne Dilshan,33,36,91.66
2013,RCB v PWI,Virat Kohli,11,9,122.22
2013,RCB v PWI,AB de Villiers,31,8,387.5
2013,RCB v PWI,Saurabh Tiwary,2,2,100
2013,RCB v PWI,Ravi Rampaul,0,1,0
2013,RCB v PWI,Robin Uthappa,0,2,0
2013,RCB v PWI,Aaron Finch,18,15,120
2013,RCB v PWI,Yuvraj Singh,16,14,114.28
2013,RCB v PWI,Luke Wright,7,3,233.33
2013,RCB v PWI,Steven Smith,41,31,132.25
2013,RCB v PWI,Mitchell Marsh,24,23,104.34
2013,RCB v PWI,Mithun Manhas,11,13,84.61
2013,RCB v PWI,Bhuvneshwar Kumar,6,12,50
2013,RCB v PWI,Ali Murtaza,5,4,125
2013,RCB v PWI,Ishwar Pandey,0,2,0
2013,RCB v PWI,Ashok Dinda,1,1,100
2013,DC v KXIP,Mahela Jayawardene,4,4,100
2013,DC v KXIP,Virender Sehwag,23,21,109.52
2013,DC v KXIP,Roelof van der Merwe,8,9,88.88
2013,DC v KXIP,David Warner,40,36,111.11
2013,DC v KXIP,Manprit Juneja,14,20,70
2013,DC v KXIP,Kedar Jadhav,0,2,0
2013,DC v KXIP,Johan Botha,1,2,50
2013,DC v KXIP,Irfan Pathan,14,17,82.35
2013,DC v KXIP,Ajit Agarkar,9,9,100
2013,DC v KXIP,Adam Gilchrist,6,3,200
2013,DC v KXIP,Mandeep Singh,24,15,160
2013,DC v KXIP,Luke Pomersbach,18,10,180
2013,DC v KXIP,David Miller,34,39,87.17
2013,DC v KXIP,Manan Vohra,8,11,72.72
2013,DC v KXIP,David Hussey,20,21,95.23
2013,DC v KXIP,Piyush Chawla,5,3,166.66
2013,KKR v MI,Yusuf Pathan,19,6,316.66
2013,KKR v MI,Gautam Gambhir,26,20,130
2013,KKR v MI,Jacques Kallis,37,38,97.36
2013,KKR v MI,Manoj Tiwary,33,24,137.5
2013,KKR v MI,Eoin Morgan,31,25,124
