season,match_name,fullName,runs,ballsFaced,strikeRate
2016,GL v SRH,Praveen Kumar,1,1,100
2016,GL v SRH,David Warner,74,48,154.16
2016,GL v SRH,Shikhar Dhawan,53,41,129.26
2016,RPS v RCB,Virat Kohli,80,63,126.98
2016,RPS v RCB,KL Rahul,7,10,70
2016,RPS v RCB,AB de Villiers,83,46,180.43
2016,RPS v RCB,Shane Watson,1,1,100
2016,RPS v RCB,Sarfaraz Khan,2,1,200
2016,RPS v RCB,Ajinkya Rahane,60,46,130.43
2016,RPS v RCB,Faf du Plessis,2,3,66.66
2016,RPS v RCB,Kevin Pietersen,0,1,0
2016,RPS v RCB,Steven Smith,4,3,133.33
2016,RPS v RCB,MS Dhoni,41,38,107.89
2016,RPS v RCB,Thisara Perera,34,13,261.53
2016,RPS v RCB,Rajat Bhatia,21,11,190.9
2016,RPS v RCB,Ravichandran Ashwin,0,1,0
2016,RPS v RCB,Ankit Sharma,3,3,100
2016,RPS v RCB,Murugan Ashwin,0,1,0
2016,RPS v RCB,Ishant Sharma,0,0,0
2016,DC v MI,Quinton de Kock,9,7,128.57
2016,DC v MI,Shreyas Iyer,19,20,95
2016,DC v MI,Sanju Samson,60,48,125
2016,DC v MI,Karun Nair,5,5,100
2016,DC v MI,Jean0Paul Duminy,49,31,158.06
2016,DC v MI,Pawan Negi,10,10,100
2016,DC v MI,Rohit Sharma,65,48,135.41
2016,DC v MI,Parthiv Patel,1,4,25
2016,DC v MI,Ambati Rayudu,25,23,108.69
2016,DC v MI,Krunal Pandya,36,17,211.76
2016,DC v MI,Jos Buttler,2,6,33.33
2016,DC v MI,Kieron Pollard,19,18,105.55
2016,DC v MI,Hardik Pandya,2,2,100
2016,DC v MI,Harbhajan Singh,0,1,0
2016,DC v MI,Tim Southee,1,1,100
2016,SRH v KXIP,Murali Vijay,2,3,66.66
2016,SRH v KXIP,Manan Vohra,25,23,108.69
2016,SRH v KXIP,Shaun Marsh,40,34,117.64
2016,SRH v KXIP,David Miller,9,11,81.81
2016,SRH v KXIP,Glenn Maxwell,1,2,50
2016,SRH v KXIP,Nikhil Naik,22,28,78.57
2016,SRH v KXIP,Axar Patel,36,17,211.76
2016,SRH v KXIP,Rishi Dhawan,3,2,150
2016,SRH v KXIP,David Warner,59,31,190.32
2016,SRH v KXIP,Shikhar Dhawan,45,44,102.27
2016,SRH v KXIP,Aditya Tare,0,1,0
2016,SRH v KXIP,Eoin Morgan,25,20,125
2016,SRH v KXIP,Deepak Hooda,5,5,100
2016,SRH v KXIP,Moises Henriques,5,4,125
2016,SRH v KXIP,Naman Ojha,2,2,100
2016,GL v RCB,Virat Kohli,100,63,158.73
2016,GL v RCB,Shane Watson,6,6,100
2016,GL v RCB,AB de Villiers,20,16,125
2016,GL v RCB,KL Rahul,51,35,145.71
2016,GL v RCB,Dwayne Smith,32,21,152.38
2016,GL v RCB,Brendon McCullum,42,24,175
2016,GL v RCB,Suresh Raina,28,24,116.66
2016,GL v RCB,Dinesh Karthik,50,39,128.2
2016,GL v RCB,Ravindra Jadeja,12,10,120
2016,GL v RCB,Dwayne Bravo,4,1,400
2016,RPS v KKR,Ajinkya Rahane,67,52,128.84
2016,RPS v KKR,Faf du Plessis,4,9,44.44
2016,RPS v KKR,Steven Smith,31,28,110.71
2016,RPS v KKR,Thisara Perera,12,9,133.33
2016,RPS v KKR,Albie Morkel,16,9,177.77
2016,RPS v KKR,MS Dhoni,23,12,191.66
2016,RPS v KKR,Rajat Bhatia,1,1,100
2016,RPS v KKR,Robin Uthappa,0,1,0
2016,RPS v KKR,Gautam Gambhir,11,5,220
2016,RPS v KKR,Suryakumar Yadav,60,49,122.44
2016,RPS v KKR,Shakib Al Hasan,3,9,33.33
2016,RPS v KKR,Yusuf Pathan,36,27,133.33
2016,RPS v KKR,Andre Russell,17,11,154.54
2016,RPS v KKR,Rajagopal Sathish,10,8,125
2016,RPS v KKR,Piyush Chawla,8,5,160
2016,RPS v KKR,Umesh Yadav,7,2,350
2016,RPS v KKR,Sunil Narine,0,0,0
2016,KXIP v MI,Rohit Sharma,0,2,0
2016,KXIP v MI,Parthiv Patel,81,58,139.65
2016,KXIP v MI,Ambati Rayudu,65,37,175.67
2016,KXIP v MI,Jos Buttler,24,13,184.61
2016,KXIP v MI,Kieron Pollard,10,9,111.11
2016,KXIP v MI,Hardik Pandya,4,2,200
2016,KXIP v MI,Krunal Pandya,0,0,0
2016,KXIP v MI,Murali Vijay,19,13,146.15
2016,KXIP v MI,Manan Vohra,7,11,63.63
2016,KXIP v MI,Shaun Marsh,45,34,132.35
2016,KXIP v MI,Glenn Maxwell,56,39,143.58
2016,KXIP v MI,David Miller,30,17,176.47
2016,KXIP v MI,Nikhil Naik,1,3,33.33
2016,KXIP v MI,Axar Patel,0,2,0
2016,KXIP v MI,Mitchell Johnson,1,2,50
2016,KXIP v MI,Mohit Sharma,0,0,0
2016,SRH v RPS,David Warner,0,4,0
2016,SRH v RPS,Shikhar Dhawan,56,53,105.66
2016,SRH v RPS,Aditya Tare,8,14,57.14
2016,SRH v RPS,Eoin Morgan,0,2,0
2016,SRH v RPS,Deepak Hooda,1,9,11.11
2016,SRH v RPS,Moises Henriques,1,4,25
2016,SRH v RPS,Naman Ojha,18,21,85.71
2016,SRH v RPS,Bipul Sharma,5,5,100
2016,SRH v RPS,Bhuvneshwar Kumar,21,8,262.5
2016,SRH v RPS,Ashish Nehra,0,0,0
2016,SRH v RPS,Ajinkya Rahane,0,5,0
2016,SRH v RPS,Faf du Plessis,30,21,142.85
2016,SRH v RPS,Steven Smith,46,36,127.77
2016,SRH v RPS,MS Dhoni,5,4,125
2016,SRH v RPS,Saurabh Tiwary,0,0,0
2016,DC v GL,Dwayne Smith,53,30,176.66
2016,DC v GL,Brendon McCullum,60,36,166.66
2016,DC v GL,Suresh Raina,2,5,40
2016,DC v GL,Dinesh Karthik,19,17,111.76
2016,DC v GL,Ravindra Jadeja,4,7,57.14
2016,DC v GL,Ishan Kishan,2,6,33.33
2016,DC v GL,Dwayne Bravo,7,6,116.66
2016,DC v GL,James Faulkner,22,13,169.23
2016,DC v GL,Quinton de Kock,5,11,45.45
2016,DC v GL,Sanju Samson,1,6,16.66
2016,DC v GL,Karun Nair,9,7,128.57
2016,DC v GL,Jean0Paul Duminy,48,43,111.62
2016,DC v GL,Rishabh Pant,20,17,117.64
2016,DC v GL,Chris Morris,82,32,256.25
2016,DC v GL,Pawan Negi,3,4,75
2016,MI v KKR,Robin Uthappa,36,20,180
2016,MI v KKR,Gautam Gambhir,59,45,131.11
2016,MI v KKR,Shakib Al Hasan,6,4,150
2016,MI v KKR,Suryakumar Yadav,21,17,123.52
2016,MI v KKR,Andre Russell,22,16,137.5
2016,MI v KKR,Chris Lynn,10,10,100
2016,MI v KKR,Yusuf Pathan,19,8,237.5
2016,MI v KKR,Rohit Sharma,68,49,138.77
2016,MI v KKR,Parthiv Patel,1,2,50
2016,MI v KKR,Ambati Rayudu,32,20,160
2016,MI v KKR,Krunal Pandya,6,5,120
2016,MI v KKR,Jos Buttler,15,15,100
2016,MI v KKR,Kieron Pollard,51,17,300
2016,RPS v GL,Ajinkya Rahane,53,45,117.77
2016,RPS v GL,Saurabh Tiwary,1,2,50
2016,RPS v GL,Steven Smith,101,54,187.03
2016,RPS v GL,MS Dhoni,30,18,166.66
2016,RPS v GL,Thisara Perera,3,2,150
2016,RPS v GL,Dwayne Smith,63,37,170.27
2016,RPS v GL,Brendon McCullum,43,22,195.45
2016,RPS v GL,Suresh Raina,34,28,121.42
2016,RPS v GL,Dinesh Karthik,33,20,165
2016,RPS v GL,Dwayne Bravo,7,6,116.66
2016,RPS v GL,Ravindra Jadeja,0,1,0
2016,RPS v GL,James Faulkner,9,5,180
2016,RPS v GL,Ishan Kishan,0,1,0
2016,RPS v GL,Praveen Kumar,0,0,0
2016,DC v KKR,Quinton de Kock,1,3,33.33
2016,DC v KKR,Shreyas Iyer,0,1,0
2016,DC v KKR,Sanju Samson,15,15,100
2016,DC v KKR,Karun Nair,68,50,136
2016,DC v KKR,Sam Billings,54,34,158.82
2016,DC v KKR,Chris Morris,0,2,0
2016,DC v KKR,Carlos Brathwaite,34,11,309.09
2016,DC v KKR,Rishabh Pant,4,4,100
2016,DC v KKR,Mohammed Shami,0,1,0
2016,DC v KKR,Robin Uthappa,72,52,138.46
2016,DC v KKR,Gautam Gambhir,6,8,75
2016,DC v KKR,Piyush Chawla,8,5,160
2016,DC v KKR,Yusuf Pathan,10,9,111.11
2016,DC v KKR,Suryakumar Yadav,21,13,161.53
2016,DC v KKR,Rajagopal Sathish,6,7,85.71
2016,DC v KKR,Andre Russell,17,12,141.66
2016,DC v KKR,Jason Holder,0,1,0
2016,DC v KKR,Umesh Yadav,2,3,66.66
2016,DC v KKR,Sunil Narine,4,3,133.33
2016,DC v KKR,Brad Hogg,0,0,0
2016,SRH v RCB,David Warner,92,50,184
2016,SRH v RCB,Shikhar Dhawan,11,11,100
2016,SRH v RCB,Kane Williamson,50,38,131.57
2016,SRH v RCB,Moises Henriques,31,14,221.42
2016,SRH v RCB,Naman Ojha,1,3,33.33
2016,SRH v RCB,Deepak Hooda,2,2,100
2016,SRH v RCB,Ashish Reddy,2,3,66.66
2016,SRH v RCB,Virat Kohli,14,17,82.35
2016,SRH v RCB,KL Rahul,51,28,182.14
2016,SRH v RCB,AB de Villiers,47,32,146.87
2016,SRH v RCB,Shane Watson,2,3,66.66
2016,SRH v RCB,Sachin Baby,27,16,168.75
2016,SRH v RCB,Kedar Jadhav,25,15,166.66
2016,SRH v RCB,Parvez Rasool,10,9,111.11
2016,GL v KXIP,Murali Vijay,55,41,134.14
2016,GL v KXIP,Marcus Stoinis,27,17,158.82
2016,GL v KXIP,Shaun Marsh,1,3,33.33
2016,GL v KXIP,Glenn Maxwell,0,1,0
2016,GL v KXIP,Gurkeerat Singh Mann,0,3,0
2016,GL v KXIP,David Miller,31,27,114.81
2016,GL v KXIP,Wriddhiman Saha,33,19,173.68
2016,GL v KXIP,Axar Patel,0,2,0
2016,GL v KXIP,Mohit Sharma,1,2,50
2016,GL v KXIP,KC Cariappa,1,3,33.33
2016,GL v KXIP,Sandeep Sharma,1,1,100
2016,GL v KXIP,Dwayne Smith,15,18,83.33
2016,GL v KXIP,Brendon McCullum,1,3,33.33
2016,GL v KXIP,Suresh Raina,18,15,120
2016,GL v KXIP,Dinesh Karthik,2,4,50
2016,GL v KXIP,Ravindra Jadeja,11,11,100
2016,GL v KXIP,Dwayne Bravo,0,1,0
2016,GL v KXIP,Ishan Kishan,27,24,112.5
2016,GL v KXIP,James Faulkner,32,27,118.51
2016,GL v KXIP,Praveen Kumar,15,13,115.38
2016,GL v KXIP,Dhawal Kulkarni,6,4,150
2016,GL v KXIP,Shivil Kaushik,0,0,0
2016,RPS v MI,Ajinkya Rahane,4,5,80
2016,RPS v MI,Saurabh Tiwary,57,45,126.66
2016,RPS v MI,Steven Smith,45,23,195.65
2016,RPS v MI,Peter Handscomb,6,12,50
2016,RPS v MI,MS Dhoni,24,24,100
2016,RPS v MI,Thisara Perera,12,9,133.33
2016,RPS v MI,Rajat Bhatia,3,2,150
2016,RPS v MI,Rohit Sharma,85,60,141.66
2016,RPS v MI,Parthiv Patel,21,15,140
2016,RPS v MI,Ambati Rayudu,22,19,115.78
2016,RPS v MI,Jos Buttler,27,17,158.82
2016,RCB v KKR,KL Rahul,52,32,162.5
2016,RCB v KKR,Chris Gayle,7,7,100
2016,RCB v KKR,Virat Kohli,52,44,118.18
2016,RCB v KKR,AB de Villiers,4,6,66.66
2016,RCB v KKR,Shane Watson,34,21,161.9
2016,RCB v KKR,Sachin Baby,16,8,200
2016,RCB v KKR,Stuart Binny,16,4,400
2016,RCB v KKR,Varun Aaron,0,0,0
2016,RCB v KKR,Robin Uthappa,1,4,25
2016,RCB v KKR,Gautam Gambhir,37,29,127.58
2016,RCB v KKR,Chris Lynn,15,12,125
2016,RCB v KKR,Manish Pandey,8,12,66.66
2016,RCB v KKR,Yusuf Pathan,60,29,206.89
2016,RCB v KKR,Andre Russell,39,24,162.5
2016,RCB v KKR,Suryakumar Yadav,10,5,200
2016,GL v DC,Dwayne Smith,15,14,107.14
2016,GL v DC,Brendon McCullum,1,4,25
2016,GL v DC,Aaron Finch,5,5,100
2016,GL v DC,Suresh Raina,24,20,120
2016,GL v DC,Dinesh Karthik,53,43,123.25
2016,GL v DC,Ravindra Jadeja,36,26,138.46
2016,GL v DC,James Faulkner,7,6,116.66
2016,GL v DC,Ishan Kishan,2,2,100
2016,GL v DC,Quinton de Kock,46,45,102.22
2016,GL v DC,Rishabh Pant,69,40,172.5
2016,GL v DC,Sanju Samson,19,13,146.15
2016,GL v DC,Jean0Paul Duminy,13,7,185.71
2016,KKR v KXIP,Robin Uthappa,70,49,142.85
2016,KKR v KXIP,Gautam Gambhir,54,45,120
2016,KKR v KXIP,Yusuf Pathan,19,16,118.75
2016,KKR v KXIP,Andre Russell,16,10,160
2016,KKR v KXIP,Murali Vijay,6,11,54.54
2016,KKR v KXIP,Marcus Stoinis,0,3,0
2016,KKR v KXIP,Manan Vohra,0,5,0
2016,KKR v KXIP,Wriddhiman Saha,24,20,120
2016,KKR v KXIP,Glenn Maxwell,68,42,161.9
2016,KKR v KXIP,David Miller,13,18,72.22
2016,KKR v KXIP,Gurkeerat Singh Mann,11,11,100
2016,KKR v KXIP,Axar Patel,21,7,300
2016,KKR v KXIP,Swapnil Singh,0,1,0
2016,KKR v KXIP,Mohit Sharma,1,1,100
2016,KKR v KXIP,Sandeep Sharma,1,1,100
2016,DC v RPS,Rishabh Pant,2,8,25
2016,DC v RPS,Sanju Samson,20,17,117.64
2016,DC v RPS,Karun Nair,32,23,139.13
2016,DC v RPS,Jean0Paul Duminy,34,32,106.25
2016,DC v RPS,Sam Billings,24,15,160
2016,DC v RPS,Carlos Brathwaite,20,8,250
2016,DC v RPS,Pawan Negi,19,12,158.33
2016,DC v RPS,Jayant Yadav,1,3,33.33
2016,DC v RPS,Mohammed Shami,2,3,66.66
2016,DC v RPS,Ajinkya Rahane,63,48,131.25
2016,DC v RPS,Usman Khawaja,30,27,111.11
2016,DC v RPS,Saurabh Tiwary,21,18,116.66
2016,DC v RPS,MS Dhoni,27,20,135
2016,DC v RPS,Thisara Perera,14,5,280
2016,SRH v GL,Dwayne Smith,1,9,11.11
2016,SRH v GL,Brendon McCullum,7,19,36.84
2016,SRH v GL,Suresh Raina,20,10,200
2016,SRH v GL,Dinesh Karthik,0,3,0
2016,SRH v GL,Aaron Finch,51,42,121.42
2016,SRH v GL,Dwayne Bravo,18,20,90
2016,SRH v GL,Ravindra Jadeja,18,13,138.46
2016,SRH v GL,Praveen Kumar,6,4,150
2016,SRH v GL,David Warner,24,17,141.17
2016,SRH v GL,Shikhar Dhawan,47,40,117.5
2016,SRH v GL,Kane Williamson,6,9,66.66
2016,SRH v GL,Moises Henriques,14,16,87.5
2016,SRH v GL,Yuvraj Singh,5,14,35.71
2016,SRH v GL,Deepak Hooda,18,12,150
2016,SRH v GL,Naman Ojha,9,6,150
2016,RCB v RPS,Ajinkya Rahane,74,48,154.16
2016,RCB v RPS,Usman Khawaja,16,6,266.66
2016,RCB v RPS,Saurabh Tiwary,52,39,133.33
2016,RCB v RPS,MS Dhoni,9,8,112.5
2016,RCB v RPS,Thisara Perera,14,8,175
2016,RCB v RPS,George Bailey,0,2,0
2016,RCB v RPS,Rajat Bhatia,9,4,225
2016,RCB v RPS,Ravichandran Ashwin,10,5,200
2016,RCB v RPS,Virat Kohli,108,58,186.2
2016,RCB v RPS,KL Rahul,38,35,108.57
2016,RCB v RPS,AB de Villiers,1,3,33.33
2016,RCB v RPS,Shane Watson,36,13,276.92
2016,RCB v RPS,Travis Head,6,9,66.66
2016,KXIP v DC,Murali Vijay,25,16,156.25
2016,KXIP v DC,Marcus Stoinis,52,44,118.18
2016,KXIP v DC,Hashim Amla,1,5,20
2016,KXIP v DC,Wriddhiman Saha,52,33,157.57
2016,KXIP v DC,Glenn Maxwell,16,11,145.45
2016,KXIP v DC,David Miller,11,6,183.33
2016,KXIP v DC,Axar Patel,16,5,320
2016,KXIP v DC,Quinton de Kock,52,30,173.33
2016,KXIP v DC,Sanju Samson,49,35,140
2016,KXIP v DC,Karun Nair,23,25,92
2016,KXIP v DC,Sam Billings,6,9,66.66
2016,KXIP v DC,Carlos Brathwaite,12,6,200
2016,KXIP v DC,Chris Morris,17,12,141.66
2016,KXIP v DC,Rishabh Pant,4,3,133.33
2016,MI v SRH,David Warner,48,33,145.45
2016,MI v SRH,Shikhar Dhawan,82,57,143.85
2016,MI v SRH,Kane Williamson,2,5,40
2016,MI v SRH,Yuvraj Singh,39,23,169.56
2016,MI v SRH,Moises Henriques,1,2,50
