season,match_name,fullName,runs,ballsFaced,strikeRate
2015,CSK v SRH,MS Dhoni,53,29,182.75
2015,CSK v SRH,Ravindra Jadeja,0,1,0
2015,CSK v SRH,Dwayne Bravo,0,0,0
2015,CSK v SRH,David Warner,53,42,126.19
2015,CSK v SRH,Shikhar Dhawan,26,18,144.44
2015,CSK v SRH,KL Rahul,5,8,62.5
2015,CSK v SRH,Naman Ojha,15,11,136.36
2015,CSK v SRH,Ravi Bopara,22,15,146.66
2015,CSK v SRH,Kane Williamson,26,18,144.44
2015,CSK v SRH,Karn Sharma,4,6,66.66
2015,CSK v SRH,Parvez Rasool,2,2,100
2015,KKR v RCB,Robin Uthappa,35,28,125
2015,KKR v RCB,Gautam Gambhir,58,46,126.08
2015,KKR v RCB,Manish Pandey,23,15,153.33
2015,KKR v RCB,Suryakumar Yadav,11,9,122.22
2015,KKR v RCB,Yusuf Pathan,3,4,75
2015,KKR v RCB,Andre Russell,41,17,241.17
2015,KKR v RCB,Shakib Al Hasan,0,1,0
2015,KKR v RCB,Piyush Chawla,0,0,0
2015,KKR v RCB,Chris Gayle,96,56,171.42
2015,KKR v RCB,Virat Kohli,13,15,86.66
2015,KKR v RCB,Dinesh Karthik,6,8,75
2015,KKR v RCB,Mandeep Singh,6,3,200
2015,KKR v RCB,AB de Villiers,28,13,215.38
2015,KKR v RCB,Daren Sammy,7,9,77.77
2015,KKR v RCB,Sean Abbott,1,4,25
2015,KKR v RCB,Harshal Patel,9,4,225
2015,KKR v RCB,Abu Nechim,5,2,250
2015,DC v RR,Mayank Agarwal,37,21,176.19
2015,DC v RR,Shreyas Iyer,40,30,133.33
2015,DC v RR,Jean0Paul Duminy,44,38,115.78
2015,DC v RR,Yuvraj Singh,27,17,158.82
2015,DC v RR,Angelo Mathews,27,14,192.85
2015,DC v RR,Ajinkya Rahane,47,39,120.51
2015,DC v RR,Sanju Samson,11,12,91.66
2015,DC v RR,Steven Smith,10,9,111.11
2015,DC v RR,Karun Nair,20,12,166.66
2015,DC v RR,Stuart Binny,1,2,50
2015,DC v RR,Deepak Hooda,54,25,216
2015,DC v RR,James Faulkner,17,11,154.54
2015,DC v RR,Chris Morris,13,6,216.66
2015,DC v RR,Tim Southee,7,4,175
2015,MI v KXIP,Murali Vijay,35,29,120.68
2015,MI v KXIP,Virender Sehwag,36,19,189.47
2015,MI v KXIP,Glenn Maxwell,6,4,150
2015,MI v KXIP,David Miller,24,23,104.34
2015,MI v KXIP,George Bailey,61,32,190.62
2015,MI v KXIP,Rishi Dhawan,6,6,100
2015,MI v KXIP,Mitchell Johnson,3,7,42.85
2015,MI v KXIP,Rohit Sharma,0,2,0
2015,MI v KXIP,Aaron Finch,8,14,57.14
2015,MI v KXIP,Aditya Tare,7,10,70
2015,MI v KXIP,Ambati Rayudu,13,19,68.42
2015,MI v KXIP,Corey Anderson,5,11,45.45
2015,MI v KXIP,Kieron Pollard,20,21,95.23
2015,MI v KXIP,Jagadeesha Suchith,34,21,161.9
2015,MI v KXIP,Harbhajan Singh,64,24,266.66
2015,MI v KXIP,Vinay Kumar,0,0,0
2015,RCB v SRH,Chris Gayle,21,16,131.25
2015,RCB v SRH,Virat Kohli,41,37,110.81
2015,RCB v SRH,Dinesh Karthik,9,11,81.81
2015,RCB v SRH,AB de Villiers,46,28,164.28
2015,RCB v SRH,Mandeep Singh,0,1,0
2015,RCB v SRH,Daren Sammy,6,9,66.66
2015,RCB v SRH,Sean Abbott,14,9,155.55
2015,RCB v SRH,Harshal Patel,2,2,100
2015,RCB v SRH,Abu Nechim,4,2,200
2015,RCB v SRH,Varun Aaron,6,3,200
2015,RCB v SRH,Yuzvendra Chahal,1,1,100
2015,RCB v SRH,David Warner,57,27,211.11
2015,RCB v SRH,Shikhar Dhawan,50,42,119.04
2015,RCB v SRH,Kane Williamson,5,9,55.55
2015,RCB v SRH,KL Rahul,44,28,157.14
2015,RR v MI,Aaron Finch,10,14,71.42
2015,RR v MI,Parthiv Patel,16,11,145.45
2015,RR v MI,Unmukt Chand,12,17,70.58
2015,RR v MI,Rohit Sharma,0,5,0
2015,RR v MI,Corey Anderson,50,38,131.57
2015,RR v MI,Kieron Pollard,70,34,205.88
2015,RR v MI,Jagadeesha Suchith,0,1,0
2015,RR v MI,Shreyas Gopal,1,1,100
2015,RR v MI,Ajinkya Rahane,46,39,117.94
2015,RR v MI,Sanju Samson,17,16,106.25
2015,RR v MI,Steven Smith,79,53,149.05
2015,RR v MI,Deepak Hooda,13,4,325
2015,RR v MI,James Faulkner,6,6,100
2015,KXIP v DC,Murali Vijay,19,18,105.55
2015,KXIP v DC,Virender Sehwag,47,41,114.63
2015,KXIP v DC,Wriddhiman Saha,39,28,139.28
2015,KXIP v DC,David Miller,5,7,71.42
2015,KXIP v DC,Glenn Maxwell,15,5,300
2015,KXIP v DC,George Bailey,19,11,172.72
2015,KXIP v DC,Axar Patel,13,10,130
2015,KXIP v DC,Rishi Dhawan,0,0,0
2015,KXIP v DC,Mayank Agarwal,68,48,141.66
2015,KXIP v DC,Shreyas Iyer,6,5,120
2015,KXIP v DC,Jean0Paul Duminy,21,19,110.52
2015,KXIP v DC,Yuvraj Singh,54,39,138.46
2015,KXIP v DC,Angelo Mathews,6,4,150
2015,KXIP v DC,Kedar Jadhav,3,5,60
2015,KXIP v DC,Manoj Tiwary,0,0,0
2015,SRH v RR,David Warner,21,14,150
2015,SRH v RR,Shikhar Dhawan,10,12,83.33
2015,SRH v RR,KL Rahul,2,5,40
2015,SRH v RR,Naman Ojha,25,32,78.12
2015,SRH v RR,Eoin Morgan,27,30,90
2015,SRH v RR,Ravi Bopara,23,19,121.05
2015,SRH v RR,Ashish Reddy,13,9,144.44
2015,SRH v RR,Ajinkya Rahane,62,56,110.71
2015,SRH v RR,Sanju Samson,26,30,86.66
2015,SRH v RR,Steven Smith,13,10,130
2015,SRH v RR,Karun Nair,1,5,20
2015,SRH v RR,Stuart Binny,16,14,114.28
2015,SRH v RR,James Faulkner,6,5,120
2015,MI v CSK,Lendl Simmons,5,13,38.46
2015,MI v CSK,Parthiv Patel,0,1,0
2015,MI v CSK,Corey Anderson,4,7,57.14
2015,MI v CSK,Rohit Sharma,50,31,161.29
2015,MI v CSK,Harbhajan Singh,24,21,114.28
2015,MI v CSK,Kieron Pollard,64,30,213.33
2015,MI v CSK,Ambati Rayudu,29,16,181.25
2015,MI v CSK,Jagadeesha Suchith,0,0,0
2015,MI v CSK,Vinay Kumar,0,1,0
2015,MI v CSK,Dwayne Smith,62,30,206.66
2015,MI v CSK,Brendon McCullum,46,20,230
2015,MI v CSK,Suresh Raina,43,29,148.27
2015,MI v CSK,Faf du Plessis,11,13,84.61
2015,MI v CSK,MS Dhoni,3,6,50
2015,MI v CSK,Dwayne Bravo,13,5,260
2015,SRH v DC,Mayank Agarwal,1,3,33.33
2015,SRH v DC,Shreyas Iyer,60,40,150
2015,SRH v DC,Jean0Paul Duminy,54,41,131.7
2015,SRH v DC,Yuvraj Singh,9,13,69.23
2015,SRH v DC,Angelo Mathews,15,11,136.36
2015,SRH v DC,Kedar Jadhav,19,12,158.33
2015,SRH v DC,David Warner,28,20,140
2015,SRH v DC,Shikhar Dhawan,18,18,100
2015,SRH v DC,Ravi Bopara,41,30,136.66
2015,SRH v DC,KL Rahul,24,21,114.28
2015,SRH v DC,Naman Ojha,12,10,120
2015,SRH v DC,Eoin Morgan,1,2,50
2015,SRH v DC,Ashish Reddy,15,8,187.5
2015,SRH v DC,Karn Sharma,19,10,190
2015,SRH v DC,Praveen Kumar,1,1,100
2015,KXIP v KKR,Murali Vijay,0,4,0
2015,KXIP v KKR,Virender Sehwag,11,10,110
2015,KXIP v KKR,Wriddhiman Saha,15,11,136.36
2015,KXIP v KKR,Glenn Maxwell,33,26,126.92
2015,KXIP v KKR,George Bailey,60,45,133.33
2015,KXIP v KKR,Thisara Perera,9,8,112.5
2015,KXIP v KKR,Gurkeerat Singh Mann,11,10,110
2015,KXIP v KKR,Axar Patel,2,3,66.66
2015,KXIP v KKR,Mitchell Johnson,1,2,50
2015,KXIP v KKR,Anureet Singh,0,1,0
2015,KXIP v KKR,Robin Uthappa,13,10,130
2015,KXIP v KKR,Gautam Gambhir,11,19,57.89
2015,KXIP v KKR,Manish Pandey,12,6,200
2015,KXIP v KKR,Suryakumar Yadav,23,10,230
2015,KXIP v KKR,Yusuf Pathan,28,24,116.66
2015,KXIP v KKR,Ryan ten Doeschate,0,1,0
2015,KXIP v KKR,Andre Russell,66,36,183.33
2015,KXIP v KKR,Piyush Chawla,4,1,400
2015,RR v CSK,Dwayne Smith,40,29,137.93
2015,RR v CSK,Brendon McCullum,12,7,171.42
2015,RR v CSK,Suresh Raina,4,8,50
2015,RR v CSK,Faf du Plessis,1,3,33.33
2015,RR v CSK,Dwayne Bravo,62,36,172.22
2015,RR v CSK,MS Dhoni,31,37,83.78
2015,RR v CSK,Ajinkya Rahane,76,55,138.18
2015,RR v CSK,Shane Watson,73,47,155.31
2015,RR v CSK,Steven Smith,6,7,85.71
2015,RR v CSK,Karun Nair,1,1,100
2015,RCB v MI,Lendl Simmons,59,44,134.09
2015,RCB v MI,Parthiv Patel,12,13,92.3
2015,RCB v MI,Unmukt Chand,58,37,156.75
2015,RCB v MI,Rohit Sharma,42,15,280
2015,RCB v MI,Kieron Pollard,5,3,166.66
2015,RCB v MI,Ambati Rayudu,0,1,0
2015,RCB v MI,Harbhajan Singh,0,1,0
2015,RCB v MI,Hardik Pandya,16,6,266.66
2015,RCB v MI,Chris Gayle,10,24,41.66
2015,RCB v MI,Manvinder  Bisla,20,16,125
2015,RCB v MI,Virat Kohli,18,18,100
2015,RCB v MI,Dinesh Karthik,18,11,163.63
2015,RCB v MI,AB de Villiers,41,11,372.72
2015,RCB v MI,Rilee Rossouw,0,1,0
2015,RCB v MI,David Wiese,47,25,188
2015,RCB v MI,Iqbal Abdulla,20,15,133.33
2015,RCB v MI,Abu Nechim,1,1,100
2015,DC v KKR,Mayank Agarwal,1,8,12.5
2015,DC v KKR,Shreyas Iyer,31,24,129.16
2015,DC v KKR,Jean0Paul Duminy,5,8,62.5
2015,DC v KKR,Manoj Tiwary,32,28,114.28
2015,DC v KKR,Yuvraj Singh,21,19,110.52
2015,DC v KKR,Angelo Mathews,28,21,133.33
2015,DC v KKR,Kedar Jadhav,12,9,133.33
2015,DC v KKR,Nathan Coulter0Nile,2,2,100
2015,DC v KKR,Amit Mishra,1,1,100
2015,DC v KKR,Robin Uthappa,13,13,100
2015,DC v KKR,Gautam Gambhir,60,49,122.44
2015,DC v KKR,Manish Pandey,0,3,0
2015,DC v KKR,Suryakumar Yadav,24,16,150
2015,DC v KKR,Yusuf Pathan,40,26,153.84
2015,DC v KKR,Ryan ten Doeschate,3,2,150
2015,RR v KXIP,Ajinkya Rahane,74,54,137.03
2015,RR v KXIP,Shane Watson,45,35,128.57
2015,RR v KXIP,Deepak Hooda,19,9,211.11
2015,RR v KXIP,Steven Smith,0,1,0
2015,RR v KXIP,Karun Nair,25,13,192.3
2015,RR v KXIP,James Faulkner,1,3,33.33
2015,RR v KXIP,Stuart Binny,12,4,300
2015,RR v KXIP,Sanju Samson,5,2,250
2015,RR v KXIP,Murali Vijay,21,18,116.66
2015,RR v KXIP,Virender Sehwag,1,4,25
2015,RR v KXIP,Shaun Marsh,65,40,162.5
2015,RR v KXIP,Glenn Maxwell,1,6,16.66
2015,RR v KXIP,David Miller,54,30,180
2015,RR v KXIP,Wriddhiman Saha,19,8,237.5
2015,RR v KXIP,Axar Patel,12,7,171.42
2015,RR v KXIP,Mitchell Johnson,13,7,185.71
2015,SRH v KKR,Shikhar Dhawan,54,46,117.39
2015,SRH v KKR,David Warner,91,55,165.45
2015,SRH v KKR,Ravi Bopara,2,4,50
2015,SRH v KKR,Naman Ojha,18,8,225
2015,SRH v KKR,Moises Henriques,7,5,140
2015,SRH v KKR,KL Rahul,0,3,0
2015,SRH v KKR,Robin Uthappa,34,21,161.9
2015,SRH v KKR,Gautam Gambhir,4,8,50
2015,SRH v KKR,Manish Pandey,33,24,137.5
2015,SRH v KKR,Andre Russell,19,10,190
2015,SRH v KKR,Yusuf Pathan,6,7,85.71
2015,SRH v KKR,Suryakumar Yadav,2,2,100
2015,RCB v CSK,Dwayne Smith,39,29,134.48
2015,RCB v CSK,Brendon McCullum,4,6,66.66
2015,RCB v CSK,Suresh Raina,62,32,193.75
2015,RCB v CSK,MS Dhoni,13,13,100
2015,RCB v CSK,Ravindra Jadeja,8,8,100
2015,RCB v CSK,Faf du Plessis,33,18,183.33
2015,RCB v CSK,Dwayne Bravo,5,4,125
2015,RCB v CSK,Ravichandran Ashwin,5,3,166.66
2015,RCB v CSK,Mohit Sharma,2,6,33.33
2015,RCB v CSK,Ashish Nehra,0,1,0
2015,RCB v CSK,Manvinder  Bisla,17,14,121.42
2015,RCB v CSK,Rilee Rossouw,14,9,155.55
2015,RCB v CSK,Virat Kohli,51,42,121.42
2015,RCB v CSK,Dinesh Karthik,10,11,90.9
2015,RCB v CSK,AB de Villiers,14,10,140
2015,RCB v CSK,Sarfaraz Khan,11,7,157.14
2015,RCB v CSK,David Wiese,22,20,110
2015,RCB v CSK,Harshal Patel,0,1,0
2015,RCB v CSK,Mitchell Starc,9,6,150
2015,DC v MI,Mayank Agarwal,1,2,50
2015,DC v MI,Shreyas Iyer,83,56,148.21
2015,DC v MI,Jean0Paul Duminy,78,50,156
2015,DC v MI,Angelo Mathews,17,8,212.5
2015,DC v MI,Yuvraj Singh,2,4,50
2015,DC v MI,Kedar Jadhav,1,1,100
2015,DC v MI,Lendl Simmons,15,14,107.14
2015,DC v MI,Parthiv Patel,28,19,147.36
2015,DC v MI,Unmukt Chand,14,11,127.27
2015,DC v MI,Rohit Sharma,30,24,125
2015,DC v MI,Kieron Pollard,10,8,125
2015,DC v MI,Ambati Rayudu,30,22,136.36
2015,DC v MI,Hardik Pandya,0,1,0
2015,DC v MI,Harbhajan Singh,9,10,90
2015,DC v MI,Mitchell McClenaghan,0,1,0
2015,DC v MI,Lasith Malinga,6,10,60
2015,DC v MI,Jasprit Bumrah,0,0,0
2015,RR v RCB,Ajinkya Rahane,18,12,150
2015,RR v RCB,Shane Watson,26,22,118.18
2015,RR v RCB,Steven Smith,31,28,110.71
2015,RR v RCB,Karun Nair,16,14,114.28
2015,RR v RCB,Deepak Hooda,1,3,33.33
2015,RR v RCB,Sanju Samson,4,7,57.14
2015,RR v RCB,Stuart Binny,20,20,100
2015,RR v RCB,James Faulkner,4,5,80
2015,RR v RCB,Chris Morris,3,3,100
2015,RR v RCB,Dhawal Kulkarni,1,2,50
2015,RR v RCB,Pravin Tambe,2,4,50
2015,RR v RCB,Chris Gayle,20,17,117.64
2015,RR v RCB,Virat Kohli,62,46,134.78
2015,RR v RCB,AB de Villiers,47,34,138.23
2015,MI v SRH,Lendl Simmons,51,42,121.42
2015,MI v SRH,Parthiv Patel,17,17,100
2015,MI v SRH,Unmukt Chand,5,4,125
2015,MI v SRH,Rohit Sharma,24,15,160
2015,MI v SRH,Kieron Pollard,33,24,137.5
2015,MI v SRH,Ambati Rayudu,7,7,100
2015,MI v SRH,Harbhajan Singh,0,4,0
2015,MI v SRH,Jagadeesha Suchith,9,5,180
2015,MI v SRH,Vinay Kumar,0,1,0
2015,MI v SRH,Mitchell McClenaghan,1,1,100
2015,MI v SRH,Shikhar Dhawan,42,29,144.82
2015,MI v SRH,David Warner,9,7,128.57
2015,MI v SRH,KL Rahul,25,27,92.59
2015,MI v SRH,Naman Ojha,9,9,100
2015,MI v SRH,Ravi Bopara,23,27,85.18
2015,MI v SRH,Hanuma Vihari,16,10,160
2015,MI v SRH,Karn Sharma,2,5,40
2015,MI v SRH,Praveen Kumar,0,2,0
2015,MI v SRH,Dale Steyn,0,1,0
2015,MI v SRH,Bhuvneshwar Kumar,6,4,150
2015,CSK v KXIP,Dwayne Smith,26,13,200
2015,CSK v KXIP,Brendon McCullum,66,44,150
2015,CSK v KXIP,Suresh Raina,29,26,111.53
2015,CSK v KXIP,MS Dhoni,41,27,151.85
2015,CSK v KXIP,Ravindra Jadeja,18,11,163.63
2015,CSK v KXIP,Murali Vijay,34,32,106.25
2015,CSK v KXIP,Virender Sehwag,1,2,50
2015,CSK v KXIP,Shaun Marsh,10,10,100
2015,CSK v KXIP,George Bailey,1,3,33.33
2015,CSK v KXIP,David Miller,3,9,33.33
2015,CSK v KXIP,Wriddhiman Saha,15,23,65.21
2015,CSK v KXIP,Axar Patel,9,10,90
2015,CSK v KXIP,Mitchell Johnson,1,2,50
2015,CSK v KXIP,Anureet Singh,10,20,50
2015,CSK v KXIP,Karanveer Singh,2,5,40
2015,CSK v KXIP,Sandeep Sharma,1,4,25
2015,DC v RCB,Mayank Agarwal,27,34,79.41
2015,DC v RCB,Shreyas Iyer,0,1,0
2015,DC v RCB,Jean0Paul Duminy,13,14,92.85
2015,DC v RCB,Yuvraj Singh,2,5,40
2015,DC v RCB,Angelo Mathews,0,1,0
2015,DC v RCB,Kedar Jadhav,33,29,113.79
2015,DC v RCB,Nathan Coulter0Nile,4,8,50
2015,DC v RCB,Amit Mishra,2,4,50
2015,DC v RCB,Shahbaz Nadeem,2,7,28.57
2015,DC v RCB,Imran Tahir,3,4,75
2015,DC v RCB,Domnic Muthuswami,1,3,33.33
2015,DC v RCB,Chris Gayle,62,40,155
2015,DC v RCB,Virat Kohli,35,23,152.17
2015,KXIP v SRH,David Warner,58,41,141.46
2015,KXIP v SRH,Shikhar Dhawan,1,2,50
2015,KXIP v SRH,Hanuma Vihari,9,8,112.5
2015,KXIP v SRH,Moises Henriques,30,32,93.75
2015,KXIP v SRH,Naman Ojha,28,26,107.69
2015,KXIP v SRH,Ravi Bopara,0,2,0
2015,KXIP v SRH,Ashish Reddy,22,8,275
2015,KXIP v SRH,Karn Sharma,1,1,100
2015,KXIP v SRH,Murali Vijay,12,16,75
2015,KXIP v SRH,Manan Vohra,5,9,55.55
2015,KXIP v SRH,Shaun Marsh,1,4,25
2015,KXIP v SRH,George Bailey,22,16,137.5
2015,KXIP v SRH,David Miller,15,14,107.14
2015,KXIP v SRH,Wriddhiman Saha,42,33,127.27
2015,KXIP v SRH,Axar Patel,17,13,130.76
2015,KXIP v SRH,Rishi Dhawan,4,6,66.66
2015,KXIP v SRH,Mitchell Johnson,4,6,66.66
2015,KXIP v SRH,Anureet Singh,0,2,0
2015,KXIP v SRH,Sandeep Sharma,1,1,100
2015,CSK v KKR,Dwayne Smith,25,19,131.57
2015,CSK v KKR,Brendon McCullum,19,14,135.71
2015,CSK v KKR,Suresh Raina,17,21,80.95
2015,CSK v KKR,Faf du Plessis,29,29,100
2015,CSK v KKR,MS Dhoni,3,6,50
2015,CSK v KKR,Dwayne Bravo,5,7,71.42
2015,CSK v KKR,Ravindra Jadeja,15,20,75
2015,CSK v KKR,Ravichandran Ashwin,9,4,225
2015,CSK v KKR,Robin Uthappa,39,17,229.41
2015,CSK v KKR,Gautam Gambhir,0,1,0
2015,CSK v KKR,Manish Pandey,15,20,75
2015,CSK v KKR,Suryakumar Yadav,16,26,61.53
2015,CSK v KKR,Yusuf Pathan,13,18,72.22
2015,CSK v KKR,Ryan ten Doeschate,38,28,135.71
2015,CSK v KKR,Andre Russell,4,4,100
2015,CSK v KKR,Pat Cummins,0,2,0
2015,CSK v KKR,Piyush Chawla,0,2,0
2015,CSK v KKR,Umesh Yadav,0,1,0
2015,CSK v KKR,Brad Hogg,2,1,200
2015,RCB v RR,Chris Gayle,10,4,250
2015,RCB v RR,Virat Kohli,1,4,25
2015,RCB v RR,AB de Villiers,57,45,126.66
2015,RCB v RR,Mandeep Singh,27,20,135
2015,RCB v RR,Dinesh Karthik,27,18,150
2015,RCB v RR,Sarfaraz Khan,45,21,214.28
2015,RCB v RR,David Wiese,11,8,137.5
2015,RCB v RR,Harshal Patel,6,2,300
2015,KKR v CSK,Dwayne Smith,0,1,0
2015,KKR v CSK,Brendon McCullum,32,12,266.66
2015,KKR v CSK,Suresh Raina,8,10,80
2015,KKR v CSK,Faf du Plessis,20,11,181.81
2015,KKR v CSK,Dwayne Bravo,30,32,93.75
2015,KKR v CSK,MS Dhoni,1,4,25
2015,KKR v CSK,Ravindra Jadeja,24,30,80
2015,KKR v CSK,Pawan Negi,27,13,207.69
2015,KKR v CSK,Mohit Sharma,0,1,0
2015,KKR v CSK,Ashish Nehra,1,4,25
2015,KKR v CSK,Ronit More,2,2,100
2015,KKR v CSK,Robin Uthappa,80,58,137.93
2015,KKR v CSK,Gautam Gambhir,19,16,118.75
2015,KKR v CSK,Manish Pandey,3,10,30
2015,KKR v CSK,Suryakumar Yadav,2,3,66.66
2015,KKR v CSK,Andre Russell,55,32,171.87
2015,DC v KXIP,Virender Sehwag,1,2,50
2015,DC v KXIP,Manan Vohra,1,7,14.28
2015,DC v KXIP,Shaun Marsh,5,4,125
2015,DC v KXIP,Wriddhiman Saha,3,8,37.5
2015,DC v KXIP,David Miller,42,41,102.43
2015,DC v KXIP,George Bailey,18,16,112.5
2015,DC v KXIP,Thisara Perera,3,7,42.85
2015,DC v KXIP,Axar Patel,22,26,84.61
2015,DC v KXIP,Shardul Thakur,7,6,116.66
2015,DC v KXIP,Anureet Singh,8,3,266.66
2015,DC v KXIP,Mayank Agarwal,52,40,130
2015,DC v KXIP,Shreyas Iyer,54,40,135
2015,DC v KXIP,Saurabh Tiwary,5,4,125
2015,MI v RR,Lendl Simmons,38,31,122.58
2015,MI v RR,Parthiv Patel,23,14,164.28
2015,MI v RR,Unmukt Chand,13,14,92.85
2015,MI v RR,Rohit Sharma,27,21,128.57
2015,MI v RR,Ambati Rayudu,53,27,196.29
2015,MI v RR,Kieron Pollard,24,14,171.42
2015,MI v RR,Harbhajan Singh,0,0,0
2015,MI v RR,Ajinkya Rahane,16,12,133.33
2015,MI v RR,Shane Watson,28,23,121.73
2015,MI v RR,Sanju Samson,76,46,165.21
2015,MI v RR,Steven Smith,23,20,115
2015,MI v RR,Karun Nair,7,6,116.66
2015,MI v RR,Stuart Binny,9,6,150
2015,MI v RR,Deepak Hooda,1,2,50
2015,MI v RR,Tim Southee,6,5,120
2015,MI v RR,Rusty Theron,1,1,100
2015,RCB v KKR,Robin Uthappa,23,21,109.52
2015,RCB v KKR,Gautam Gambhir,12,8,150
2015,RCB v KKR,Andre Russell,45,17,264.7
2015,RCB v KKR,Ryan ten Doeschate,12,7,171.42
2015,RCB v KKR,Yusuf Pathan,11,6,183.33
2015,RCB v KKR,Suryakumar Yadav,0,2,0
2015,RCB v KKR,Chris Gayle,21,9,233.33
2015,RCB v KKR,Virat Kohli,34,20,170
2015,RCB v KKR,AB de Villiers,2,4,50
2015,RCB v KKR,Mandeep Singh,45,18,250
2015,RCB v KKR,David Wiese,9,7,128.57
2015,SRH v CSK,David Warner,61,28,217.85
2015,SRH v CSK,Shikhar Dhawan,37,32,115.62
2015,SRH v CSK,Moises Henriques,19,9,211.11
2015,SRH v CSK,Eoin Morgan,32,27,118.51
2015,SRH v CSK,Naman Ojha,20,12,166.66
2015,SRH v CSK,Ashish Reddy,6,6,100
2015,SRH v CSK,Hanuma Vihari,8,5,160
2015,SRH v CSK,Karn Sharma,4,2,200
2015,SRH v CSK,Dwayne Smith,21,19,110.52
2015,SRH v CSK,Brendon McCullum,12,5,240
2015,SRH v CSK,Suresh Raina,23,15,153.33
2015,SRH v CSK,Faf du Plessis,33,22,150
2015,SRH v CSK,MS Dhoni,20,16,125
2015,SRH v CSK,Pawan Negi,15,11,136.36
2015,SRH v CSK,Dwayne Bravo,25,20,125
2015,SRH v CSK,Ravindra Jadeja,14,12,116.66
2015,KXIP v MI,Lendl Simmons,71,56,126.78
2015,KXIP v MI,Parthiv Patel,59,36,163.88
2015,KXIP v MI,Rohit Sharma,26,20,130
2015,KXIP v MI,Kieron Pollard,7,7,100
2015,KXIP v MI,Ambati Rayudu,4,1,400
2015,KXIP v MI,Murali Vijay,39,34,114.7
2015,KXIP v MI,Virender Sehwag,2,5,40
2015,KXIP v MI,Glenn Maxwell,12,9,133.33
2015,KXIP v MI,David Miller,43,37,116.21
2015,KXIP v MI,George Bailey,21,18,116.66
2015,KXIP v MI,Wriddhiman Saha,12,12,100
2015,KXIP v MI,Axar Patel,0,1,0
2015,KXIP v MI,Mitchell Johnson,8,4,200
2015,RR v DC,Ajinkya Rahane,91,54,168.51
2015,RR v DC,Shane Watson,21,24,87.5
2015,RR v DC,Karun Nair,61,38,160.52
2015,RR v DC,James Faulkner,8,4,200
2015,RR v DC,Mayank Agarwal,11,8,137.5
2015,RR v DC,Shreyas Iyer,9,12,75
2015,RR v DC,Jean0Paul Duminy,56,39,143.58
2015,RR v DC,Yuvraj Singh,22,18,122.22
2015,RR v DC,Angelo Mathews,16,17,94.11
2015,RR v DC,Kedar Jadhav,11,7,157.14
2015,RR v DC,Saurabh Tiwary,28,14,200
2015,RR v DC,Nathan Coulter0Nile,6,2,300
