season,match_name,fullName,overs,conceded,wickets,economyRate
2021,KKR v DC,Ravichandran Ashwin,4,24,1,6
2021,KKR v DC,Lalit Yadav,3,35,1,11.66
2021,KKR v DC,Avesh Khan,3,13,3,4.33
2021,KKR v DC,Kagiso Rabada,3,28,1,9.33
2021,SRH v RR,Sandeep Sharma,3,30,1,10
2021,SRH v RR,Bhuvneshwar Kumar,4,28,1,7
2021,SRH v RR,Jason Holder,4,27,0,6.75
2021,SRH v RR,Siddarth Kaul,4,36,2,9
2021,SRH v RR,Rashid Khan,4,31,1,7.75
2021,SRH v RR,Abhishek Sharma,1,8,0,8
2021,SRH v RR,Jaydev Unadkat,2,20,0,10
2021,SRH v RR,Chris Morris,3,27,0,9
2021,SRH v RR,Mustafizur Rahman,3.3,26,1,7.42
2021,SRH v RR,Mahipal Lomror,3,22,1,7.33
2021,SRH v RR,Rahul Tewatia,3,32,0,10.66
2021,SRH v RR,Chetan Sakariya,4,32,1,8
2021,RCB v MI,Trent Boult,4,17,1,4.25
2021,RCB v MI,Jasprit Bumrah,4,36,3,9
2021,RCB v MI,Adam Milne,4,48,1,12
2021,RCB v MI,Krunal Pandya,4,27,0,6.75
2021,RCB v MI,Rahul Chahar,4,33,1,8.25
2021,RCB v MI,Kyle Jamieson,2,22,0,11
2021,RCB v MI,Mohammed Siraj,3,15,1,5
2021,RCB v MI,Dan Christian,2,21,0,10.5
2021,RCB v MI,Harshal Patel,3.1,17,4,5.36
2021,RCB v MI,Yuzvendra Chahal,4,11,3,2.75
2021,RCB v MI,Glenn Maxwell,4,23,2,5.75
2021,CSK v KKR,Deepak Chahar,4,32,0,8
2021,CSK v KKR,Sam Curran,4,56,0,14
2021,CSK v KKR,Josh Hazlewood,4,40,2,10
2021,CSK v KKR,Shardul Thakur,4,20,2,5
2021,CSK v KKR,Ravindra Jadeja,4,21,1,5.25
2021,CSK v KKR,Prasidh Krishna,4,41,1,10.25
2021,CSK v KKR,Lockie Ferguson,4,33,1,8.25
2021,CSK v KKR,Varun Chakravarthy,4,22,1,5.5
2021,CSK v KKR,Sunil Narine,4,41,3,10.25
2021,CSK v KKR,Andre Russell,3,28,1,9.33
2021,CSK v KKR,Venkatesh Iyer,1,5,0,5
2021,SRH v PBKS,Sandeep Sharma,4,20,1,5
2021,SRH v PBKS,Bhuvneshwar Kumar,4,34,1,8.5
2021,SRH v PBKS,Jason Holder,4,19,3,4.75
2021,SRH v PBKS,Khaleel Ahmed,3,22,0,7.33
2021,SRH v PBKS,Rashid Khan,4,17,1,4.25
2021,SRH v PBKS,Abdul Samad,1,9,1,9
2021,SRH v PBKS,Mohammed Shami,4,14,2,3.5
2021,SRH v PBKS,Arshdeep Singh,4,22,1,5.5
2021,SRH v PBKS,Nathan Ellis,4,32,0,8
2021,SRH v PBKS,Harpreet Brar,4,25,0,6.25
2021,SRH v PBKS,Ravi Bishnoi,4,24,3,6
2021,DC v RR,Mustafizur Rahman,4,22,2,5.5
2021,DC v RR,Mahipal Lomror,1,5,0,5
2021,DC v RR,Chetan Sakariya,4,33,2,8.25
2021,DC v RR,Kartik Tyagi,4,40,1,10
2021,DC v RR,Tabraiz Shamsi,4,34,0,8.5
2021,DC v RR,Rahul Tewatia,3,17,1,5.66
2021,DC v RR,Avesh Khan,4,29,1,7.25
2021,DC v RR,Anrich Nortje,4,18,2,4.5
2021,DC v RR,Ravichandran Ashwin,4,20,1,5
2021,DC v RR,Kagiso Rabada,4,26,1,6.5
2021,DC v RR,Axar Patel,4,27,1,6.75
2021,RCB v CSK,Deepak Chahar,4,35,1,8.75
2021,RCB v CSK,Josh Hazlewood,4,34,0,8.5
2021,RCB v CSK,Shardul Thakur,4,29,2,7.25
2021,RCB v CSK,Ravindra Jadeja,4,31,0,7.75
2021,RCB v CSK,Dwayne Bravo,4,24,3,6
2021,RCB v CSK,Mohammed Siraj,3,23,0,7.66
2021,RCB v CSK,Navdeep Saini,2,25,0,12.5
2021,RCB v CSK,Wanindu Hasaranga de Silva,4,40,0,10
2021,RCB v CSK,Harshal Patel,3.1,25,2,7.89
2021,RCB v CSK,Yuzvendra Chahal,4,26,1,6.5
2021,RCB v CSK,Glenn Maxwell,2,17,1,8.5
2021,MI v KKR,Nitish Rana,1,5,0,5
2021,MI v KKR,Varun Chakravarthy,4,22,0,5.5
2021,MI v KKR,Sunil Narine,4,20,1,5
2021,MI v KKR,Lockie Ferguson,4,27,2,6.75
2021,MI v KKR,Prasidh Krishna,4,43,2,10.75
2021,MI v KKR,Andre Russell,3,37,0,12.33
2021,MI v KKR,Trent Boult,2,23,0,11.5
2021,MI v KKR,Adam Milne,3,29,0,9.66
2021,MI v KKR,Jasprit Bumrah,4,43,3,10.75
2021,MI v KKR,Krunal Pandya,3,25,0,8.33
2021,MI v KKR,Rahul Chahar,3,34,0,11.33
2021,MI v KKR,Rohit Sharma,0.1,4,0,24
2021,DC v SRH,Anrich Nortje,4,12,2,3
2021,DC v SRH,Avesh Khan,4,27,0,6.75
2021,DC v SRH,Axar Patel,4,21,2,5.25
2021,DC v SRH,Kagiso Rabada,4,37,3,9.25
2021,DC v SRH,Marcus Stoinis,1.1,8,0,6.85
2021,DC v SRH,Ravichandran Ashwin,2.5,22,0,7.76
2021,DC v SRH,Khaleel Ahmed,4,33,1,8.25
2021,DC v SRH,Bhuvneshwar Kumar,3,21,0,7
2021,DC v SRH,Jason Holder,3.5,33,0,8.6
2021,DC v SRH,Rashid Khan,4,26,1,6.5
2021,DC v SRH,Sandeep Sharma,3,26,0,8.66
2021,PBKS v RR,Mohammed Shami,4,21,3,5.25
2021,PBKS v RR,Ishan Porel,4,39,1,9.75
2021,PBKS v RR,Deepak Hooda,2,37,0,18.5
2021,PBKS v RR,Arshdeep Singh,4,32,5,8
2021,PBKS v RR,Adil Rashid,3,35,0,11.66
2021,PBKS v RR,Harpreet Brar,3,17,1,5.66
2021,PBKS v RR,Mustafizur Rahman,4,30,0,7.5
2021,PBKS v RR,Chetan Sakariya,3,31,1,10.33
2021,PBKS v RR,Kartik Tyagi,4,29,2,7.25
2021,PBKS v RR,Chris Morris,4,47,0,11.75
2021,PBKS v RR,Rahul Tewatia,3,23,1,7.66
2021,PBKS v RR,Mahipal Lomror,1,7,0,7
2021,PBKS v RR,Riyan Parag,1,16,0,16
2021,KKR v RCB,Varun Chakravarthy,4,13,3,3.25
2021,KKR v RCB,Prasidh Krishna,4,24,1,6
2021,KKR v RCB,Lockie Ferguson,4,24,2,6
2021,KKR v RCB,Sunil Narine,4,20,0,5
2021,KKR v RCB,Andre Russell,3,9,3,3
2021,KKR v RCB,Mohammed Siraj,2,12,0,6
2021,KKR v RCB,Kyle Jamieson,2,26,0,13
2021,KKR v RCB,Wanindu Hasaranga de Silva,2,20,0,10
2021,KKR v RCB,Yuzvendra Chahal,2,23,1,11.5
2021,KKR v RCB,Harshal Patel,2,13,0,6.5
2021,CSK v MI,Trent Boult,4,35,2,8.75
2021,CSK v MI,Adam Milne,4,21,2,5.25
2021,CSK v MI,Jasprit Bumrah,4,33,2,8.25
2021,CSK v MI,Kieron Pollard,2,15,0,7.5
2021,CSK v MI,Rahul Chahar,4,22,0,5.5
2021,CSK v MI,Krunal Pandya,2,27,0,13.5
2021,CSK v MI,Deepak Chahar,4,19,2,4.75
2021,CSK v MI,Josh Hazlewood,4,34,1,8.5
2021,CSK v MI,Shardul Thakur,4,29,1,7.25
2021,CSK v MI,Moeen Ali,3,16,0,5.33
2021,CSK v MI,Dwayne Bravo,4,25,3,6.25
2021,CSK v MI,Ravindra Jadeja,1,13,0,13
2021,PBKS v DC,Ishant Sharma,4,37,0,9.25
2021,PBKS v DC,Marcus Stoinis,1,6,0,6
2021,PBKS v DC,Kagiso Rabada,4,36,3,9
2021,PBKS v DC,Avesh Khan,4,39,1,9.75
2021,PBKS v DC,Lalit Yadav,3,25,0,8.33
2021,PBKS v DC,Axar Patel,4,21,1,5.25
2021,PBKS v DC,Riley Meredith,3.4,35,1,9.54
2021,PBKS v DC,Mohammed Shami,3,37,0,12.33
2021,PBKS v DC,Ravi Bishnoi,4,42,0,10.5
2021,PBKS v DC,Chris Jordan,2,21,1,10.5
2021,PBKS v DC,Harpreet Brar,3,19,1,6.33
2021,PBKS v DC,Deepak Hooda,2,11,0,5.5
2021,RR v SRH,Bhuvneshwar Kumar,4,37,0,9.25
2021,RR v SRH,Sandeep Sharma,4,50,1,12.5
2021,RR v SRH,Rashid Khan,4,24,1,6
2021,RR v SRH,Khaleel Ahmed,4,41,0,10.25
2021,RR v SRH,Vijay Shankar,3,42,1,14
2021,RR v SRH,Mohammad Nabi,1,21,0,21
2021,RR v SRH,Kartik Tyagi,4,32,1,8
2021,RR v SRH,Mustafizur Rahman,4,20,3,5
2021,RR v SRH,Chetan Sakariya,4,38,0,9.5
2021,RR v SRH,Chris Morris,4,29,3,7.25
2021,RR v SRH,Rahul Tewatia,4,45,1,11.25
2021,MI v CSK,Trent Boult,4,42,1,10.5
2021,MI v CSK,Dhawal Kulkarni,4,48,0,12
2021,MI v CSK,Jasprit Bumrah,4,56,1,14
2021,MI v CSK,Rahul Chahar,4,32,0,8
2021,MI v CSK,James Neesham,2,26,0,13
2021,MI v CSK,Kieron Pollard,2,12,2,6
2021,MI v CSK,Deepak Chahar,4,37,0,9.25
2021,MI v CSK,Sam Curran,4,34,3,8.5
2021,MI v CSK,Lungi Ngidi,4,62,0,15.5
2021,MI v CSK,Shardul Thakur,4,56,1,14
2021,MI v CSK,Ravindra Jadeja,3,29,1,9.66
2021,MI v CSK,Moeen Ali,1,1,1,1
2021,PBKS v RCB,Daniel Sams,4,24,1,6
2021,PBKS v RCB,Mohammed Siraj,3,24,0,8
2021,PBKS v RCB,Kyle Jamieson,3,32,2,10.66
2021,PBKS v RCB,Yuzvendra Chahal,4,34,1,8.5
2021,PBKS v RCB,Harshal Patel,4,53,0,13.25
2021,PBKS v RCB,Shahbaz Ahmed,2,11,1,5.5
2021,PBKS v RCB,Riley Meredith,3.2,29,1,8.7
2021,PBKS v RCB,Mohammed Shami,3.4,28,1,7.63
2021,PBKS v RCB,Ravi Bishnoi,4,17,2,4.25
2021,PBKS v RCB,Harpreet Brar,4,19,3,4.75
2021,PBKS v RCB,Chris Jordan,4,31,1,7.75
2021,PBKS v RCB,Deepak Hooda,1,13,0,13
2021,DC v KKR,Ishant Sharma,4,34,0,8.5
2021,DC v KKR,Kagiso Rabada,4,31,0,7.75
2021,DC v KKR,Axar Patel,4,32,2,8
2021,DC v KKR,Avesh Khan,4,31,1,7.75
2021,DC v KKR,Lalit Yadav,3,13,2,4.33
2021,DC v KKR,Marcus Stoinis,1,7,1,7
2021,DC v KKR,Shivam Mavi,1,25,0,25
2021,DC v KKR,Varun Chakravarthy,4,34,0,8.5
2021,DC v KKR,Prasidh Krishna,3.3,36,0,10.28
2021,DC v KKR,Sunil Narine,4,36,0,9
2021,DC v KKR,Pat Cummins,4,24,3,6
2021,MI v RR,Trent Boult,4,37,1,9.25
2021,MI v RR,Jasprit Bumrah,4,15,1,3.75
2021,MI v RR,Jayant Yadav,3,37,0,12.33
2021,MI v RR,Nathan Coulter-Nile,4,35,0,8.75
2021,MI v RR,Rahul Chahar,4,33,2,8.25
2021,MI v RR,Krunal Pandya,1,12,0,12
2021,MI v RR,Chetan Sakariya,3,18,0,6
2021,MI v RR,Jaydev Unadkat,4,33,0,8.25
2021,MI v RR,Mustafizur Rahman,3.3,37,1,10.57
2021,MI v RR,Chris Morris,4,33,2,8.25
2021,MI v RR,Rahul Tewatia,3,30,0,10
2021,MI v RR,Shivam Dube,1,6,0,6
2021,CSK v SRH,Deepak Chahar,3,21,0,7
2021,CSK v SRH,Sam Curran,4,30,1,7.5
2021,CSK v SRH,Shardul Thakur,4,44,0,11
2021,CSK v SRH,Moeen Ali,2,16,0,8
2021,CSK v SRH,Lungi Ngidi,4,35,2,8.75
2021,CSK v SRH,Ravindra Jadeja,3,23,0,7.66
2021,CSK v SRH,Sandeep Sharma,3.3,24,0,6.85
2021,CSK v SRH,Khaleel Ahmed,4,36,0,9
2021,CSK v SRH,Siddarth Kaul,4,32,0,8
2021,CSK v SRH,Jagadeesha Suchith,3,45,0,15
2021,CSK v SRH,Rashid Khan,4,36,3,9
2021,DC v RCB,Ishant Sharma,4,26,1,6.5
2021,DC v RCB,Kagiso Rabada,4,38,1,9.5
2021,DC v RCB,Avesh Khan,4,24,1,6
2021,DC v RCB,Amit Mishra,3,27,1,9
2021,DC v RCB,Axar Patel,4,33,1,8.25
2021,DC v RCB,Marcus Stoinis,1,23,0,23
2021,DC v RCB,Daniel Sams,2,15,0,7.5
2021,DC v RCB,Mohammed Siraj,4,44,1,11
2021,DC v RCB,Kyle Jamieson,4,32,1,8
2021,DC v RCB,Washington Sundar,4,28,0,7
2021,DC v RCB,Harshal Patel,4,37,2,9.25
2021,DC v RCB,Yuzvendra Chahal,2,10,0,5
2021,PBKS v KKR,Shivam Mavi,4,13,1,3.25
2021,PBKS v KKR,Pat Cummins,3,31,2,10.33
2021,PBKS v KKR,Sunil Narine,4,22,2,5.5
2021,PBKS v KKR,Prasidh Krishna,4,30,3,7.5
2021,PBKS v KKR,Andre Russell,1,2,0,2
2021,PBKS v KKR,Varun Chakravarthy,4,24,1,6
2021,PBKS v KKR,Moises Henriques,1,5,1,5
2021,PBKS v KKR,Mohammed Shami,4,25,1,6.25
2021,PBKS v KKR,Arshdeep Singh,2.4,27,1,10.12
2021,PBKS v KKR,Ravi Bishnoi,4,19,0,4.75
2021,PBKS v KKR,Chris Jordan,3,24,0,8
2021,PBKS v KKR,Deepak Hooda,2,20,1,10
2021,SRH v DC,Khaleel Ahmed,4,42,0,10.5
2021,SRH v DC,Abhishek Sharma,1,14,0,14
2021,SRH v DC,Siddarth Kaul,4,31,2,7.75
2021,SRH v DC,Jagadeesha Suchith,4,21,0,5.25
2021,SRH v DC,Vijay Shankar,3,19,0,6.33
2021,SRH v DC,Rashid Khan,4,31,1,7.75
2021,SRH v DC,Kagiso Rabada,3,25,0,8.33
2021,SRH v DC,Ravichandran Ashwin,4,27,0,6.75
2021,SRH v DC,Marcus Stoinis,1,12,0,12
2021,SRH v DC,Axar Patel,4,26,2,6.5
2021,SRH v DC,Avesh Khan,4,34,3,8.5
2021,SRH v DC,Amit Mishra,4,31,1,7.75
2021,CSK v RCB,Mohammed Siraj,4,32,0,8
2021,CSK v RCB,Kyle Jamieson,3,31,0,10.33
2021,CSK v RCB,Yuzvendra Chahal,3,24,1,8
2021,CSK v RCB,Navdeep Saini,2,27,0,13.5
2021,CSK v RCB,Harshal Patel,4,51,3,12.75
