season,match_name,fullName,runs,ballsFaced,strikeRate
2009,KXIP v KKR,Chris Gayle,44,26,169.23
2009,KXIP v KKR,Brad Hodge,10,14,71.42
2009,RCB v DC,Adam Gilchrist,71,45,157.77
2009,RCB v DC,Herschelle Gibbs,13,7,185.71
2009,RCB v DC,VVS Laxman,5,10,50
2009,RCB v DC,Rohit Sharma,52,30,173.33
2009,RCB v DC,Scott Styris,14,8,175
2009,RCB v DC,Venugopal Rao,9,13,69.23
2009,RCB v DC,Dwaraka Ravi Teja,8,5,160
2009,RCB v DC,Fidel Edwards,3,2,150
2009,RCB v DC,Jesse Ryder,0,1,0
2009,RCB v DC,Robin Uthappa,12,19,63.15
2009,RCB v DC,Jacques Kallis,15,14,107.14
2009,RCB v DC,Kevin Pietersen,11,15,73.33
2009,RCB v DC,Rahul Dravid,48,27,177.77
2009,RCB v DC,Virat Kohli,50,32,156.25
2009,RCB v DC,Rajesh Bishnoi,1,2,50
2009,RCB v DC,Karn Sharma,1,3,33.33
2009,RCB v DC,Praveen Kumar,14,6,233.33
2009,RCB v DC,Anil Kumble,1,1,100
2009,CSK v DC,Gautam Gambhir,0,1,0
2009,CSK v DC,Virender Sehwag,6,9,66.66
2009,CSK v DC,AB de Villiers,105,54,194.44
2009,CSK v DC,Tillakaratne Dilshan,50,27,185.18
2009,CSK v DC,Dinesh Karthik,18,16,112.5
2009,CSK v DC,Manoj Tiwary,9,13,69.23
2009,CSK v DC,Daniel Vettori,0,0,0
2009,CSK v DC,Parthiv Patel,16,15,106.66
2009,CSK v DC,Matthew Hayden,57,27,211.11
2009,CSK v DC,Suresh Raina,41,27,151.85
2009,CSK v DC,MS Dhoni,5,7,71.42
2009,CSK v DC,Andrew Flintoff,16,17,94.11
2009,CSK v DC,Albie Morkel,13,14,92.85
2009,CSK v DC,S Badrinath,7,8,87.5
2009,CSK v DC,Manpreet Gony,6,2,300
2009,CSK v DC,Joginder Sharma,4,3,133.33
2009,CSK v DC,Lakshmipathy Balaji,0,0,0
2009,CSK v DC,Muttiah Muralitharan,0,1,0
2009,KKR v RR,Graeme Smith,15,21,71.42
2009,KKR v RR,Paul Valthaty,5,7,71.42
2009,KKR v RR,Rob Quiney,6,2,300
2009,KKR v RR,Yusuf Pathan,42,21,200
2009,KKR v RR,Ravindra Jadeja,22,26,84.61
2009,KKR v RR,Dimitri Mascarenhas,27,28,96.42
2009,KKR v RR,Abhishek Raut,21,13,161.53
2009,KKR v RR,Shane Warne,2,2,100
2009,KKR v RR,Chris Gayle,41,33,124.24
2009,KKR v RR,Brendon McCullum,3,9,33.33
2009,KKR v RR,Laxmi Shukla,13,13,100
2009,KKR v RR,Brad Hodge,5,7,71.42
2009,KKR v RR,Sourav Ganguly,46,30,153.33
2009,KKR v RR,Sanjay Bangar,2,9,22.22
2009,KKR v RR,Yashpal Singh,20,18,111.11
2009,KKR v RR,Ajit Agarkar,1,1,100
2009,KKR v RR,Ishant Sharma,1,1,100
2009,RCB v KXIP,Jesse Ryder,32,21,152.38
2009,RCB v KXIP,Robin Uthappa,0,1,0
2009,RCB v KXIP,Jacques Kallis,62,46,134.78
2009,RCB v KXIP,Kevin Pietersen,0,2,0
2009,RCB v KXIP,Rahul Dravid,10,13,76.92
2009,RCB v KXIP,Ross Taylor,35,22,159.09
2009,RCB v KXIP,Virat Kohli,2,3,66.66
2009,RCB v KXIP,Praveen Kumar,13,7,185.71
2009,RCB v KXIP,Vinay Kumar,1,1,100
2009,RCB v KXIP,Pankaj Singh,0,1,0
2009,RCB v KXIP,Anil Kumble,5,3,166.66
2009,RCB v KXIP,Ravi Bopara,84,59,142.37
2009,RCB v KXIP,Karan Goel,19,19,100
2009,RCB v KXIP,Kumar Sangakkara,26,18,144.44
2009,RCB v KXIP,Yuvraj Singh,30,17,176.47
2009,RCB v KXIP,Mahela Jayawardene,1,1,100
2009,DC v MI,Adam Gilchrist,35,20,175
2009,DC v MI,Herschelle Gibbs,58,44,131.81
2009,DC v MI,Dwayne Smith,35,22,159.09
2009,DC v MI,Rohit Sharma,3,5,60
2009,DC v MI,VVS Laxman,0,1,0
2009,DC v MI,Venugopal Rao,9,10,90
2009,DC v MI,Dwaraka Ravi Teja,9,9,100
2009,DC v MI,RP Singh,4,4,100
2009,DC v MI,Fidel Edwards,1,3,33.33
2009,DC v MI,Pragyan Ojha,0,2,0
2009,DC v MI,Sanath Jayasuriya,1,8,12.5
2009,DC v MI,Sachin Tendulkar,36,27,133.33
2009,DC v MI,Jean0Paul Duminy,47,40,117.5
2009,DC v MI,Shikhar Dhawan,3,7,42.85
2009,DC v MI,Dwayne Bravo,21,18,116.66
2009,DC v MI,Abhishek Nayar,10,6,166.66
2009,DC v MI,Harbhajan Singh,20,8,250
2009,DC v MI,Zaheer Khan,4,6,66.66
2009,DC v MI,Pinal Shah,1,1,100
2009,RCB v DC,Jacques Kallis,0,1,0
2009,RCB v DC,Robin Uthappa,3,4,75
2009,RCB v DC,Kevin Pietersen,37,25,148
2009,RCB v DC,Ross Taylor,31,34,91.17
2009,RCB v DC,Virat Kohli,22,24,91.66
2009,RCB v DC,Mark Boucher,36,28,128.57
2009,RCB v DC,Balachandra Akhil,8,4,200
2009,RCB v DC,Vinay Kumar,0,0,0
2009,RCB v DC,Pankaj Singh,1,1,100
2009,RCB v DC,Gautam Gambhir,16,19,84.21
2009,RCB v DC,Virender Sehwag,7,5,140
2009,RCB v DC,Tillakaratne Dilshan,67,47,142.55
2009,RCB v DC,AB de Villiers,21,23,91.3
2009,RCB v DC,Dinesh Karthik,12,9,133.33
2009,RCB v DC,Mithun Manhas,23,13,176.92
2009,KXIP v RR,Ravi Bopara,11,15,73.33
2009,KXIP v RR,Karan Goel,0,0,0
2009,KXIP v RR,Kumar Sangakkara,60,51,117.64
2009,KXIP v RR,Yuvraj Singh,2,3,66.66
2009,KXIP v RR,Mahela Jayawardene,7,10,70
2009,KXIP v RR,Irfan Pathan,39,33,118.18
2009,KXIP v RR,Piyush Chawla,6,6,100
2009,KXIP v RR,Wilkin Mota,1,2,50
2009,KXIP v RR,Swapnil Asnodkar,3,4,75
2009,KXIP v RR,Graeme Smith,2,6,33.33
2009,KXIP v RR,Rob Quiney,7,8,87.5
2009,KXIP v RR,Yusuf Pathan,10,13,76.92
2009,KXIP v RR,Dimitri Mascarenhas,4,2,200
2009,KXIP v RR,Ravindra Jadeja,37,44,84.09
2009,KXIP v RR,Abhishek Raut,1,4,25
2009,KXIP v RR,Shane Warne,34,33,103.03
2009,KXIP v RR,Mahesh Rawat,4,6,66.66
2009,CSK v DC,Parthiv Patel,0,2,0
2009,CSK v DC,Matthew Hayden,49,35,140
2009,CSK v DC,Suresh Raina,25,19,131.57
2009,CSK v DC,MS Dhoni,22,22,100
2009,CSK v DC,Jacob Oram,41,29,141.37
2009,CSK v DC,Albie Morkel,13,7,185.71
2009,CSK v DC,S Badrinath,8,9,88.88
2009,CSK v DC,Manpreet Gony,0,0,0
2009,CSK v DC,Adam Gilchrist,44,19,231.57
2009,CSK v DC,Herschelle Gibbs,69,56,123.21
2009,CSK v DC,VVS Laxman,4,5,80
2009,CSK v DC,Rohit Sharma,18,19,94.73
2009,CSK v DC,Dwayne Smith,12,5,240
2009,CSK v DC,Azhar Bilakhia,12,14,85.71
2009,KKR v MI,Sanath Jayasuriya,52,32,162.5
2009,KKR v MI,Sachin Tendulkar,68,45,151.11
2009,KKR v MI,Harbhajan Singh,18,8,225
2009,KKR v MI,Jean0Paul Duminy,18,14,128.57
2009,KKR v MI,Abhishek Nayar,3,3,100
2009,KKR v MI,Dwayne Bravo,3,5,60
2009,KKR v MI,Shikhar Dhawan,12,10,120
2009,KKR v MI,Saurabh Tiwary,4,3,133.33
2009,KKR v MI,Brendon McCullum,1,6,16.66
2009,KKR v MI,Chris Gayle,12,11,109.09
2009,KKR v MI,Brad Hodge,24,22,109.09
2009,KKR v MI,Sourav Ganguly,34,30,113.33
2009,KKR v MI,Yashpal Singh,8,8,100
2009,KKR v MI,Arindam Ghosh,0,1,0
2009,KKR v MI,Laxmi Shukla,6,10,60
2009,KKR v MI,Ishant Sharma,6,3,200
2009,KKR v MI,Ajantha Mendis,0,1,0
2009,KKR v MI,Ashok Dinda,0,1,0
2009,KKR v MI,Anureet Singh,0,,0
2009,DC v RR,Gautam Gambhir,8,6,133.33
2009,DC v RR,Virender Sehwag,16,11,145.45
2009,DC v RR,AB de Villiers,50,40,125
2009,DC v RR,Tillakaratne Dilshan,7,10,70
2009,DC v RR,Dinesh Karthik,4,5,80
2009,DC v RR,Daniel Vettori,29,28,103.57
2009,DC v RR,Mithun Manhas,23,16,143.75
2009,DC v RR,Amit Mishra,0,4,0
2009,DC v RR,Pradeep Sangwan,1,1,100
2009,DC v RR,Rob Quiney,4,9,44.44
2009,DC v RR,Graeme Smith,44,46,95.65
2009,DC v RR,Swapnil Asnodkar,11,8,137.5
2009,DC v RR,Paul Valthaty,1,5,20
2009,DC v RR,Ravindra Jadeja,16,13,123.07
2009,DC v RR,Shane Warne,0,2,0
2009,DC v RR,Yusuf Pathan,62,30,206.66
2009,RCB v KKR,Brendon McCullum,0,1,0
2009,RCB v KKR,Chris Gayle,40,37,108.1
2009,RCB v KKR,Brad Hodge,17,15,113.33
2009,RCB v KKR,Sourav Ganguly,1,8,12.5
2009,RCB v KKR,Morne van Wyk,43,35,122.85
2009,RCB v KKR,Wriddhiman Saha,21,14,150
2009,RCB v KKR,Laxmi Shukla,2,3,66.66
2009,RCB v KKR,Ajit Agarkar,6,7,85.71
2009,RCB v KKR,Jacques Kallis,23,25,92
2009,RCB v KKR,Shreevats Goswami,43,46,93.47
2009,RCB v KKR,Kevin Pietersen,13,12,108.33
2009,RCB v KKR,Virat Kohli,19,12,158.33
2009,RCB v KKR,Mark Boucher,25,13,192.3
2009,RCB v KKR,Roelof van der Merwe,9,9,100
2009,RCB v KKR,Manish Pandey,2,2,100
2009,KXIP v MI,Ravi Bopara,6,14,42.85
2009,KXIP v MI,Karan Goel,12,12,100
2009,KXIP v MI,Kumar Sangakkara,45,44,102.27
2009,KXIP v MI,Yuvraj Singh,10,13,76.92
2009,KXIP v MI,Mahela Jayawardene,7,9,77.77
2009,KXIP v MI,Irfan Pathan,7,10,70
2009,KXIP v MI,Wilkin Mota,5,6,83.33
2009,KXIP v MI,Piyush Chawla,0,2,0
2009,KXIP v MI,Ramesh Powar,10,10,100
2009,KXIP v MI,Sanath Jayasuriya,0,1,0
2009,KXIP v MI,Sachin Tendulkar,1,6,16.66
2009,KXIP v MI,Shikhar Dhawan,3,7,42.85
2009,KXIP v MI,Jean0Paul Duminy,59,63,93.65
2009,KXIP v MI,Dwayne Bravo,15,20,75
2009,KXIP v MI,Abhishek Nayar,15,15,100
2009,KXIP v MI,Harbhajan Singh,6,5,120
2009,KXIP v MI,Saurabh Tiwary,6,4,150
2009,KXIP v MI,Zaheer Khan,0,0,0
2009,SRH v DC,Adam Gilchrist,8,5,160
2009,SRH v DC,Herschelle Gibbs,0,4,0
2009,SRH v DC,Azhar Bilakhia,22,27,81.48
2009,SRH v DC,Rohit Sharma,17,20,85
2009,SRH v DC,Tirumalasetti Suman,23,14,164.28
2009,SRH v DC,Dwayne Smith,48,28,171.42
2009,SRH v DC,Venugopal Rao,16,15,106.66
2009,SRH v DC,Shoaib Ahmed,0,3,0
2009,SRH v DC,RP Singh,2,4,50
2009,SRH v DC,Pragyan Ojha,1,1,100
2009,SRH v DC,Gautam Gambhir,17,15,113.33
2009,SRH v DC,Virender Sehwag,20,11,181.81
2009,SRH v DC,AB de Villiers,5,9,55.55
2009,SRH v DC,Tillakaratne Dilshan,52,46,113.04
2009,SRH v DC,Dinesh Karthik,41,30,136.66
2009,SRH v DC,Mithun Manhas,3,2,150
2009,CSK v RR,Parthiv Patel,3,11,27.27
2009,CSK v RR,Matthew Hayden,1,2,50
2009,CSK v RR,Suresh Raina,98,55,178.18
2009,CSK v RR,S Badrinath,29,27,107.4
2009,CSK v RR,Jacob Oram,2,6,33.33
2009,CSK v RR,MS Dhoni,22,19,115.78
2009,CSK v RR,Albie Morkel,4,1,400
2009,CSK v RR,Rob Quiney,28,31,90.32
2009,CSK v RR,Graeme Smith,2,5,40
2009,CSK v RR,Swapnil Asnodkar,10,8,125
2009,CSK v RR,Ravindra Jadeja,37,33,112.12
2009,CSK v RR,Yusuf Pathan,20,13,153.84
2009,CSK v RR,Dimitri Mascarenhas,8,8,100
2009,CSK v RR,Shane Warne,3,9,33.33
2009,CSK v RR,Mahesh Rawat,8,6,133.33
2009,CSK v RR,Munaf Patel,0,1,0
2009,CSK v RR,Siddharth Trivedi,2,3,66.66
2009,CSK v RR,Kamran Khan,0,,0
2009,KKR v MI,Sanath Jayasuriya,6,8,75
2009,KKR v MI,Sachin Tendulkar,34,30,113.33
2009,KKR v MI,Harbhajan Singh,6,7,85.71
2009,KKR v MI,Abhishek Nayar,10,13,76.92
2009,KKR v MI,Jean0Paul Duminy,52,37,140.54
2009,KKR v MI,Graham Napier,15,16,93.75
2009,KKR v MI,Ajinkya Rahane,10,8,125
2009,KKR v MI,Zaheer Khan,2,2,100
2009,KKR v MI,Chris Gayle,7,7,100
2009,KKR v MI,Sourav Ganguly,0,1,0
2009,KKR v MI,Brad Hodge,73,60,121.66
2009,KKR v MI,Morne van Wyk,32,35,91.42
2009,KKR v MI,Laxmi Shukla,6,7,85.71
2009,KKR v MI,Brendon McCullum,5,7,71.42
2009,KKR v MI,Wriddhiman Saha,8,4,200
2009,KKR v MI,Ajit Agarkar,0,0,0
2009,RCB v KXIP,Jesse Ryder,2,5,40
2009,RCB v KXIP,Shreevats Goswami,10,14,71.42
2009,RCB v KXIP,Rajesh Bishnoi,18,14,128.57
2009,RCB v KXIP,Jacques Kallis,27,22,122.72
2009,RCB v KXIP,Robin Uthappa,19,17,111.76
2009,RCB v KXIP,Virat Kohli,16,14,114.28
2009,RCB v KXIP,Mark Boucher,2,4,50
2009,RCB v KXIP,Roelof van der Merwe,35,19,184.21
2009,RCB v KXIP,Praveen Kumar,9,7,128.57
2009,RCB v KXIP,Anil Kumble,1,3,33.33
2009,RCB v KXIP,KP Appanna,0,1,0
2009,RCB v KXIP,Yuvraj Singh,50,34,147.05
2009,RCB v KXIP,Karan Goel,20,29,68.96
2009,RCB v KXIP,Simon Katich,3,5,60
2009,RCB v KXIP,Kumar Sangakkara,17,23,73.91
2009,RCB v KXIP,Mahela Jayawardene,19,15,126.66
2009,RCB v KXIP,Irfan Pathan,12,9,133.33
2009,RCB v KXIP,Piyush Chawla,3,4,75
2009,RCB v KXIP,Ramesh Powar,0,0,0
2009,RCB v KXIP,Tanmay Srivastava,0,1,0
2009,DC v RR,Herschelle Gibbs,8,10,80
2009,DC v RR,Adam Gilchrist,39,35,111.42
2009,DC v RR,Azhar Bilakhia,1,5,20
2009,DC v RR,Rohit Sharma,38,32,118.75
2009,DC v RR,Tirumalasetti Suman,41,30,136.66
2009,DC v RR,Dwayne Smith,7,8,87.5
2009,DC v RR,Venugopal Rao,0,0,0
2009,DC v RR,Graeme Smith,0,2,0
2009,DC v RR,Swapnil Asnodkar,0,1,0
2009,DC v RR,Lee Carseldine,39,32,121.87
2009,DC v RR,Naman Ojha,0,6,0
2009,DC v RR,Ravindra Jadeja,12,17,70.58
2009,DC v RR,Shane Warne,21,17,123.52
2009,DC v RR,Abhishek Raut,36,23,156.52
2009,DC v RR,Yusuf Pathan,24,14,171.42
2009,DC v RR,Shane Harwood,3,7,42.85
2009,CSK v DC,Murali Vijay,14,13,107.69
2009,CSK v DC,Matthew Hayden,30,19,157.89
2009,CSK v DC,Suresh Raina,32,21,152.38
2009,CSK v DC,S Badrinath,45,34,132.35
2009,CSK v DC,Albie Morkel,6,4,150
2009,CSK v DC,MS Dhoni,6,7,85.71
2009,CSK v DC,Jacob Oram,3,7,42.85
2009,CSK v DC,Shadab Jakati,13,8,162.5
2009,CSK v DC,Lakshmipathy Balaji,2,3,66.66
2009,CSK v DC,Muttiah Muralitharan,3,4,75
2009,CSK v DC,Sudeep Tyagi,0,0,0
2009,CSK v DC,Gautam Gambhir,13,14,92.85
2009,CSK v DC,David Warner,51,40,127.5
2009,CSK v DC,AB de Villiers,0,1,0
2009,CSK v DC,Tillakaratne Dilshan,13,13,100
2009,CSK v DC,Dinesh Karthik,52,31,167.74
2009,CSK v DC,Mithun Manhas,0,4,0
2009,CSK v DC,Rajat Bhatia,2,7,28.57
2009,CSK v DC,Pradeep Sangwan,0,3,0
2009,CSK v DC,Amit Mishra,11,8,137.5
2009,CSK v DC,Ashish Nehra,0,0,0
2009,KXIP v KKR,Brendon McCullum,19,31,61.29
2009,KXIP v KKR,Chris Gayle,17,17,100
2009,KXIP v KKR,Brad Hodge,70,43,162.79
2009,KXIP v KKR,Sourav Ganguly,22,17,129.41
2009,KXIP v KKR,Morne van Wyk,18,12,150
2009,KXIP v KKR,Sunny Sohal,25,17,147.05
2009,KXIP v KKR,Kumar Sangakkara,0,2,0
2009,KXIP v KKR,Simon Katich,34,28,121.42
2009,KXIP v KKR,Mahela Jayawardene,52,41,126.82
2009,KXIP v KKR,Yuvraj Singh,14,16,87.5
2009,KXIP v KKR,Irfan Pathan,19,16,118.75
2009,RCB v MI,Sanath Jayasuriya,52,43,120.93
2009,RCB v MI,Sachin Tendulkar,11,11,100
2009,RCB v MI,Ajinkya Rahane,0,1,0
2009,RCB v MI,Jean0Paul Duminy,1,6,16.66
2009,RCB v MI,Dwayne Bravo,50,40,125
2009,RCB v MI,Abhishek Nayar,29,20,145
2009,RCB v MI,Jacques Kallis,69,59,116.94
2009,RCB v MI,Wasim Jaffer,7,8,87.5
2009,RCB v MI,Robin Uthappa,66,42,157.14
2009,CSK v DC,Murali Vijay,31,33,93.93
2009,CSK v DC,Matthew Hayden,43,26,165.38
2009,CSK v DC,MS Dhoni,58,37,156.75
2009,CSK v DC,Suresh Raina,32,19,168.42
2009,CSK v DC,Albie Morkel,4,5,80
2009,CSK v DC,Adam Gilchrist,0,1,0
2009,CSK v DC,Herschelle Gibbs,0,2,0
2009,CSK v DC,VVS Laxman,0,7,0
2009,CSK v DC,Rohit Sharma,21,20,105
2009,CSK v DC,Dwayne Smith,49,23,213.04
2009,CSK v DC,Tirumalasetti Suman,17,17,100
2009,CSK v DC,Venugopal Rao,2,5,40
2009,CSK v DC,Ryan Harris,1,4,25
2009,CSK v DC,RP Singh,2,6,33.33
2009,CSK v DC,Shoaib Ahmed,1,2,50
2009,CSK v DC,Pragyan Ojha,0,2,0
2009,KXIP v RR,Naman Ojha,68,51,133.33
2009,KXIP v RR,Graeme Smith,77,44,175
2009,KXIP v RR,Yusuf Pathan,12,7,171.42
2009,KXIP v RR,Ravindra Jadeja,33,12,275
2009,KXIP v RR,Lee Carseldine,16,9,177.77
2009,KXIP v RR,Abhishek Raut,1,1,100
2009,KXIP v RR,Sunny Sohal,0,1,0
2009,KXIP v RR,Kumar Sangakkara,11,15,73.33
2009,KXIP v RR,Karan Goel,1,4,25
2009,KXIP v RR,Simon Katich,10,13,76.92
2009,KXIP v RR,Mahela Jayawardene,9,11,81.81
2009,KXIP v RR,Yuvraj Singh,48,37,129.72
2009,KXIP v RR,Irfan Pathan,19,17,111.76
2009,KXIP v RR,Piyush Chawla,6,7,85.71
2009,KXIP v RR,Ramesh Powar,6,7,85.71
2009,KXIP v RR,Sreesanth,4,8,50
2009,DC v KKR,Morne van Wyk,74,48,154.16
2009,DC v KKR,Brendon McCullum,35,29,120.68
2009,DC v KKR,Brad Hodge,10,19,52.63
2009,DC v KKR,Moises Henriques,30,24,125
2009,DC v KKR,Wriddhiman Saha,1,1,100
2009,DC v KKR,Gautam Gambhir,71,57,124.56
2009,DC v KKR,David Warner,36,23,156.52
2009,DC v KKR,Tillakaratne Dilshan,42,34,123.52
2009,DC v MI,Adam Gilchrist,25,29,86.2
2009,DC v MI,Herschelle Gibbs,0,5,0
2009,DC v MI,Tirumalasetti Suman,20,13,153.84
2009,DC v MI,Rohit Sharma,38,36,105.55
2009,DC v MI,Dwayne Smith,16,12,133.33
2009,DC v MI,Venugopal Rao,28,17,164.7
2009,DC v MI,Dwaraka Ravi Teja,4,4,100
2009,DC v MI,Ryan Harris,5,4,125
2009,DC v MI,Sanath Jayasuriya,5,7,71.42
2009,DC v MI,Sachin Tendulkar,2,4,50
2009,DC v MI,Pinal Shah,29,19,152.63
2009,DC v MI,Jean0Paul Duminy,52,48,108.33
2009,DC v MI,Dwayne Bravo,13,16,81.25
2009,DC v MI,Abhishek Nayar,1,4,25
2009,DC v MI,Harbhajan Singh,0,1,0
2009,DC v MI,Saurabh Tiwary,3,5,60
2009,DC v MI,Rohan Raje,11,7,157.14
2009,DC v MI,Dhawal Kulkarni,7,9,77.77
2009,RCB v RR,Jacques Kallis,10,14,71.42
2009,RCB v RR,Wasim Jaffer,8,9,88.88
2009,RCB v RR,Robin Uthappa,17,20,85
2009,RCB v RR,Rahul Dravid,0,2,0
2009,RCB v RR,Virat Kohli,15,22,68.18
2009,RCB v RR,Mark Boucher,6,8,75
2009,RCB v RR,Roelof van der Merwe,15,16,93.75
2009,RCB v RR,Dillon du Preez,10,13,76.92
2009,RCB v RR,Praveen Kumar,7,4,175
2009,RCB v RR,Vinay Kumar,12,13,92.3
2009,RCB v RR,Anil Kumble,0,0,0
2009,RCB v RR,Graeme Smith,20,22,90.9
2009,RCB v RR,Naman Ojha,52,38,136.84
2009,RCB v RR,Lee Carseldine,9,8,112.5
2009,RCB v RR,Yusuf Pathan,22,19,115.78
2009,RCB v RR,Ravindra Jadeja,1,3,33.33
2009,CSK v KXIP,S Badrinath,0,1,0
2009,CSK v KXIP,Matthew Hayden,89,58,153.44
2009,CSK v KXIP,Suresh Raina,32,20,160
2009,CSK v KXIP,MS Dhoni,56,27,207.4
2009,CSK v KXIP,Albie Morkel,2,2,100
2009,CSK v KXIP,Sunny Sohal,2,2,100
2009,CSK v KXIP,Simon Katich,50,25,200
2009,CSK v KXIP,Karan Goel,14,20,70
2009,CSK v KXIP,Yuvraj Singh,58,36,161.11
2009,CSK v KXIP,Mahela Jayawardene,44,25,176
2009,DC v MI,Luke Ronchi,0,2,0
2009,DC v MI,Jean0Paul Duminy,0,4,0
2009,DC v MI,Pinal Shah,11,20,55
2009,DC v MI,Sachin Tendulkar,15,14,107.14
2009,DC v MI,Abhishek Nayar,18,28,64.28
2009,DC v MI,Dwayne Bravo,35,30,116.66
2009,DC v MI,Harbhajan Singh,10,6,166.66
2009,DC v MI,Ajinkya Rahane,12,12,100
2009,DC v MI,Rohan Raje,1,2,50
2009,DC v MI,Dhawal Kulkarni,1,4,25
2009,DC v MI,Lasith Malinga,0,0,0
2009,DC v MI,Gautam Gambhir,19,23,82.6
2009,DC v MI,David Warner,21,30,70
2009,DC v MI,Tillakaratne Dilshan,17,19,89.47
