season,match_name,fullName,runs,ballsFaced,strikeRate
2008,DC v RR,Shane Warne,14,13,107.69
2008,DC v RR,Siddharth Trivedi,3,7,42.85
2008,DC v RR,Gautam Gambhir,58,46,126.08
2008,DC v RR,Virender Sehwag,12,4,300
2008,DC v RR,Shikhar Dhawan,52,41,126.82
2008,KKR v DC,Adam Gilchrist,23,22,104.54
2008,KKR v DC,Venugopal Rao,14,14,100
2008,KKR v DC,VVS Laxman,0,6,0
2008,KKR v DC,Andrew Symonds,32,39,82.05
2008,KKR v DC,Rohit Sharma,0,3,0
2008,KKR v DC,Scott Styris,6,7,85.71
2008,KKR v DC,Arjun Yadav,10,10,100
2008,KKR v DC,Sanjay Bangar,14,10,140
2008,KKR v DC,Chaminda Vaas,0,1,0
2008,KKR v DC,RP Singh,1,2,50
2008,KKR v DC,Pragyan Ojha,0,0,0
2008,KKR v DC,Wriddhiman Saha,10,17,58.82
2008,KKR v DC,Brendon McCullum,5,5,100
2008,KKR v DC,Ricky Ponting,0,1,0
2008,KKR v DC,Sourav Ganguly,14,30,46.66
2008,KKR v DC,David Hussey,38,43,88.37
2008,KKR v DC,Mohammad Hafeez,13,13,100
2008,KKR v DC,Laxmi Shukla,4,6,66.66
2008,MI v RCB,Luke Ronchi,8,10,80
2008,MI v RCB,Sanath Jayasuriya,29,16,181.25
2008,MI v RCB,Dominic Thornely,0,5,0
2008,MI v RCB,Robin Uthappa,48,38,126.31
2008,MI v RCB,Pinal Shah,19,23,82.6
2008,MI v RCB,Abhishek Nayar,20,14,142.85
2008,MI v RCB,Shaun Pollock,28,12,233.33
2008,MI v RCB,Harbhajan Singh,2,2,100
2008,MI v RCB,Shivnarine Chanderpaul,16,11,145.45
2008,MI v RCB,Rahul Dravid,32,33,96.96
2008,MI v RCB,Ross Taylor,23,12,191.66
2008,MI v RCB,Jacques Kallis,25,24,104.16
2008,MI v RCB,Virat Kohli,23,14,164.28
2008,MI v RCB,Mark Boucher,39,19,205.26
2008,MI v RCB,Balachandra Akhil,3,5,60
2008,RR v KXIP,Karan Goel,26,21,123.8
2008,RR v KXIP,James Hopes,16,16,100
2008,RR v KXIP,Kumar Sangakkara,20,8,250
2008,RR v KXIP,Mahela Jayawardene,2,4,50
2008,RR v KXIP,Yuvraj Singh,57,34,167.64
2008,RR v KXIP,Irfan Pathan,12,19,63.15
2008,RR v KXIP,Sunny Sohal,4,4,100
2008,RR v KXIP,Brett Lee,0,2,0
2008,RR v KXIP,Piyush Chawla,24,11,218.18
2008,RR v KXIP,Wilkin Mota,1,1,100
2008,RR v KXIP,Mohammad Kaif,5,8,62.5
2008,RR v KXIP,Kamran Akmal,15,10,150
2008,RR v KXIP,Yusuf Pathan,7,5,140
2008,RR v KXIP,Shane Watson,76,49,155.1
2008,RR v KXIP,Darren Lehmann,17,16,106.25
2008,RR v KXIP,Ravindra Jadeja,36,25,144
2008,SRH v DC,Adam Gilchrist,8,9,88.88
2008,SRH v DC,Venugopal Rao,14,22,63.63
2008,SRH v DC,VVS Laxman,2,6,33.33
2008,SRH v DC,Andrew Symonds,12,13,92.3
2008,SRH v DC,Rohit Sharma,66,36,183.33
2008,SRH v DC,Shahid Afridi,2,7,28.57
2008,SRH v DC,Sanjay Bangar,8,14,57.14
2008,SRH v DC,Arjun Yadav,12,7,171.42
2008,SRH v DC,Chaminda Vaas,12,6,200
2008,SRH v DC,RP Singh,1,1,100
2008,SRH v DC,Gautam Gambhir,12,9,133.33
2008,SRH v DC,Virender Sehwag,94,41,229.26
2008,SRH v DC,Shikhar Dhawan,25,28,89.28
2008,CSK v MI,Parthiv Patel,14,11,127.27
2008,CSK v MI,Matthew Hayden,81,46,176.08
2008,CSK v MI,Michael Hussey,5,9,55.55
2008,CSK v MI,Suresh Raina,53,37,143.24
2008,CSK v MI,MS Dhoni,30,16,187.5
2008,CSK v MI,Jacob Oram,5,2,250
2008,CSK v MI,S Badrinath,2,1,200
2008,CSK v MI,Luke Ronchi,2,3,66.66
2008,CSK v MI,Sanath Jayasuriya,20,11,181.81
2008,CSK v MI,Robin Uthappa,43,36,119.44
2008,CSK v MI,Shaun Pollock,17,15,113.33
2008,CSK v MI,Dwayne Bravo,24,16,150
2008,CSK v MI,Abhishek Nayar,45,20,225
2008,CSK v MI,Musavir Khote,9,5,180
2008,CSK v MI,Harbhajan Singh,28,14,200
2008,CSK v MI,Ashish Nehra,1,2,50
2008,DC v RR,Adam Gilchrist,13,9,144.44
2008,DC v RR,VVS Laxman,16,16,100
2008,DC v RR,Shahid Afridi,10,4,250
2008,DC v RR,Andrew Symonds,117,53,220.75
2008,DC v RR,Rohit Sharma,36,30,120
2008,DC v RR,Arjun Yadav,16,9,177.77
2008,DC v RR,Kamran Akmal,12,9,133.33
2008,DC v RR,Graeme Smith,71,45,157.77
2008,DC v RR,Yusuf Pathan,61,28,217.85
2008,DC v RR,Shane Watson,4,6,66.66
2008,DC v RR,Mohammad Kaif,34,16,212.5
2008,DC v RR,Ravindra Jadeja,1,3,33.33
2008,DC v RR,Shane Warne,22,9,244.44
2008,DC v RR,Dinesh Salunkhe,1,1,100
2008,DC v RR,Pankaj Singh,4,3,133.33
2008,KXIP v MI,Karan Goel,18,21,85.71
2008,KXIP v MI,Irfan Pathan,6,3,200
2008,KXIP v MI,Kumar Sangakkara,94,56,167.85
2008,KXIP v MI,Yuvraj Singh,18,9,200
2008,KXIP v MI,Ramnaresh Sarwan,7,9,77.77
2008,KXIP v MI,Mahela Jayawardene,12,7,171.42
2008,KXIP v MI,Sunny Sohal,0,4,0
2008,KXIP v MI,Brett Lee,16,8,200
2008,KXIP v MI,Piyush Chawla,0,1,0
2008,KXIP v MI,Sreesanth,0,1,0
2008,KXIP v MI,Vikram Singh,4,2,200
2008,KXIP v MI,Luke Ronchi,11,8,137.5
2008,KXIP v MI,Sanath Jayasuriya,1,7,14.28
2008,KXIP v MI,Robin Uthappa,21,18,116.66
2008,KXIP v MI,Dwayne Bravo,23,21,109.52
2008,KXIP v MI,Saurabh Tiwary,17,10,170
2008,KXIP v MI,Shaun Pollock,22,21,104.76
2008,KXIP v MI,Abhishek Nayar,2,3,66.66
2008,KXIP v MI,Harbhajan Singh,0,1,0
2008,KXIP v MI,Musavir Khote,8,7,114.28
2008,KXIP v MI,Dhawal Kulkarni,2,16,12.5
2008,KXIP v MI,Ashish Nehra,2,10,20
2008,CSK v KKR,Sourav Ganguly,12,19,63.15
2008,CSK v KKR,Brendon McCullum,24,12,200
2008,CSK v KKR,Ricky Ponting,0,1,0
2008,CSK v KKR,Wriddhiman Saha,27,16,168.75
2008,CSK v KKR,David Hussey,0,2,0
2008,CSK v KKR,Mohammad Hafeez,16,24,66.66
2008,CSK v KKR,Laxmi Shukla,42,33,127.27
2008,CSK v KKR,Ajit Agarkar,11,9,122.22
2008,CSK v KKR,Murali Kartik,3,3,100
2008,CSK v KKR,Ishant Sharma,4,3,133.33
2008,CSK v KKR,Ashok Dinda,0,0,0
2008,CSK v KKR,Parthiv Patel,21,27,77.77
2008,CSK v KKR,Matthew Hayden,70,49,142.85
2008,CSK v KKR,MS Dhoni,43,27,159.25
2008,RCB v RR,Shivnarine Chanderpaul,2,9,22.22
2008,RCB v RR,Rahul Dravid,0,1,0
2008,RCB v RR,Ross Taylor,44,20,220
2008,RCB v RR,Jacques Kallis,11,10,110
2008,RCB v RR,Virat Kohli,13,14,92.85
2008,RCB v RR,Mark Boucher,4,10,40
2008,RCB v RR,Praveen Kumar,34,30,113.33
2008,RCB v RR,Sunil Joshi,3,8,37.5
2008,RCB v RR,Zaheer Khan,17,18,94.44
2008,RCB v RR,Vinay Kumar,1,1,100
2008,RCB v RR,Graeme Smith,49,42,116.66
2008,RCB v RR,Mahesh Rawat,0,2,0
2008,RCB v RR,Yusuf Pathan,21,12,175
2008,RCB v RR,Shane Watson,61,41,148.78
2008,RCB v RR,Mohammad Kaif,4,6,66.66
2008,KXIP v DC,Gautam Gambhir,18,14,128.57
2008,KXIP v DC,Virender Sehwag,6,6,100
2008,KXIP v DC,Shikhar Dhawan,0,3,0
2008,KXIP v DC,Shoaib Malik,19,17,111.76
2008,KXIP v DC,Manoj Tiwary,39,34,114.7
2008,KXIP v DC,Dinesh Karthik,24,14,171.42
2008,KXIP v DC,Rajat Bhatia,17,15,113.33
2008,KXIP v DC,Farveez Maharoof,18,12,150
2008,KXIP v DC,Yo Mahesh,6,5,120
2008,KXIP v DC,Karan Goel,1,3,33.33
2008,KXIP v DC,Simon Katich,75,52,144.23
2008,KXIP v DC,Kumar Sangakkara,4,2,200
2008,KXIP v DC,Mahela Jayawardene,15,14,107.14
2008,KXIP v DC,Yuvraj Singh,40,29,137.93
2008,KXIP v DC,Tanmay Srivastava,7,9,77.77
2008,KXIP v DC,Irfan Pathan,10,7,142.85
2008,KXIP v DC,Brett Lee,1,3,33.33
2008,MI v DC,Luke Ronchi,13,11,118.18
2008,MI v DC,Sanath Jayasuriya,18,21,85.71
2008,MI v DC,Ajinkya Rahane,0,7,0
2008,MI v DC,Robin Uthappa,6,5,120
2008,MI v DC,Shaun Pollock,31,31,100
2008,MI v DC,Abhishek Nayar,34,19,178.94
2008,MI v DC,Dwayne Bravo,34,18,188.88
2008,MI v DC,Musavir Khote,7,10,70
2008,MI v DC,Adam Gilchrist,109,47,231.91
2008,MI v DC,VVS Laxman,37,26,142.3
2008,RCB v CSK,Parthiv Patel,21,17,123.52
2008,RCB v CSK,Matthew Hayden,13,19,68.42
2008,RCB v CSK,Michael Hussey,47,37,127.02
2008,RCB v CSK,Suresh Raina,28,17,164.7
2008,RCB v CSK,MS Dhoni,65,30,216.66
2008,RCB v CSK,Jacob Oram,0,0,0
2008,RCB v CSK,Bharat Chipli,8,11,72.72
2008,RCB v CSK,Wasim Jaffer,50,33,151.51
2008,RCB v CSK,Ross Taylor,53,34,155.88
2008,RCB v CSK,Jacques Kallis,14,10,140
2008,RCB v CSK,Mark Boucher,4,6,66.66
2008,RCB v CSK,Virat Kohli,12,7,171.42
2008,RCB v CSK,Rahul Dravid,0,1,0
2008,RCB v CSK,Praveen Kumar,6,5,120
2008,RCB v CSK,Zaheer Khan,8,6,133.33
2008,RCB v CSK,Balachandra Akhil,2,3,66.66
2008,RCB v CSK,Dale Steyn,1,2,50
2008,KKR v MI,Brendon McCullum,1,2,50
2008,KKR v MI,Sourav Ganguly,4,2,200
2008,KKR v MI,Ricky Ponting,19,31,61.29
2008,KKR v MI,Debabrata Das,29,20,145
2008,KKR v MI,David Hussey,17,20,85
2008,KKR v MI,Mohammad Hafeez,2,6,33.33
2008,KKR v MI,Laxmi Shukla,40,22,181.81
2008,KKR v MI,Ajit Agarkar,2,6,33.33
2008,KKR v MI,Murali Kartik,10,11,90.9
2008,KKR v MI,Ishant Sharma,0,0,0
2008,KKR v MI,Ajinkya Rahane,4,10,40
2008,KKR v MI,Sanath Jayasuriya,18,10,180
2008,KKR v MI,Manish Pandey,0,3,0
2008,KKR v MI,Robin Uthappa,37,37,100
2008,KKR v MI,Dwayne Bravo,64,53,120.75
2008,DC v RCB,Gautam Gambhir,86,54,159.25
2008,DC v RCB,Virender Sehwag,24,12,200
2008,DC v RCB,Shikhar Dhawan,50,33,151.51
2008,DC v RCB,Shoaib Malik,6,4,150
2008,DC v RCB,Dinesh Karthik,2,4,50
2008,DC v RCB,Manoj Tiwary,11,9,122.22
2008,DC v RCB,Rajat Bhatia,8,5,160
2008,DC v RCB,Praveen Kumar,6,5,120
2008,DC v RCB,Wasim Jaffer,10,9,111.11
2008,DC v RCB,Ross Taylor,29,15,193.33
2008,DC v RCB,Jacques Kallis,54,44,122.72
2008,DC v RCB,Rahul Dravid,38,30,126.66
2008,DC v RCB,Mark Boucher,31,17,182.35
2008,DC v RCB,Virat Kohli,1,1,100
2008,RR v KKR,Graeme Smith,2,7,28.57
2008,RR v KKR,Swapnil Asnodkar,60,34,176.47
2008,RR v KKR,Mohammad Kaif,21,18,116.66
2008,RR v KKR,Yusuf Pathan,55,33,166.66
2008,RR v KKR,Shane Watson,0,1,0
2008,RR v KKR,Ravindra Jadeja,33,19,173.68
2008,RR v KKR,Shane Warne,7,8,87.5
2008,RR v KKR,Sohail Tanvir,3,3,100
2008,RR v KKR,Mahesh Rawat,1,1,100
2008,RR v KKR,Salman Butt,7,7,100
2008,RR v KKR,Sourav Ganguly,51,39,130.76
2008,RR v KKR,Ajit Agarkar,20,13,153.84
2008,RR v KKR,Brad Hodge,1,3,33.33
2008,RR v KKR,David Hussey,42,30,140
2008,RR v KKR,Laxmi Shukla,2,2,100
2008,RR v KKR,Debabrata Das,11,13,84.61
2008,RR v KKR,Wriddhiman Saha,1,2,50
2008,RR v KKR,Umar Gul,2,2,100
2008,RR v KKR,Ishant Sharma,1,1,100
2008,RR v KKR,Ashok Dinda,1,3,33.33
2008,DC v KXIP,Adam Gilchrist,6,6,100
2008,DC v KXIP,VVS Laxman,48,34,141.17
2008,DC v KXIP,Herschelle Gibbs,7,9,77.77
2008,DC v KXIP,Rohit Sharma,76,42,180.95
2008,DC v KXIP,Shahid Afridi,13,7,185.71
2008,DC v KXIP,Venugopal Rao,1,2,50
2008,DC v KXIP,Sanjay Bangar,3,8,37.5
2008,DC v KXIP,Nuwan Zoysa,1,2,50
2008,DC v KXIP,Doddapaneni Kalyankrishna,3,8,37.5
2008,DC v KXIP,RP Singh,2,2,100
2008,DC v KXIP,Shaun Marsh,84,62,135.48
2008,DC v KXIP,Ramnaresh Sarwan,15,15,100
2008,DC v KXIP,Kumar Sangakkara,3,4,75
2008,DC v KXIP,Yuvraj Singh,14,9,155.55
2008,DC v KXIP,Mahela Jayawardene,45,23,195.65
2008,CSK v DC,Parthiv Patel,21,20,105
2008,CSK v DC,Stephen Fleming,13,13,100
2008,CSK v DC,Vidyut Sivaramakrishnan,54,37,145.94
2008,CSK v DC,MS Dhoni,32,27,118.51
2008,CSK v DC,Albie Morkel,28,16,175
2008,CSK v DC,Suresh Raina,3,4,75
2008,CSK v DC,S Badrinath,11,5,220
2008,CSK v DC,Joginder Sharma,0,0,0
2008,CSK v DC,Gautam Gambhir,50,37,135.13
2008,CSK v DC,Virender Sehwag,71,41,173.17
2008,CSK v DC,AB de Villiers,26,21,123.8
2008,CSK v DC,Shikhar Dhawan,19,17,111.76
2008,RCB v DC,Bharat Chipli,10,7,142.85
2008,RCB v DC,Wasim Jaffer,44,37,118.91
2008,RCB v DC,Virat Kohli,38,29,131.03
2008,RCB v DC,Jacques Kallis,6,5,120
2008,RCB v DC,Misbah ul Haq,3,5,60
2008,RCB v DC,Rahul Dravid,26,19,136.84
2008,RCB v DC,Mark Boucher,16,14,114.28
2008,RCB v DC,Praveen Kumar,8,4,200
2008,RCB v DC,Zaheer Khan,0,0,0
2008,RCB v DC,Adam Gilchrist,10,11,90.9
2008,RCB v DC,VVS Laxman,52,44,118.18
2008,RCB v DC,Herschelle Gibbs,5,7,71.42
2008,RCB v DC,Rohit Sharma,57,42,135.71
2008,RCB v DC,Shahid Afridi,1,2,50
2008,RCB v DC,Scott Styris,2,3,66.66
2008,RCB v DC,Arjun Yadav,3,4,75
2008,RCB v DC,Sanjay Bangar,17,7,242.85
2008,KXIP v KKR,Shaun Marsh,40,32,125
2008,KXIP v KKR,James Hopes,18,12,150
2008,KXIP v KKR,Kumar Sangakkara,28,21,133.33
2008,KXIP v KKR,Yuvraj Singh,17,10,170
2008,KXIP v KKR,Mahela Jayawardene,10,6,166.66
2008,KXIP v KKR,Karan Goel,6,7,85.71
2008,KXIP v KKR,Irfan Pathan,24,26,92.3
2008,KXIP v KKR,Piyush Chawla,21,7,300
2008,KXIP v KKR,Mohammad Hafeez,13,12,108.33
2008,KXIP v KKR,Sourav Ganguly,5,7,71.42
2008,KXIP v KKR,Debabrata Das,5,8,62.5
2008,KXIP v KKR,Brad Hodge,1,3,33.33
2008,KXIP v KKR,David Hussey,71,46,154.34
2008,KXIP v KKR,Laxmi Shukla,7,10,70
2008,KXIP v KKR,Wriddhiman Saha,59,32,184.37
2008,KXIP v KKR,Ajit Agarkar,1,2,50
2008,MI v DC,Yogesh Takawale,14,20,70
2008,MI v DC,Sanath Jayasuriya,34,16,212.5
2008,MI v DC,Dominic Thornely,30,24,125
2008,MI v DC,Robin Uthappa,22,21,104.76
2008,MI v DC,Dwayne Bravo,2,4,50
2008,MI v DC,Abhishek Nayar,2,6,33.33
2008,MI v DC,Shaun Pollock,33,15,220
2008,MI v DC,Saurabh Tiwary,9,10,90
2008,MI v DC,Rohan Raje,6,5,120
2008,MI v DC,Ashish Nehra,0,0,0
2008,MI v DC,Gautam Gambhir,1,9,11.11
2008,MI v DC,Virender Sehwag,40,20,200
2008,MI v DC,Shikhar Dhawan,1,3,33.33
2008,MI v DC,AB de Villiers,21,17,123.52
2008,MI v DC,Shoaib Malik,24,22,109.09
2008,MI v DC,Dinesh Karthik,28,23,121.73
2008,MI v DC,Rajat Bhatia,9,8,112.5
2008,MI v DC,Pradeep Sangwan,2,4,50
2008,MI v DC,Yo Mahesh,3,5,60
2008,MI v DC,Mohammad Asif,0,1,0
2008,MI v DC,Glenn McGrath,0,2,0
2008,RR v CSK,Parthiv Patel,0,1,0
2008,RR v CSK,Stephen Fleming,0,2,0
2008,RR v CSK,Vidyut Sivaramakrishnan,5,10,50
2008,RR v CSK,Suresh Raina,27,27,100
2008,RR v CSK,S Badrinath,15,14,107.14
2008,RR v CSK,MS Dhoni,1,7,14.28
2008,RR v CSK,Albie Morkel,42,33,127.27
2008,RR v CSK,Joginder Sharma,0,1,0
2008,RR v CSK,Manpreet Gony,1,4,25
2008,RR v CSK,Muttiah Muralitharan,0,3,0
2008,RR v CSK,Makhaya Ntini,11,12,91.66
2008,RR v CSK,Graeme Smith,35,44,79.54
2008,RR v CSK,Swapnil Asnodkar,32,30,106.66
2008,RR v CSK,Yusuf Pathan,8,5,160
2008,RR v CSK,Shane Watson,14,8,175
2008,RCB v KXIP,Wasim Jaffer,0,4,0
2008,RCB v KXIP,Virat Kohli,34,36,94.44
2008,RCB v KXIP,Cameron White,0,1,0
2008,RCB v KXIP,Jacques Kallis,0,3,0
2008,RCB v KXIP,Rahul Dravid,66,51,129.41
2008,RCB v KXIP,Misbah ul Haq,8,7,114.28
2008,RCB v KXIP,Praveen Kumar,0,2,0
2008,RCB v KXIP,Devraj Patil,4,1,400
2008,RCB v KXIP,Zaheer Khan,0,1,0
2008,RCB v KXIP,Anil Kumble,3,7,42.85
2008,RCB v KXIP,Dale Steyn,1,3,33.33
2008,RCB v KXIP,Shaun Marsh,39,34,114.7
2008,RCB v KXIP,James Hopes,5,4,125
2008,RCB v KXIP,Ramnaresh Sarwan,31,29,106.89
2008,RCB v KXIP,Yuvraj Singh,1,4,25
2008,RCB v KXIP,Mahela Jayawardene,17,22,77.27
2008,RCB v KXIP,Irfan Pathan,17,17,100
2008,CSK v DC,Parthiv Patel,4,6,66.66
2008,CSK v DC,Stephen Fleming,14,16,87.5
2008,CSK v DC,Srikkanth Anirudha,1,7,14.28
2008,CSK v DC,Suresh Raina,32,21,152.38
2008,CSK v DC,S Badrinath,0,4,0
2008,CSK v DC,MS Dhoni,23,31,74.19
2008,CSK v DC,Albie Morkel,29,19,152.63
2008,CSK v DC,Joginder Sharma,16,10,160
2008,CSK v DC,Manpreet Gony,15,6,250
2008,CSK v DC,Adam Gilchrist,54,36,150
2008,CSK v DC,Herschelle Gibbs,10,10,100
2008,CSK v DC,Scott Styris,36,41,87.8
2008,CSK v DC,Rohit Sharma,23,17,135.29
2008,CSK v DC,Shahid Afridi,20,6,333.33
2008,MI v RR,Graeme Smith,5,9,55.55
2008,MI v RR,Swapnil Asnodkar,39,36,108.33
2008,MI v RR,Yusuf Pathan,1,3,33.33
2008,MI v RR,Shane Watson,32,20,160
2008,MI v RR,Mohammad Kaif,4,7,57.14
2008,MI v RR,Ravindra Jadeja,0,1,0
2008,MI v RR,Shane Warne,7,7,100
2008,MI v RR,Sohail Tanvir,6,6,100
2008,MI v RR,Mahesh Rawat,1,5,20
2008,MI v RR,Siddharth Trivedi,1,3,33.33
2008,MI v RR,Munaf Patel,0,1,0
2008,MI v RR,Yogesh Takawale,27,32,84.37
2008,MI v RR,Sanath Jayasuriya,18,20,90
2008,MI v RR,Robin Uthappa,34,21,161.9
2008,MI v RR,Dwayne Bravo,1,5,20
2008,MI v RR,Abhishek Nayar,12,13,92.3
2008,DC v CSK,Gautam Gambhir,80,49,163.26
2008,DC v CSK,Virender Sehwag,23,18,127.77
2008,DC v CSK,AB de Villiers,0,1,0
2008,DC v CSK,Shikhar Dhawan,59,46,128.26
2008,DC v CSK,Shoaib Malik,2,3,66.66
2008,DC v CSK,Dinesh Karthik,6,3,200
2008,DC v CSK,Manoj Tiwary,5,2,250
2008,DC v CSK,Vidyut Sivaramakrishnan,40,23,173.91
2008,DC v CSK,Stephen Fleming,44,28,157.14
2008,DC v CSK,MS Dhoni,33,33,100
2008,DC v CSK,Suresh Raina,1,2,50
2008,DC v CSK,Albie Morkel,30,15,200
2008,DC v CSK,Chamara Kapugedera,8,9,88.88
2008,DC v CSK,S Badrinath,8,5,160
2008,DC v CSK,Manpreet Gony,13,5,260
2008,KKR v RCB,Aakash Chopra,2,5,40
2008,KKR v RCB,Brad Hodge,10,11,90.9
2008,KKR v RCB,Sourav Ganguly,20,22,90.9
2008,KKR v RCB,David Hussey,26,12,216.66
2008,KKR v RCB,Tatenda Taibu,15,12,125
2008,KKR v RCB,Laxmi Shukla,11,9,122.22
2008,KKR v RCB,Wriddhiman Saha,17,10,170
2008,KKR v RCB,Murali Kartik,17,13,130.76
2008,KKR v RCB,Umar Gul,6,2,300
2008,KKR v RCB,Jagadeesh Arunkumar,22,17,129.41
2008,KKR v RCB,Shivnarine Chanderpaul,7,11,63.63
2008,KKR v RCB,Mark Boucher,50,40,125
2008,KKR v RCB,Rahul Dravid,5,11,45.45
2008,KKR v RCB,Cameron White,30,16,187.5
2008,KKR v RCB,Praveen Kumar,4,2,200
2008,RR v DC,Adam Gilchrist,61,49,124.48
2008,RR v DC,Herschelle Gibbs,19,20,95
2008,RR v DC,Scott Styris,13,11,118.18
2008,RR v DC,Rohit Sharma,5,8,62.5
2008,RR v DC,Shahid Afridi,1,3,33.33
2008,RR v DC,Sanjay Bangar,3,6,50
2008,RR v DC,Dwaraka Ravi Teja,6,8,75
2008,RR v DC,Venugopal Rao,23,11,209.09
2008,RR v DC,RP Singh,2,3,66.66
2008,RR v DC,Pragyan Ojha,1,2,50
2008,RR v DC,Graeme Smith,40,43,93.02
2008,RR v DC,Yusuf Pathan,68,37,183.78
2008,RR v DC,Mohammad Kaif,17,14,121.42
2008,RR v DC,Shane Watson,5,2,250
2008,CSK v KXIP,Vidyut Sivaramakrishnan,8,4,200
2008,CSK v KXIP,Stephen Fleming,1,4,25
2008,CSK v KXIP,Suresh Raina,26,17,152.94
2008,CSK v KXIP,S Badrinath,64,47,136.17
2008,CSK v KXIP,MS Dhoni,60,43,139.53
2008,CSK v KXIP,Albie Morkel,7,6,116.66
2008,CSK v KXIP,Shaun Marsh,58,38,152.63
2008,CSK v KXIP,James Hopes,14,7,200
2008,CSK v KXIP,Karan Goel,1,7,14.28
2008,CSK v KXIP,Ramnaresh Sarwan,20,22,90.9
2008,CSK v KXIP,Yuvraj Singh,2,5,40
2008,CSK v KXIP,Mahela Jayawardene,8,6,133.33
2008,CSK v KXIP,Irfan Pathan,40,18,222.22
2008,CSK v KXIP,Piyush Chawla,17,15,113.33
2008,CSK v KXIP,Sreesanth,0,0,0
2008,CSK v KXIP,Vikram Singh,0,1,0
2008,CSK v KXIP,Uday Kaul,0,1,0
2008,DC v KKR,Salman Butt,4,4,100
2008,DC v KKR,Aakash Chopra,24,23,104.34
2008,DC v KKR,Sourav Ganguly,91,57,159.64
2008,DC v KKR,David Hussey,57,29,196.55
2008,DC v KKR,Tatenda Taibu,9,5,180
2008,DC v KKR,Laxmi Shukla,14,3,466.66
2008,DC v KKR,Adam Gilchrist,24,17,141.17
2008,DC v KKR,Herschelle Gibbs,5,7,71.42
2008,DC v KKR,Dwaraka Ravi Teja,10,7,142.85
2008,DC v KKR,Rohit Sharma,33,24,137.5
2008,DC v KKR,Scott Styris,5,11,45.45
2008,DC v KKR,Venugopal Rao,71,42,169.04
2008,DC v KKR,Sanjay Bangar,2,4,50
2008,DC v KKR,Chaminda Vaas,9,8,112.5
2008,DC v KKR,RP Singh,6,4,150
2008,RR v DC,Gautam Gambhir,31,23,134.78
2008,RR v DC,Virender Sehwag,17,20,85
2008,RR v DC,Shikhar Dhawan,3,3,100
2008,RR v DC,AB de Villiers,20,22,90.9
2008,RR v DC,Dinesh Karthik,13,15,86.66
2008,RR v DC,Tillakaratne Dilshan,18,15,120
2008,RR v DC,Amit Mishra,4,5,80
2008,RR v DC,Farveez Maharoof,39,16,243.75
2008,RR v DC,Yo Mahesh,0,1,0
2008,RR v DC,Yusuf Pathan,8,13,61.53
2008,RR v DC,Graeme Smith,24,27,88.88
2008,RR v DC,Mohammad Kaif,1,5,20
2008,RR v DC,Shane Watson,74,40,185
2008,RR v DC,Ravindra Jadeja,6,6,100
2008,RR v DC,Dimitri Mascarenhas,9,8,112.5
2008,RR v DC,Shane Warne,11,12,91.66
2008,RR v DC,Niraj Patel,4,2,200
2008,RR v DC,Mahesh Rawat,5,4,125
2008,KXIP v RCB,Jagadeesh Arunkumar,1,3,33.33
2008,KXIP v RCB,Virat Kohli,21,22,95.45
2008,KXIP v RCB,Misbah ul Haq,21,8,262.5
2008,KXIP v RCB,Cameron White,10,14,71.42
2008,KXIP v RCB,Rahul Dravid,29,26,111.53
2008,KXIP v RCB,Mark Boucher,39,32,121.87
