season,match_name,fullName,runs,ballsFaced,strikeRate
2012,RR v KXIP,David Hussey,13,10,130
2012,RR v KXIP,Mandeep Singh,34,25,136
2012,RR v KXIP,Bipul Sharma,18,13,138.46
2012,RR v KXIP,Piyush Chawla,10,8,125
2012,RR v KXIP,James Faulkner,11,9,122.22
2012,RR v KXIP,Praveen Kumar,10,6,166.66
2012,RR v KXIP,Harmeet Singh,1,1,100
2012,RCB v DC,Andrew McDonald,30,19,157.89
2012,RCB v DC,Cheteshwar Pujara,11,12,91.66
2012,RCB v DC,Virat Kohli,8,8,100
2012,RCB v DC,AB de Villiers,64,42,152.38
2012,RCB v DC,Saurabh Tiwary,1,3,33.33
2012,RCB v DC,Mayank Agarwal,16,15,106.66
2012,RCB v DC,Daniel Vettori,3,4,75
2012,RCB v DC,Vinay Kumar,18,16,112.5
2012,RCB v DC,Harshal Patel,0,1,0
2012,RCB v DC,Aaron Finch,25,24,104.16
2012,RCB v DC,Virender Sehwag,0,1,0
2012,RCB v DC,Naman Ojha,33,26,126.92
2012,RCB v DC,Venugopal Rao,18,23,78.26
2012,RCB v DC,Glenn Maxwell,3,4,75
2012,RCB v DC,Yogesh Nagar,16,15,106.66
2012,RCB v DC,Irfan Pathan,24,15,160
2012,RCB v DC,Doug Bracewell,12,9,133.33
2012,RCB v DC,Morne Morkel,2,3,66.66
2012,DC v CSK,Murali Vijay,2,5,40
2012,DC v CSK,Faf du Plessis,39,25,156
2012,DC v CSK,Suresh Raina,16,12,133.33
2012,DC v CSK,S Badrinath,25,20,125
2012,DC v CSK,Ravindra Jadeja,48,29,165.51
2012,DC v CSK,MS Dhoni,7,9,77.77
2012,DC v CSK,Dwayne Bravo,43,18,238.88
2012,DC v CSK,Albie Morkel,2,3,66.66
2012,DC v CSK,Daniel Harris,15,14,107.14
2012,DC v CSK,Shikhar Dhawan,21,18,116.66
2012,DC v CSK,Parthiv Patel,20,17,117.64
2012,DC v CSK,Cameron White,23,16,143.75
2012,DC v CSK,Bharat Chipli,10,9,111.11
2012,DC v CSK,Daniel Christian,2,3,66.66
2012,DC v CSK,Manpreet Gony,4,8,50
2012,DC v CSK,Dwaraka Ravi Teja,0,2,0
2012,DC v CSK,Ankit Sharma,15,8,187.5
2012,DC v CSK,Dale Steyn,5,8,62.5
2012,DC v CSK,TP Sudhindra,0,0,0
2012,RR v KKR,Rahul Dravid,26,24,108.33
2012,RR v KKR,Ajinkya Rahane,0,4,0
2012,RR v KKR,Shreevats Goswami,23,18,127.77
2012,RR v KKR,Ashok Menaria,40,30,133.33
2012,RR v KKR,Brad Hodge,44,29,151.72
2012,RR v KKR,Owais Shah,23,11,209.09
2012,RR v KKR,Kevon Cooper,5,5,100
2012,RR v KKR,Jacques Kallis,5,8,62.5
2012,RR v KKR,Brendon McCullum,2,4,50
2012,RR v KKR,Gautam Gambhir,0,1,0
2012,RR v KKR,Manoj Tiwary,59,49,120.4
2012,RR v KKR,Debabrata Das,12,14,85.71
2012,RR v KKR,Yusuf Pathan,15,14,107.14
2012,RR v KKR,Rajat Bhatia,8,8,100
2012,RR v KKR,Laxmi Shukla,8,8,100
2012,RR v KKR,Brett Lee,25,11,227.27
2012,RR v KKR,Sunil Narine,0,1,0
2012,RR v KKR,Iqbal Abdulla,1,2,50
2012,PWI v KXIP,Jesse Ryder,8,8,100
2012,PWI v KXIP,Sourav Ganguly,20,18,111.11
2012,PWI v KXIP,Marlon Samuels,46,39,117.94
2012,PWI v KXIP,Robin Uthappa,40,33,121.21
2012,PWI v KXIP,Callum Ferguson,3,6,50
2012,PWI v KXIP,Steven Smith,25,12,208.33
2012,PWI v KXIP,Manish Pandey,12,4,300
2012,PWI v KXIP,Rahul Sharma,0,2,0
2012,PWI v KXIP,Adam Gilchrist,6,11,54.54
2012,PWI v KXIP,Paul Valthaty,1,5,20
2012,PWI v KXIP,Mandeep Singh,24,23,104.34
2012,PWI v KXIP,Abhishek Nayar,24,28,85.71
2012,PWI v KXIP,David Hussey,18,17,105.88
2012,PWI v KXIP,Piyush Chawla,16,8,200
2012,PWI v KXIP,Dimitri Mascarenhas,5,5,100
2012,PWI v KXIP,Bipul Sharma,35,18,194.44
2012,PWI v KXIP,James Faulkner,3,4,75
2012,PWI v KXIP,Praveen Kumar,1,2,50
2012,DC v MI,Parthiv Patel,1,5,20
2012,DC v MI,Shikhar Dhawan,41,24,170.83
2012,DC v MI,Bharat Chipli,1,6,16.66
2012,DC v MI,Daniel Christian,39,36,108.33
2012,DC v MI,Kumar Sangakkara,14,19,73.68
2012,DC v MI,Cameron White,30,22,136.36
2012,DC v MI,Dwaraka Ravi Teja,4,2,200
2012,DC v MI,Amit Mishra,0,2,0
2012,DC v MI,Dale Steyn,2,2,100
2012,DC v MI,Ankit Sharma,1,2,50
2012,DC v MI,Tirumalasetti Suman,5,9,55.55
2012,DC v MI,Richard Levi,3,9,33.33
2012,DC v MI,Rohit Sharma,73,50,146
2012,DC v MI,Ambati Rayudu,19,24,79.16
2012,DC v MI,Kieron Pollard,24,18,133.33
2012,DC v MI,Dinesh Karthik,7,6,116.66
2012,DC v MI,James Franklin,7,4,175
2012,RCB v KKR,Jacques Kallis,22,23,95.65
2012,RCB v KKR,Gautam Gambhir,64,39,164.1
2012,RCB v KKR,Manvinder  Bisla,46,29,158.62
2012,RCB v KKR,Yusuf Pathan,1,3,33.33
2012,RCB v KKR,Manoj Tiwary,2,5,40
2012,RCB v KKR,Ryan ten Doeschate,3,4,75
2012,RCB v KKR,Shakib Al Hasan,4,4,100
2012,RCB v KKR,Laxmi Shukla,5,8,62.5
2012,RCB v KKR,Brett Lee,8,4,200
2012,RCB v KKR,Rajat Bhatia,4,1,400
2012,RCB v KKR,Cheteshwar Pujara,6,9,66.66
2012,RCB v KKR,Chris Gayle,2,8,25
2012,RCB v KKR,Virat Kohli,6,14,42.85
2012,RCB v KKR,AB de Villiers,10,10,100
2012,RCB v KKR,Saurabh Tiwary,18,19,94.73
2012,RCB v KKR,Mayank Agarwal,5,6,83.33
2012,RCB v KKR,Daniel Vettori,20,12,166.66
2012,RCB v KKR,Vinay Kumar,25,26,96.15
2012,RCB v KKR,Harshal Patel,10,9,111.11
2012,RCB v KKR,Zaheer Khan,11,7,157.14
2012,DC v CSK,Faf du Plessis,15,12,125
2012,DC v CSK,Murali Vijay,0,0,0
2012,DC v CSK,Suresh Raina,17,16,106.25
2012,DC v CSK,S Badrinath,15,16,93.75
2012,DC v CSK,Ravindra Jadeja,13,17,76.47
2012,DC v CSK,Dwayne Bravo,22,31,70.96
2012,DC v CSK,MS Dhoni,11,18,61.11
2012,DC v CSK,Albie Morkel,2,3,66.66
2012,DC v CSK,Ravichandran Ashwin,8,5,160
2012,DC v CSK,Shadab Jakati,1,2,50
2012,DC v CSK,Naman Ojha,14,12,116.66
2012,DC v CSK,Virender Sehwag,33,21,157.14
2012,DC v CSK,Kevin Pietersen,43,26,165.38
2012,DC v CSK,Mahela Jayawardene,20,21,95.23
2012,MI v RR,Richard Levi,29,22,131.81
2012,MI v RR,Tirumalasetti Suman,10,10,100
2012,MI v RR,Rohit Sharma,21,13,161.53
2012,MI v RR,Ambati Rayudu,47,32,146.87
2012,MI v RR,Kieron Pollard,64,33,193.93
2012,MI v RR,Dinesh Karthik,0,1,0
2012,MI v RR,James Franklin,2,3,66.66
2012,MI v RR,Harbhajan Singh,18,6,300
2012,MI v RR,Rahul Dravid,3,5,60
2012,MI v RR,Ajinkya Rahane,40,31,129.03
2012,MI v RR,Shreevats Goswami,0,1,0
2012,MI v RR,Owais Shah,76,42,180.95
2012,MI v RR,Ashok Menaria,20,15,133.33
2012,MI v RR,Johan Botha,2,3,66.66
2012,MI v RR,Kevon Cooper,14,6,233.33
2012,MI v RR,Ankeet Chavan,4,2,200
2012,MI v RR,Brad Hogg,2,5,40
2012,MI v RR,Amit Singh,0,3,0
2012,MI v RR,Siddharth Trivedi,5,6,83.33
2012,CSK v RCB,Mayank Agarwal,45,26,173.07
2012,CSK v RCB,Chris Gayle,68,35,194.28
2012,CSK v RCB,Virat Kohli,57,46,123.91
2012,CSK v RCB,AB de Villiers,4,2,200
2012,CSK v RCB,Saurabh Tiwary,8,6,133.33
2012,CSK v RCB,Raju Bhatkal,0,2,0
2012,CSK v RCB,Cheteshwar Pujara,0,1,0
2012,CSK v RCB,Daniel Vettori,1,1,100
2012,CSK v RCB,Vinay Kumar,6,1,600
2012,CSK v RCB,Zaheer Khan,0,0,0
2012,CSK v RCB,Murali Vijay,11,15,73.33
2012,CSK v RCB,Faf du Plessis,71,46,154.34
2012,CSK v RCB,Suresh Raina,23,14,164.28
2012,CSK v RCB,MS Dhoni,41,24,170.83
2012,CSK v RCB,Dwayne Bravo,25,15,166.66
2012,CSK v RCB,Albie Morkel,28,7,400
2012,CSK v RCB,Ravindra Jadeja,4,1,400
2012,KXIP v PWI,Jesse Ryder,7,11,63.63
2012,KXIP v PWI,Sourav Ganguly,16,9,177.77
2012,KXIP v PWI,Marlon Samuels,2,12,16.66
2012,KXIP v PWI,Robin Uthappa,17,16,106.25
2012,KXIP v PWI,Angelo Mathews,11,9,122.22
2012,KXIP v PWI,Mithun Manhas,31,28,110.71
2012,KXIP v PWI,Steven Smith,13,13,100
2012,KXIP v PWI,Manish Pandey,0,3,0
2012,KXIP v PWI,Rahul Sharma,2,4,50
2012,KXIP v PWI,Ashish Nehra,2,4,50
2012,KXIP v PWI,Ashok Dinda,2,5,40
2012,KXIP v PWI,Paul Valthaty,0,1,0
2012,KXIP v PWI,Adam Gilchrist,21,17,123.52
2012,KXIP v PWI,Shaun Marsh,64,54,118.51
2012,KXIP v PWI,Mandeep Singh,10,10,100
2012,KXIP v PWI,Piyush Chawla,21,24,87.5
2012,KKR v RR,Rahul Dravid,28,27,103.7
2012,KKR v RR,Ajinkya Rahane,19,16,118.75
2012,KKR v RR,Ashok Menaria,1,6,16.66
2012,KKR v RR,Shreevats Goswami,24,22,109.09
2012,KKR v RR,Owais Shah,31,33,93.93
2012,KKR v RR,Brad Hodge,12,9,133.33
2012,KKR v RR,Johan Botha,6,7,85.71
2012,KKR v RR,Jacques Kallis,31,38,81.57
2012,KKR v RR,Gautam Gambhir,11,11,100
2012,KKR v RR,Manvinder  Bisla,29,29,100
2012,KKR v RR,Manoj Tiwary,24,18,133.33
2012,KKR v RR,Shakib Al Hasan,16,10,160
2012,KKR v RR,Yusuf Pathan,7,7,100
2012,KKR v RR,Ryan ten Doeschate,7,3,233.33
2012,PWI v CSK,Faf du Plessis,43,33,130.3
2012,PWI v CSK,Murali Vijay,8,11,72.72
2012,PWI v CSK,Suresh Raina,20,19,105.26
2012,PWI v CSK,MS Dhoni,26,28,92.85
2012,PWI v CSK,Ravindra Jadeja,44,26,169.23
2012,PWI v CSK,Albie Morkel,3,3,100
2012,PWI v CSK,Dwayne Bravo,5,2,250
2012,PWI v CSK,Robin Uthappa,10,7,142.85
2012,PWI v CSK,Jesse Ryder,73,56,130.35
2012,PWI v CSK,Sourav Ganguly,16,16,100
2012,PWI v CSK,Marlon Samuels,8,15,53.33
2012,PWI v CSK,Steven Smith,44,22,200
2012,KKR v KXIP,Adam Gilchrist,5,9,55.55
2012,KKR v KXIP,Mandeep Singh,38,34,111.76
2012,KKR v KXIP,Shaun Marsh,1,6,16.66
2012,KKR v KXIP,David Hussey,32,31,103.22
2012,KKR v KXIP,Paras Dogra,6,11,54.54
2012,KKR v KXIP,Bipul Sharma,12,11,109.09
2012,KKR v KXIP,Dimitri Mascarenhas,0,1,0
2012,KKR v KXIP,Piyush Chawla,13,8,162.5
2012,KKR v KXIP,Praveen Kumar,0,1,0
2012,KKR v KXIP,Harmeet Singh,14,6,233.33
2012,KKR v KXIP,Bhargav Bhatt,6,2,300
2012,KKR v KXIP,Jacques Kallis,1,5,20
2012,KKR v KXIP,Gautam Gambhir,22,13,169.23
2012,KKR v KXIP,Manvinder  Bisla,27,25,108
2012,KKR v KXIP,Manoj Tiwary,20,27,74.07
2012,KKR v KXIP,Shakib Al Hasan,4,8,50
2012,KKR v KXIP,Yusuf Pathan,0,3,0
2012,KKR v KXIP,Debabrata Das,35,23,152.17
2012,KKR v KXIP,Ryan ten Doeschate,11,14,78.57
2012,KKR v KXIP,Rajat Bhatia,3,2,150
2012,RCB v RR,Rahul Dravid,25,32,78.12
2012,RCB v RR,Ajinkya Rahane,103,60,171.66
2012,RCB v RR,Owais Shah,60,26,230.76
2012,RCB v RR,Brad Hodge,1,2,50
2012,RCB v RR,Mayank Agarwal,34,21,161.9
2012,RCB v RR,Chris Gayle,8,9,88.88
2012,RCB v RR,Virat Kohli,22,18,122.22
2012,RCB v RR,AB de Villiers,6,9,66.66
2012,RCB v RR,Saurabh Tiwary,17,16,106.25
2012,RCB v RR,Mohammad Kaif,14,16,87.5
2012,RCB v RR,Daniel Vettori,1,2,50
2012,RCB v RR,Vinay Kumar,11,9,122.22
2012,RCB v RR,Zaheer Khan,0,3,0
2012,RCB v RR,Sreenath Aravind,14,8,175
2012,RCB v RR,Muttiah Muralitharan,6,8,75
2012,MI v DC,Richard Levi,1,4,25
2012,MI v DC,Davy Jacobs,0,10,0
2012,MI v DC,Rohit Sharma,29,27,107.4
2012,MI v DC,Ambati Rayudu,4,11,36.36
2012,MI v DC,Kieron Pollard,1,3,33.33
2012,MI v DC,Dinesh Karthik,3,4,75
2012,MI v DC,Harbhajan Singh,33,22,150
2012,MI v DC,Clint McKay,8,15,53.33
2012,MI v DC,RP Singh,0,4,0
2012,MI v DC,Pragyan Ojha,3,12,25
2012,MI v DC,Munaf Patel,1,5,20
2012,MI v DC,Naman Ojha,13,15,86.66
2012,MI v DC,Virender Sehwag,32,36,88.88
2012,MI v DC,Kevin Pietersen,9,8,112.5
2012,MI v DC,Mahela Jayawardene,17,20,85
2012,MI v DC,Ross Taylor,11,10,110
2012,RR v DC,Kumar Sangakkara,44,32,137.5
2012,RR v DC,Shikhar Dhawan,52,43,120.93
2012,RR v DC,Daniel Christian,29,19,152.63
2012,RR v DC,Jean0Paul Duminy,58,26,223.07
2012,RR v DC,Rahul Dravid,42,24,175
2012,RR v DC,Ajinkya Rahane,44,31,141.93
2012,RR v DC,Ashok Menaria,22,20,110
2012,RR v DC,Owais Shah,12,11,109.09
2012,RR v DC,Brad Hodge,48,21,228.57
2012,RR v DC,Johan Botha,14,9,155.55
2012,RR v DC,Dishant Yagnik,9,3,300
2012,RCB v PWI,Robin Uthappa,69,45,153.33
2012,RCB v PWI,Jesse Ryder,34,22,154.54
2012,RCB v PWI,Sourav Ganguly,6,8,75
2012,RCB v PWI,Marlon Samuels,34,20,170
2012,RCB v PWI,Steven Smith,16,14,114.28
2012,RCB v PWI,Angelo Mathews,10,7,142.85
2012,RCB v PWI,Mithun Manhas,6,4,150
2012,RCB v PWI,Bhuvneshwar Kumar,0,0,0
2012,RCB v PWI,Tillakaratne Dilshan,4,8,50
2012,RCB v PWI,Chris Gayle,81,48,168.75
2012,RCB v PWI,Mayank Agarwal,9,10,90
2012,RCB v PWI,Virat Kohli,16,19,84.21
2012,RCB v PWI,Saurabh Tiwary,36,23,156.52
2012,RCB v PWI,AB de Villiers,33,14,235.71
2012,KXIP v KKR,Adam Gilchrist,40,30,133.33
2012,KXIP v KKR,Paul Valthaty,8,8,100
2012,KXIP v KKR,Shaun Marsh,33,30,110
2012,KXIP v KKR,Mandeep Singh,6,10,60
2012,KXIP v KKR,David Hussey,10,14,71.42
2012,KXIP v KKR,Paras Dogra,6,8,75
2012,KXIP v KKR,Dimitri Mascarenhas,9,10,90
2012,KXIP v KKR,Piyush Chawla,9,10,90
2012,KXIP v KKR,Brendon McCullum,15,18,83.33
2012,KXIP v KKR,Gautam Gambhir,66,44,150
2012,KXIP v KKR,Manvinder  Bisla,11,14,78.57
2012,KXIP v KKR,Jacques Kallis,30,23,130.43
2012,DC v SRH,Kumar Sangakkara,1,7,14.28
2012,DC v SRH,Shikhar Dhawan,44,29,151.72
2012,DC v SRH,Parthiv Patel,45,27,166.66
2012,DC v SRH,Daniel Christian,19,21,90.47
2012,DC v SRH,Jean0Paul Duminy,4,5,80
2012,DC v SRH,Bharat Chipli,25,17,147.05
2012,DC v SRH,Abhishek Jhunjhunwala,4,5,80
2012,DC v SRH,Dale Steyn,2,3,66.66
2012,DC v SRH,Amit Mishra,6,6,100
2012,DC v SRH,Ankit Sharma,1,1,100
2012,DC v SRH,Naman Ojha,1,4,25
2012,DC v SRH,Virender Sehwag,7,5,140
2012,DC v SRH,Kevin Pietersen,103,64,160.93
2012,DC v SRH,Mahela Jayawardene,6,5,120
2012,DC v SRH,Ross Taylor,13,11,118.18
2012,DC v SRH,Irfan Pathan,5,11,45.45
2012,DC v SRH,Yogesh Nagar,23,15,153.33
2012,CSK v PWI,Faf du Plessis,58,48,120.83
2012,CSK v PWI,S Badrinath,57,48,118.75
2012,CSK v PWI,Suresh Raina,0,2,0
2012,CSK v PWI,MS Dhoni,28,12,233.33
2012,CSK v PWI,Dwayne Bravo,12,8,150
2012,CSK v PWI,Ravindra Jadeja,7,3,233.33
2012,CSK v PWI,Robin Uthappa,8,5,160
2012,CSK v PWI,Jesse Ryder,9,10,90
2012,CSK v PWI,Sourav Ganguly,24,26,92.3
2012,CSK v PWI,Manish Pandey,13,6,216.66
2012,CSK v PWI,Marlon Samuels,26,24,108.33
2012,CSK v PWI,Steven Smith,23,21,109.52
2012,CSK v PWI,Angelo Mathews,27,22,122.72
2012,CSK v PWI,Bhuvneshwar Kumar,2,4,50
2012,CSK v PWI,Murali Kartik,4,3,133.33
2012,KXIP v RCB,Nitin Saini,14,12,116.66
2012,KXIP v RCB,Paul Valthaty,6,12,50
2012,KXIP v RCB,Shaun Marsh,26,17,152.94
2012,KXIP v RCB,David Hussey,41,34,120.58
2012,KXIP v RCB,David Miller,8,13,61.53
2012,KXIP v RCB,Mandeep Singh,20,15,133.33
2012,KXIP v RCB,Azhar Mahmood,33,14,235.71
2012,KXIP v RCB,Piyush Chawla,7,3,233.33
2012,KXIP v RCB,Mayank Agarwal,1,3,33.33
2012,KXIP v RCB,Chris Gayle,87,56,155.35
2012,KXIP v RCB,Virat Kohli,4,4,100
2012,KXIP v RCB,Saurabh Tiwary,4,7,57.14
2012,KXIP v RCB,AB de Villiers,52,39,133.33
2012,KXIP v RCB,Andrew McDonald,8,6,133.33
2012,KXIP v RCB,Daniel Vettori,2,3,66.66
2012,CSK v RR,Rahul Dravid,26,28,92.85
2012,CSK v RR,Ajinkya Rahane,15,10,150
2012,CSK v RR,Owais Shah,52,43,120.93
2012,CSK v RR,Ashok Menaria,36,34,105.88
2012,CSK v RR,Brad Hodge,3,5,60
2012,CSK v RR,S Badrinath,15,22,68.18
2012,CSK v RR,Faf du Plessis,73,52,140.38
2012,CSK v RR,Suresh Raina,26,24,108.33
2012,CSK v RR,MS Dhoni,15,12,125
2012,CSK v RR,Dwayne Bravo,16,10,160
2012,DC v PWI,Robin Uthappa,10,13,76.92
2012,DC v PWI,Jesse Ryder,86,58,148.27
2012,DC v PWI,Sourav Ganguly,41,35,117.14
2012,DC v PWI,Steven Smith,34,13,261.53
2012,DC v PWI,Angelo Mathews,6,2,300
2012,DC v PWI,Mahela Jayawardene,7,7,100
2012,DC v PWI,Virender Sehwag,57,32,178.12
2012,DC v PWI,Kevin Pietersen,32,23,139.13
2012,DC v PWI,Irfan Pathan,15,11,136.36
2012,DC v PWI,Pawan Negi,8,8,100
2012,DC v PWI,Ross Taylor,12,13,92.3
2012,DC v PWI,Yogesh Nagar,24,19,126.31
2012,DC v PWI,Naman Ojha,11,6,183.33
2012,DC v PWI,Morne Morkel,1,1,100
2012,MI v KXIP,James Franklin,79,51,154.9
2012,MI v KXIP,Sachin Tendulkar,23,23,100
2012,MI v KXIP,Rohit Sharma,2,5,40
2012,MI v KXIP,Dinesh Karthik,35,20,175
2012,MI v KXIP,Kieron Pollard,7,10,70
2012,MI v KXIP,Harbhajan Singh,4,3,133.33
2012,MI v KXIP,Thisara Perera,4,5,80
2012,MI v KXIP,Ambati Rayudu,3,3,100
2012,MI v KXIP,Nitin Saini,30,25,120
2012,MI v KXIP,Mandeep Singh,24,21,114.28
2012,MI v KXIP,Shaun Marsh,68,40,170
2012,MI v KXIP,David Hussey,21,19,110.52
2012,MI v KXIP,Azhar Mahmood,10,7,142.85
2012,MI v KXIP,David Miller,5,5,100
2012,DC v KKR,Kumar Sangakkara,12,15,80
2012,DC v KKR,Shikhar Dhawan,50,50,100
2012,DC v KKR,Parthiv Patel,23,19,121.05
2012,DC v KKR,Cameron White,10,9,111.11
2012,DC v KKR,Jean0Paul Duminy,16,15,106.66
2012,DC v KKR,Ishank Jaggi,3,7,42.85
2012,DC v KKR,Ankit Sharma,1,2,50
2012,DC v KKR,Dale Steyn,7,3,233.33
2012,DC v KKR,Amit Mishra,1,1,100
2012,DC v KKR,Brendon McCullum,10,9,111.11
2012,DC v KKR,Gautam Gambhir,30,28,107.14
2012,DC v KKR,Manvinder  Bisla,10,13,76.92
2012,DC v KKR,Jacques Kallis,23,24,95.83
2012,DC v KKR,Yusuf Pathan,6,4,150
2012,DC v KKR,Manoj Tiwary,30,28,107.14
2012,DC v KKR,Debabrata Das,9,8,112.5
2012,RR v RCB,Virat Kohli,16,16,100
2012,RR v RCB,Tillakaratne Dilshan,76,58,131.03
2012,RR v RCB,Mayank Agarwal,15,17,88.23
2012,RR v RCB,Chris Gayle,4,8,50
2012,RR v RCB,AB de Villiers,59,23,256.52
2012,RR v RCB,Rahul Dravid,58,42,138.09
2012,RR v RCB,Ajinkya Rahane,13,18,72.22
2012,RR v RCB,Owais Shah,10,15,66.66
2012,RR v RCB,Shreevats Goswami,1,2,50
2012,RR v RCB,Brad Hodge,10,8,125
2012,RR v RCB,Stuart Binny,20,18,111.11
2012,RR v RCB,Kevon Cooper,8,6,133.33
2012,RR v RCB,Brad Hogg,13,11,118.18
2012,PWI v DC,Jesse Ryder,0,2,0
2012,PWI v DC,Manish Pandey,80,56,142.85
2012,PWI v DC,Sourav Ganguly,1,4,25
2012,PWI v DC,Robin Uthappa,60,58,103.44
2012,PWI v DC,Mahela Jayawardene,18,14,128.57
2012,PWI v DC,Virender Sehwag,87,48,181.25
2012,PWI v DC,Kevin Pietersen,27,21,128.57
2012,PWI v DC,Ross Taylor,9,13,69.23
2012,KXIP v MI,Nitin Saini,17,22,77.27
2012,KXIP v MI,Mandeep Singh,22,16,137.5
2012,KXIP v MI,Shaun Marsh,17,26,65.38
2012,KXIP v MI,David Hussey,68,40,170
2012,KXIP v MI,David Miller,34,17,200
2012,KXIP v MI,James Franklin,22,22,100
2012,KXIP v MI,Sachin Tendulkar,34,29,117.24
2012,KXIP v MI,Rohit Sharma,50,30,166.66
2012,KXIP v MI,Dinesh Karthik,3,6,50
2012,KXIP v MI,Kieron Pollard,3,7,42.85
2012,KXIP v MI,Ambati Rayudu,34,17,200
2012,KXIP v MI,Harbhajan Singh,0,2,0
2012,KXIP v MI,Robin Peterson,16,7,228.57
2012,PWI v DC,Parthiv Patel,24,18,133.33
2012,PWI v DC,Shikhar Dhawan,16,11,145.45
2012,PWI v DC,Cameron White,78,46,169.56
2012,PWI v DC,Kumar Sangakkara,12,14,85.71
2012,PWI v DC,Jean0Paul Duminy,26,24,108.33
2012,PWI v DC,Ishank Jaggi,10,7,142.85
2012,PWI v DC,Manish Pandey,21,20,105
2012,PWI v DC,Jesse Ryder,7,6,116.66
2012,PWI v DC,Sourav Ganguly,23,20,115
2012,PWI v DC,Robin Uthappa,29,27,107.4
2012,PWI v DC,Marlon Samuels,3,8,37.5
2012,PWI v DC,Steven Smith,26,13,200
2012,PWI v DC,Mithun Manhas,22,14,157.14
2012,PWI v DC,Alfonso Thomas,12,9,133.33
2012,PWI v DC,Bhuvneshwar Kumar,7,4,175
2012,DC v MI,Mahela Jayawardene,55,42,130.95
2012,DC v MI,Virender Sehwag,73,39,187.17
2012,DC v MI,Kevin Pietersen,50,26,192.3
2012,DC v MI,Irfan Pathan,0,1,0
2012,DC v MI,Ross Taylor,15,7,214.28
2012,DC v MI,Yogesh Nagar,0,1,0
2012,DC v MI,Naman Ojha,5,4,125
2012,DC v MI,Aiden Blizzard,0,3,0
2012,DC v MI,Sachin Tendulkar,7,7,100
2012,DC v MI,Rohit Sharma,12,6,200
2012,DC v MI,Dinesh Karthik,40,28,142.85
2012,DC v MI,Ambati Rayudu,62,39,158.97
2012,DC v MI,Kieron Pollard,16,9,177.77
