season,match_name,fullName,runs,ballsFaced,strikeRate
2019,MI v DC,Suryakumar Yadav,2,6,33.33
2019,MI v DC,Yuvraj Singh,53,35,151.42
2019,MI v DC,Kieron Pollard,21,13,161.53
2019,MI v DC,Hardik Pandya,0,2,0
2019,MI v DC,Krunal Pandya,32,15,213.33
2019,MI v DC,Ben Cutting,3,4,75
2019,MI v DC,Mitchell McClenaghan,10,8,125
2019,MI v DC,Rasikh Salam,5,4,125
2019,MI v DC,Jasprit Bumrah,0,,0
2019,RR v KXIP,KL Rahul,4,4,100
2019,RR v KXIP,Chris Gayle,79,47,168.08
2019,RR v KXIP,Mayank Agarwal,22,24,91.66
2019,RR v KXIP,Sarfaraz Khan,46,29,158.62
2019,RR v KXIP,Nicholas Pooran,12,14,85.71
2019,RR v KXIP,Mandeep Singh,5,2,250
2019,RR v KXIP,Ajinkya Rahane,27,20,135
2019,RR v KXIP,Jos Buttler,69,43,160.46
2019,RR v KXIP,Sanju Samson,30,25,120
2019,RR v KXIP,Steven Smith,20,16,125
2019,RR v KXIP,Ben Stokes,6,2,300
2019,RR v KXIP,Rahul Tripathi,1,4,25
2019,RR v KXIP,Krishnappa Gowtham,3,4,75
2019,RR v KXIP,Jofra Archer,2,2,100
2019,RR v KXIP,Jaydev Unadkat,1,2,50
2019,RR v KXIP,Shreyas Gopal,1,1,100
2019,RR v KXIP,Dhawal Kulkarni,5,3,166.66
2019,DC v CSK,Prithvi Shaw,24,16,150
2019,DC v CSK,Shikhar Dhawan,51,47,108.51
2019,DC v CSK,Shreyas Iyer,18,20,90
2019,DC v CSK,Rishabh Pant,25,13,192.3
2019,DC v CSK,Colin Ingram,2,2,100
2019,DC v CSK,Keemo Paul,0,4,0
2019,DC v CSK,Axar Patel,9,9,100
2019,DC v CSK,Rahul Tewatia,11,9,122.22
2019,DC v CSK,Shane Watson,44,26,169.23
2019,DC v CSK,Ambati Rayudu,5,5,100
2019,DC v CSK,Suresh Raina,30,16,187.5
2019,DC v CSK,Kedar Jadhav,27,34,79.41
2019,DC v CSK,MS Dhoni,32,35,91.42
2019,DC v CSK,Dwayne Bravo,4,3,133.33
2019,KKR v KXIP,Chris Lynn,10,10,100
2019,KKR v KXIP,Sunil Narine,24,9,266.66
2019,KKR v KXIP,Robin Uthappa,67,50,134
2019,KKR v KXIP,Nitish Rana,63,34,185.29
2019,KKR v KXIP,Andre Russell,48,17,282.35
2019,KKR v KXIP,Dinesh Karthik,1,1,100
2019,KKR v KXIP,KL Rahul,1,5,20
2019,KKR v KXIP,Chris Gayle,20,13,153.84
2019,KKR v KXIP,Mayank Agarwal,58,34,170.58
2019,KKR v KXIP,Sarfaraz Khan,13,13,100
2019,KKR v KXIP,David Miller,59,40,147.5
2019,KKR v KXIP,Mandeep Singh,33,15,220
2019,RCB v MI,Quinton de Kock,23,20,115
2019,RCB v MI,Rohit Sharma,48,33,145.45
2019,RCB v MI,Suryakumar Yadav,38,24,158.33
2019,RCB v MI,Yuvraj Singh,23,12,191.66
2019,RCB v MI,Kieron Pollard,5,6,83.33
2019,RCB v MI,Krunal Pandya,1,2,50
2019,RCB v MI,Hardik Pandya,32,14,228.57
2019,RCB v MI,Mitchell McClenaghan,1,4,25
2019,RCB v MI,Mayank Markande,6,5,120
2019,RCB v MI,Jasprit Bumrah,0,1,0
2019,RCB v MI,Parthiv Patel,31,22,140.9
2019,RCB v MI,Moeen Ali,13,7,185.71
2019,RCB v MI,Virat Kohli,46,32,143.75
2019,RCB v MI,AB de Villiers,70,41,170.73
2019,RCB v MI,Shimron Hetmyer,5,6,83.33
2019,RCB v MI,Colin de Grandhomme,2,7,28.57
2019,RCB v MI,Shivam Dube,9,5,180
2019,SRH v RR,Ajinkya Rahane,70,49,142.85
2019,SRH v RR,Jos Buttler,5,8,62.5
2019,SRH v RR,Sanju Samson,102,55,185.45
2019,SRH v RR,Ben Stokes,16,9,177.77
2019,SRH v RR,David Warner,69,37,186.48
2019,SRH v RR,Jonny Bairstow,45,28,160.71
2019,SRH v RR,Kane Williamson,14,10,140
2019,SRH v RR,Vijay Shankar,35,15,233.33
2019,SRH v RR,Manish Pandey,1,4,25
2019,SRH v RR,Yusuf Pathan,16,12,133.33
2019,SRH v RR,Rashid Khan,15,8,187.5
2019,KXIP v MI,Rohit Sharma,32,18,177.77
2019,KXIP v MI,Quinton de Kock,60,39,153.84
2019,KXIP v MI,Suryakumar Yadav,11,6,183.33
2019,KXIP v MI,Yuvraj Singh,18,22,81.81
2019,KXIP v MI,Kieron Pollard,7,9,77.77
2019,KXIP v MI,Hardik Pandya,31,19,163.15
2019,KXIP v MI,Krunal Pandya,10,5,200
2019,KXIP v MI,Mitchell McClenaghan,0,2,0
2019,KXIP v MI,Mayank Markande,0,0,0
2019,KXIP v MI,KL Rahul,71,57,124.56
2019,KXIP v MI,Chris Gayle,40,24,166.66
2019,KXIP v MI,Mayank Agarwal,43,21,204.76
2019,KXIP v MI,David Miller,15,10,150
2019,DC v KKR,Nikhil Naik,7,16,43.75
2019,DC v KKR,Chris Lynn,20,18,111.11
2019,DC v KKR,Robin Uthappa,11,6,183.33
2019,DC v KKR,Nitish Rana,1,2,50
2019,DC v KKR,Dinesh Karthik,50,36,138.88
2019,DC v KKR,Shubman Gill,4,5,80
2019,DC v KKR,Andre Russell,62,28,221.42
2019,DC v KKR,Piyush Chawla,12,5,240
2019,DC v KKR,Kuldeep Yadav,10,5,200
2019,DC v KKR,Prithvi Shaw,99,55,180
2019,DC v KKR,Shikhar Dhawan,16,8,200
2019,DC v KKR,Shreyas Iyer,43,32,134.37
2019,DC v KKR,Rishabh Pant,11,15,73.33
2019,DC v KKR,Colin Ingram,10,7,142.85
2019,DC v KKR,Hanuma Vihari,2,3,66.66
2019,DC v KKR,Harshal Patel,0,0,0
2019,SRH v RCB,Jonny Bairstow,114,56,203.57
2019,SRH v RCB,David Warner,100,55,181.81
2019,SRH v RCB,Vijay Shankar,9,3,300
2019,SRH v RCB,Yusuf Pathan,6,6,100
2019,SRH v RCB,Parthiv Patel,11,8,137.5
2019,SRH v RCB,Shimron Hetmyer,9,9,100
2019,SRH v RCB,Virat Kohli,3,10,30
2019,SRH v RCB,AB de Villiers,1,2,50
2019,SRH v RCB,Moeen Ali,2,8,25
2019,SRH v RCB,Shivam Dube,5,7,71.42
2019,SRH v RCB,Colin de Grandhomme,37,32,115.62
2019,SRH v RCB,Prayas Ray Barman,19,24,79.16
2019,SRH v RCB,Umesh Yadav,14,9,155.55
2019,SRH v RCB,Mohammed Siraj,3,8,37.5
2019,SRH v RCB,Yuzvendra Chahal,1,3,33.33
2019,CSK v RR,Ambati Rayudu,1,8,12.5
2019,CSK v RR,Shane Watson,13,13,100
2019,CSK v RR,Suresh Raina,36,32,112.5
2019,CSK v RR,Kedar Jadhav,8,3,266.66
2019,CSK v RR,MS Dhoni,75,46,163.04
2019,CSK v RR,Dwayne Bravo,27,16,168.75
2019,CSK v RR,Ravindra Jadeja,8,3,266.66
2019,CSK v RR,Ajinkya Rahane,0,2,0
2019,CSK v RR,Jos Buttler,6,7,85.71
2019,CSK v RR,Sanju Samson,8,10,80
2019,CSK v RR,Rahul Tripathi,39,24,162.5
2019,CSK v RR,Steven Smith,28,30,93.33
2019,CSK v RR,Ben Stokes,46,26,176.92
2019,CSK v RR,Krishnappa Gowtham,9,8,112.5
2019,CSK v RR,Jofra Archer,24,11,218.18
2019,CSK v RR,Shreyas Gopal,0,3,0
2019,CSK v RR,Jaydev Unadkat,0,0,0
2019,KXIP v DC,KL Rahul,15,11,136.36
2019,KXIP v DC,Sam Curran,20,10,200
2019,KXIP v DC,Mayank Agarwal,6,9,66.66
2019,KXIP v DC,Sarfaraz Khan,39,29,134.48
2019,KXIP v DC,David Miller,43,30,143.33
2019,KXIP v DC,Mandeep Singh,29,21,138.09
2019,KXIP v DC,Hardus Viljoen,1,3,33.33
2019,KXIP v DC,Ravichandran Ashwin,3,4,75
2019,KXIP v DC,Murugan Ashwin,1,2,50
2019,KXIP v DC,Mohammed Shami,0,1,0
2019,KXIP v DC,Mujeeb Ur Rahman,0,0,0
2019,KXIP v DC,Prithvi Shaw,0,1,0
2019,KXIP v DC,Shikhar Dhawan,30,25,120
2019,KXIP v DC,Shreyas Iyer,28,22,127.27
2019,KXIP v DC,Rishabh Pant,39,26,150
2019,KXIP v DC,Colin Ingram,38,29,131.03
2019,KXIP v DC,Chris Morris,0,1,0
2019,KXIP v DC,Hanuma Vihari,2,5,40
2019,KXIP v DC,Harshal Patel,0,2,0
2019,KXIP v DC,Kagiso Rabada,0,1,0
2019,KXIP v DC,Avesh Khan,4,3,133.33
2019,KXIP v DC,Sandeep Lamichhane,0,1,0
2019,RR v RCB,Virat Kohli,23,25,92
2019,RR v RCB,Parthiv Patel,67,41,163.41
2019,RR v RCB,AB de Villiers,13,9,144.44
2019,RR v RCB,Shimron Hetmyer,1,9,11.11
2019,RR v RCB,Marcus Stoinis,31,28,110.71
2019,RR v RCB,Moeen Ali,18,9,200
2019,RR v RCB,Ajinkya Rahane,22,20,110
2019,RR v RCB,Jos Buttler,59,43,137.2
2019,RR v RCB,Steven Smith,38,31,122.58
2019,RR v RCB,Rahul Tripathi,34,23,147.82
2019,RR v RCB,Ben Stokes,1,2,50
2019,MI v CSK,Quinton de Kock,4,7,57.14
2019,MI v CSK,Rohit Sharma,13,18,72.22
2019,MI v CSK,Suryakumar Yadav,59,43,137.2
2019,MI v CSK,Yuvraj Singh,4,6,66.66
2019,MI v CSK,Krunal Pandya,42,32,131.25
2019,MI v CSK,Hardik Pandya,25,8,312.5
2019,MI v CSK,Kieron Pollard,17,7,242.85
2019,MI v CSK,Shane Watson,5,6,83.33
2019,MI v CSK,Ambati Rayudu,0,1,0
2019,MI v CSK,Suresh Raina,16,15,106.66
2019,MI v CSK,Kedar Jadhav,58,54,107.4
2019,MI v CSK,MS Dhoni,12,21,57.14
2019,MI v CSK,Ravindra Jadeja,1,2,50
2019,MI v CSK,Dwayne Bravo,8,9,88.88
2019,MI v CSK,Deepak Chahar,7,7,100
2019,MI v CSK,Shardul Thakur,12,5,240
2019,MI v CSK,Mohit Sharma,0,2,0
2019,DC v SRH,Prithvi Shaw,11,11,100
2019,DC v SRH,Shikhar Dhawan,12,14,85.71
2019,DC v SRH,Shreyas Iyer,43,41,104.87
2019,DC v SRH,Rishabh Pant,5,7,71.42
2019,DC v SRH,Rahul Tewatia,5,7,71.42
2019,DC v SRH,Colin Ingram,5,8,62.5
2019,DC v SRH,Chris Morris,17,15,113.33
2019,DC v SRH,Axar Patel,23,13,176.92
2019,DC v SRH,Kagiso Rabada,3,4,75
2019,DC v SRH,Ishant Sharma,0,0,0
2019,DC v SRH,David Warner,10,18,55.55
2019,DC v SRH,Jonny Bairstow,48,28,171.42
2019,DC v SRH,Vijay Shankar,16,21,76.19
2019,DC v SRH,Manish Pandey,10,13,76.92
2019,DC v SRH,Deepak Hooda,10,11,90.9
2019,DC v SRH,Yusuf Pathan,9,11,81.81
2019,DC v SRH,Mohammad Nabi,17,9,188.88
2019,RCB v KKR,Parthiv Patel,25,24,104.16
2019,RCB v KKR,Virat Kohli,84,49,171.42
2019,RCB v KKR,AB de Villiers,63,32,196.87
2019,RCB v KKR,Marcus Stoinis,28,13,215.38
2019,RCB v KKR,Moeen Ali,0,2,0
2019,RCB v KKR,Chris Lynn,43,31,138.7
2019,RCB v KKR,Sunil Narine,10,8,125
2019,RCB v KKR,Robin Uthappa,33,25,132
2019,RCB v KKR,Nitish Rana,37,23,160.86
2019,RCB v KKR,Dinesh Karthik,19,15,126.66
2019,RCB v KKR,Andre Russell,48,13,369.23
2019,RCB v KKR,Shubman Gill,3,3,100
2019,CSK v KXIP,Shane Watson,26,24,108.33
2019,CSK v KXIP,Faf du Plessis,54,38,142.1
2019,CSK v KXIP,Suresh Raina,17,20,85
2019,CSK v KXIP,MS Dhoni,37,23,160.86
2019,CSK v KXIP,Ambati Rayudu,21,15,140
2019,CSK v KXIP,KL Rahul,55,47,117.02
2019,CSK v KXIP,Chris Gayle,5,7,71.42
2019,CSK v KXIP,Mayank Agarwal,0,2,0
2019,CSK v KXIP,Sarfaraz Khan,67,59,113.55
2019,CSK v KXIP,David Miller,6,5,120
2019,CSK v KXIP,Mandeep Singh,1,1,100
2019,CSK v KXIP,Sam Curran,0,1,0
2019,SRH v MI,Rohit Sharma,11,14,78.57
2019,SRH v MI,Quinton de Kock,19,18,105.55
2019,SRH v MI,Suryakumar Yadav,7,8,87.5
2019,SRH v MI,Ishan Kishan,17,21,80.95
2019,SRH v MI,Krunal Pandya,6,13,46.15
2019,SRH v MI,Kieron Pollard,46,26,176.92
2019,SRH v MI,Hardik Pandya,14,14,100
2019,SRH v MI,Rahul Chahar,10,7,142.85
2019,SRH v MI,Alzarri Joseph,0,0,0
2019,SRH v MI,David Warner,15,13,115.38
2019,SRH v MI,Jonny Bairstow,16,10,160
2019,SRH v MI,Vijay Shankar,5,10,50
2019,SRH v MI,Manish Pandey,16,21,76.19
2019,SRH v MI,Deepak Hooda,20,24,83.33
2019,SRH v MI,Yusuf Pathan,0,4,0
2019,SRH v MI,Mohammad Nabi,11,14,78.57
2019,SRH v MI,Rashid Khan,0,1,0
2019,SRH v MI,Bhuvneshwar Kumar,2,6,33.33
2019,SRH v MI,Siddarth Kaul,0,1,0
2019,SRH v MI,Sandeep Sharma,5,2,250
2019,RCB v DC,Parthiv Patel,9,9,100
2019,RCB v DC,Virat Kohli,41,33,124.24
2019,RCB v DC,AB de Villiers,17,16,106.25
2019,RCB v DC,Marcus Stoinis,15,17,88.23
2019,RCB v DC,Moeen Ali,32,18,177.77
2019,RCB v DC,Akshdeep Nath,19,12,158.33
2019,RCB v DC,Pawan Negi,0,1,0
2019,RCB v DC,Tim Southee,9,9,100
2019,RCB v DC,Mohammed Siraj,1,5,20
2019,RCB v DC,Yuzvendra Chahal,1,1,100
2019,RCB v DC,Prithvi Shaw,28,22,127.27
2019,RCB v DC,Shikhar Dhawan,0,1,0
2019,RCB v DC,Shreyas Iyer,67,50,134
2019,RCB v DC,Colin Ingram,22,21,104.76
2019,RCB v DC,Rishabh Pant,18,14,128.57
2019,RCB v DC,Chris Morris,0,3,0
2019,RCB v DC,Axar Patel,4,1,400
2019,RCB v DC,Rahul Tewatia,1,2,50
2019,RR v KKR,Ajinkya Rahane,5,7,71.42
2019,RR v KKR,Jos Buttler,37,34,108.82
2019,RR v KKR,Steven Smith,73,59,123.72
2019,RR v KKR,Rahul Tripathi,6,8,75
2019,RR v KKR,Ben Stokes,7,14,50
2019,RR v KKR,Chris Lynn,50,32,156.25
2019,RR v KKR,Sunil Narine,47,25,188
2019,RR v KKR,Robin Uthappa,26,16,162.5
2019,RR v KKR,Shubman Gill,6,10,60
2019,KXIP v SRH,David Warner,70,62,112.9
2019,KXIP v SRH,Jonny Bairstow,1,6,16.66
2019,KXIP v SRH,Vijay Shankar,26,27,96.29
2019,KXIP v SRH,Mohammad Nabi,12,7,171.42
2019,KXIP v SRH,Manish Pandey,19,15,126.66
2019,KXIP v SRH,Deepak Hooda,14,3,466.66
2019,KXIP v SRH,KL Rahul,71,53,133.96
2019,KXIP v SRH,Chris Gayle,16,14,114.28
2019,KXIP v SRH,Mayank Agarwal,55,43,127.9
2019,KXIP v SRH,David Miller,1,3,33.33
2019,KXIP v SRH,Mandeep Singh,2,3,66.66
2019,KXIP v SRH,Sam Curran,5,3,166.66
2019,CSK v KKR,Chris Lynn,0,5,0
2019,CSK v KKR,Sunil Narine,6,5,120
2019,CSK v KKR,Robin Uthappa,11,9,122.22
2019,CSK v KKR,Nitish Rana,0,3,0
2019,CSK v KKR,Dinesh Karthik,19,21,90.47
2019,CSK v KKR,Shubman Gill,9,12,75
2019,CSK v KKR,Andre Russell,50,44,113.63
2019,CSK v KKR,Piyush Chawla,8,13,61.53
2019,CSK v KKR,Kuldeep Yadav,0,1,0
2019,CSK v KKR,Prasidh Krishna,0,2,0
2019,CSK v KKR,Harry Gurney,1,5,20
2019,CSK v KKR,Shane Watson,17,9,188.88
2019,CSK v KKR,Faf du Plessis,43,45,95.55
2019,CSK v KKR,Suresh Raina,14,13,107.69
2019,CSK v KKR,Ambati Rayudu,21,31,67.74
2019,CSK v KKR,Kedar Jadhav,8,8,100
2019,MI v KXIP,KL Rahul,100,64,156.25
2019,MI v KXIP,Chris Gayle,63,36,175
2019,MI v KXIP,David Miller,7,8,87.5
2019,MI v KXIP,Karun Nair,5,6,83.33
2019,MI v KXIP,Sam Curran,8,3,266.66
2019,MI v KXIP,Mandeep Singh,7,3,233.33
2019,MI v KXIP,Quinton de Kock,24,23,104.34
2019,MI v KXIP,Siddhesh Lad,15,13,115.38
2019,MI v KXIP,Suryakumar Yadav,21,15,140
2019,MI v KXIP,Kieron Pollard,83,31,267.74
2019,MI v KXIP,Ishan Kishan,7,10,70
2019,MI v KXIP,Hardik Pandya,19,13,146.15
2019,MI v KXIP,Krunal Pandya,1,2,50
2019,MI v KXIP,Alzarri Joseph,15,13,115.38
2019,MI v KXIP,Rahul Chahar,1,1,100
2019,RR v CSK,Ajinkya Rahane,14,11,127.27
2019,RR v CSK,Jos Buttler,23,10,230
2019,RR v CSK,Sanju Samson,6,6,100
2019,RR v CSK,Steven Smith,15,22,68.18
2019,RR v CSK,Rahul Tripathi,10,12,83.33
2019,RR v CSK,Ben Stokes,28,26,107.69
2019,RR v CSK,Riyan Parag,16,14,114.28
2019,RR v CSK,Jofra Archer,13,12,108.33
2019,RR v CSK,Shreyas Gopal,19,7,271.42
2019,RR v CSK,Shane Watson,0,4,0
2019,RR v CSK,Faf du Plessis,7,10,70
2019,RR v CSK,Suresh Raina,4,4,100
2019,RR v CSK,Ambati Rayudu,57,47,121.27
2019,RR v CSK,Kedar Jadhav,1,6,16.66
2019,RR v CSK,MS Dhoni,58,43,134.88
2019,RR v CSK,Ravindra Jadeja,9,4,225
2019,RR v CSK,Mitchell Santner,10,3,333.33
2019,KKR v DC,Joe Denly,0,1,0
2019,KKR v DC,Shubman Gill,65,39,166.66
2019,KKR v DC,Robin Uthappa,28,30,93.33
2019,KKR v DC,Nitish Rana,11,12,91.66
2019,KKR v DC,Andre Russell,45,21,214.28
2019,KKR v DC,Dinesh Karthik,2,3,66.66
2019,KKR v DC,Carlos Brathwaite,6,7,85.71
2019,KKR v DC,Piyush Chawla,14,6,233.33
2019,KKR v DC,Kuldeep Yadav,2,2,100
2019,KKR v DC,Prithvi Shaw,14,7,200
2019,KKR v DC,Shikhar Dhawan,97,63,153.96
2019,KKR v DC,Shreyas Iyer,6,6,100
2019,KKR v DC,Rishabh Pant,46,31,148.38
2019,KKR v DC,Colin Ingram,14,6,233.33
2019,MI v RR,Rohit Sharma,47,32,146.87
2019,MI v RR,Quinton de Kock,81,52,155.76
2019,MI v RR,Suryakumar Yadav,16,10,160
2019,MI v RR,Kieron Pollard,6,12,50
2019,MI v RR,Hardik Pandya,28,11,254.54
2019,MI v RR,Ishan Kishan,5,3,166.66
2019,MI v RR,Krunal Pandya,0,0,0
2019,MI v RR,Ajinkya Rahane,37,21,176.19
2019,MI v RR,Jos Buttler,89,43,206.97
2019,MI v RR,Sanju Samson,31,26,119.23
2019,MI v RR,Steven Smith,12,15,80
2019,MI v RR,Rahul Tripathi,1,2,50
2019,MI v RR,Liam Livingstone,1,2,50
2019,MI v RR,Shreyas Gopal,13,7,185.71
2019,MI v RR,Krishnappa Gowtham,0,1,0
2019,KXIP v RCB,KL Rahul,18,15,120
2019,KXIP v RCB,Chris Gayle,99,64,154.68
2019,KXIP v RCB,Mayank Agarwal,15,9,166.66
2019,KXIP v RCB,Sarfaraz Khan,15,13,115.38
2019,KXIP v RCB,Sam Curran,1,3,33.33
2019,KXIP v RCB,Mandeep Singh,18,16,112.5
2019,KXIP v RCB,Parthiv Patel,19,9,211.11
2019,KXIP v RCB,Virat Kohli,67,53,126.41
2019,KXIP v RCB,AB de Villiers,59,38,155.26
2019,KXIP v RCB,Marcus Stoinis,28,16,175
2019,KKR v CSK,Chris Lynn,82,51,160.78
2019,KKR v CSK,Sunil Narine,2,7,28.57
2019,KKR v CSK,Nitish Rana,21,18,116.66
2019,KKR v CSK,Robin Uthappa,0,1,0
2019,KKR v CSK,Dinesh Karthik,18,14,128.57
2019,KKR v CSK,Andre Russell,10,4,250
2019,KKR v CSK,Shubman Gill,15,20,75
2019,KKR v CSK,Piyush Chawla,4,5,80
2019,KKR v CSK,Kuldeep Yadav,0,0,0
2019,KKR v CSK,Shane Watson,6,7,85.71
2019,KKR v CSK,Faf du Plessis,24,16,150
2019,KKR v CSK,Suresh Raina,58,42,138.09
2019,KKR v CSK,Ambati Rayudu,5,11,45.45
2019,KKR v CSK,Kedar Jadhav,20,12,166.66
2019,KKR v CSK,MS Dhoni,16,13,123.07
2019,KKR v CSK,Ravindra Jadeja,31,17,182.35
2019,SRH v DC,Prithvi Shaw,4,5,80
2019,SRH v DC,Shikhar Dhawan,7,8,87.5
2019,SRH v DC,Colin Munro,40,24,166.66
2019,SRH v DC,Shreyas Iyer,45,40,112.5
2019,SRH v DC,Rishabh Pant,23,19,121.05
2019,SRH v DC,Chris Morris,4,8,50
2019,SRH v DC,Axar Patel,14,11,127.27
2019,SRH v DC,Keemo Paul,7,4,175
2019,SRH v DC,Kagiso Rabada,2,2,100
2019,SRH v DC,David Warner,51,47,108.51
2019,SRH v DC,Jonny Bairstow,41,31,132.25
2019,SRH v DC,Kane Williamson,3,8,37.5
2019,SRH v DC,Ricky Bhui,7,12,58.33
2019,SRH v DC,Vijay Shankar,1,2,50
2019,SRH v DC,Deepak Hooda,3,4,75
2019,SRH v DC,Abhishek Sharma,2,3,66.66
2019,SRH v DC,Rashid Khan,0,1,0
2019,SRH v DC,Bhuvneshwar Kumar,2,4,50
2019,SRH v DC,Sandeep Sharma,1,1,100
2019,SRH v DC,Khaleel Ahmed,0,1,0
2019,MI v RCB,Parthiv Patel,28,20,140
2019,MI v RCB,Virat Kohli,8,9,88.88
2019,MI v RCB,AB de Villiers,75,51,147.05
2019,MI v RCB,Moeen Ali,50,32,156.25
2019,MI v RCB,Marcus Stoinis,0,2,0
2019,MI v RCB,Akshdeep Nath,2,3,66.66
2019,MI v RCB,Pawan Negi,0,2,0
2019,MI v RCB,Umesh Yadav,0,1,0
2019,MI v RCB,Mohammed Siraj,0,0,0
2019,MI v RCB,Quinton de Kock,40,26,153.84
2019,MI v RCB,Rohit Sharma,28,19,147.36
2019,MI v RCB,Suryakumar Yadav,29,23,126.08
2019,MI v RCB,Ishan Kishan,21,9,233.33
2019,MI v RCB,Krunal Pandya,11,21,52.38
2019,MI v RCB,Hardik Pandya,37,16,231.25
2019,MI v RCB,Kieron Pollard,0,0,0
2019,KXIP v RR,KL Rahul,52,47,110.63
2019,KXIP v RR,Chris Gayle,30,22,136.36
2019,KXIP v RR,Mayank Agarwal,26,12,216.66
2019,KXIP v RR,David Miller,40,27,148.14
2019,KXIP v RR,Nicholas Pooran,5,6,83.33
2019,KXIP v RR,Mandeep Singh,0,2,0
2019,KXIP v RR,Ravichandran Ashwin,17,4,425
2019,KXIP v RR,Mujeeb Ur Rahman,0,1,0
2019,KXIP v RR,Rahul Tripathi,50,45,111.11
2019,KXIP v RR,Jos Buttler,23,17,135.29
2019,KXIP v RR,Sanju Samson,27,21,128.57
2019,KXIP v RR,Ajinkya Rahane,26,21,123.8
2019,KXIP v RR,Ashton Turner,0,1,0
2019,KXIP v RR,Jofra Archer,1,3,33.33
2019,KXIP v RR,Stuart Binny,33,11,300
2019,KXIP v RR,Shreyas Gopal,0,1,0
2019,KXIP v RR,Jaydev Unadkat,0,0,0
2019,SRH v CSK,Shane Watson,31,29,106.89
2019,SRH v CSK,Faf du Plessis,45,31,145.16
2019,SRH v CSK,Suresh Raina,13,13,100
2019,SRH v CSK,Ambati Rayudu,25,21,119.04
2019,SRH v CSK,Kedar Jadhav,1,2,50
2019,SRH v CSK,Sam Billings,0,4,0
2019,SRH v CSK,Ravindra Jadeja,10,20,50
2019,SRH v CSK,David Warner,50,25,200
2019,SRH v CSK,Jonny Bairstow,61,44,138.63
2019,SRH v CSK,Kane Williamson,3,5,60
2019,SRH v CSK,Vijay Shankar,7,11,63.63
2019,SRH v CSK,Deepak Hooda,13,16,81.25
2019,SRH v CSK,Yusuf Pathan,0,0,0
2019,DC v MI,Rohit Sharma,30,22,136.36
2019,DC v MI,Quinton de Kock,35,27,129.62
2019,DC v MI,Ben Cutting,2,4,50
2019,DC v MI,Suryakumar Yadav,26,27,96.29
2019,DC v MI,Krunal Pandya,37,26,142.3
2019,DC v MI,Hardik Pandya,32,15,213.33
2019,DC v MI,Kieron Pollard,0,0,0
2019,DC v MI,Prithvi Shaw,20,24,83.33
2019,DC v MI,Shikhar Dhawan,35,22,159.09
2019,DC v MI,Colin Munro,3,9,33.33
2019,DC v MI,Shreyas Iyer,3,6,50
2019,DC v MI,Rishabh Pant,7,11,63.63
2019,DC v MI,Axar Patel,26,23,113.04
2019,DC v MI,Chris Morris,11,9,122.22
2019,DC v MI,Keemo Paul,0,0,0
2019,DC v MI,Kagiso Rabada,9,8,112.5
2019,DC v MI,Amit Mishra,6,8,75
2019,DC v MI,Ishant Sharma,0,0,0
2019,KKR v RCB,Parthiv Patel,11,11,100
2019,KKR v RCB,Virat Kohli,100,58,172.41
2019,KKR v RCB,Akshdeep Nath,13,15,86.66
2019,KKR v RCB,Moeen Ali,66,28,235.71
2019,KKR v RCB,Marcus Stoinis,17,8,212.5
2019,KKR v RCB,Chris Lynn,1,2,50
2019,KKR v RCB,Sunil Narine,18,16,112.5
2019,KKR v RCB,Shubman Gill,9,11,81.81
